,house,date,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,NDVI_lat,NDVI_lon,sev_lat,sev_lon,pop_cent_lat,pop_cent_long,annual_frequency,severity,autocorrelation,avg_area,NDVI_mean,SVI_severity
411,427,2/19/2010,kampala,aggrey zone a,uganda,5,0,4.10585952,,0.347704,32.57887,0.35,32.6,0.35,32.6,0.35,32.6,0.353297921,32.59039133,2.4,-0.5990886489550272,-0.050000000000000065,432019908.44028145,0.23372416322793416,-0.4437161854092441
412,428,2/19/2010,kampala,aggrey zone a,uganda,6,0,3.350393827,,0.347704,32.57887,0.35,32.6,0.35,32.6,0.35,32.6,0.353297921,32.59039133,2.4,-0.5990886489550272,-0.050000000000000065,432019908.44028145,0.23372416322793416,-0.4437161854092441
413,429,2/19/2010,kampala,aggrey zone a,uganda,3,0,1.500844767,,0.347704,32.57887,0.35,32.6,0.35,32.6,0.35,32.6,0.353297921,32.59039133,2.4,-0.5990886489550272,-0.050000000000000065,432019908.44028145,0.23372416322793416,-0.4437161854092441
414,430,2/19/2010,kampala,aggrey zone a,uganda,4,1,0.483468746,1.0,0.347704,32.57887,0.35,32.6,0.35,32.6,0.35,32.6,0.353297921,32.59039133,2.4,-0.5990886489550272,-0.050000000000000065,432019908.44028145,0.23372416322793416,-0.4437161854092441
415,431,3/2/2010,wakiso,ggangu,uganda,4,0,3.56272534,,0.25243,32.58863,0.25,32.6,0.25,32.6,0.25,32.6,0.252531218,32.59039133,2.6,-0.6391788721084595,-0.05531914893617021,464352135.4381391,0.2580477715696824,0.11966628165679526
416,432,2/2/2010,wakiso,ggangu,uganda,5,0,2.864481476,,0.25243,32.58863,0.25,32.6,0.25,32.6,0.25,32.6,0.252531218,32.59039133,2.6,-0.6391788721084595,-0.05531914893617021,464352135.4381391,0.2580477715696824,0.11966628165679526
417,433,3/2/2010,wakiso,ggangu,uganda,2,2,1.970933733,0.0,0.25243,32.58863,0.25,32.6,0.25,32.6,0.25,32.6,0.252531218,32.59039133,2.6,-0.6391788721084595,-0.05531914893617021,464352135.4381391,0.2580477715696824,0.11966628165679526
418,434,3/2/2010,wakiso,ggangu,uganda,2,1,1.54576023,0.0,0.25243,32.58863,0.25,32.6,0.25,32.6,0.25,32.6,0.252531218,32.59039133,2.6,-0.6391788721084595,-0.05531914893617021,464352135.4381391,0.2580477715696824,0.11966628165679526
419,435,3/2/2010,wakiso,ggangu,uganda,1,2,2.563136251,0.0,0.25243,32.58863,0.25,32.6,0.25,32.6,0.25,32.6,0.252531218,32.59039133,2.6,-0.6391788721084595,-0.05531914893617021,464352135.4381391,0.2580477715696824,0.11966628165679526
420,436,3/2/2010,wakiso,ggangu,uganda,3,1,3.584183526,1.0,0.25243,32.58863,0.25,32.6,0.25,32.6,0.25,32.6,0.252531218,32.59039133,2.6,-0.6391788721084595,-0.05531914893617021,464352135.4381391,0.2580477715696824,0.11966628165679526
421,437,3/2/2010,wakiso,ggangu,uganda,3,1,1.301503352,0.0,0.25243,32.58863,0.25,32.6,0.25,32.6,0.25,32.6,0.252531218,32.59039133,2.6,-0.6391788721084595,-0.05531914893617021,464352135.4381391,0.2580477715696824,0.11966628165679526
422,438,3/2/2010,wakiso,ggangu,uganda,1,2,2.056766477,0.0,0.25243,32.58863,0.25,32.6,0.25,32.6,0.25,32.6,0.252531218,32.59039133,2.6,-0.6391788721084595,-0.05531914893617021,464352135.4381391,0.2580477715696824,0.11966628165679526
423,439,3/2/2010,wakiso,ggangu,uganda,2,1,2.775705653,0.0,0.25243,32.58863,0.25,32.6,0.25,32.6,0.25,32.6,0.252531218,32.59039133,2.6,-0.6391788721084595,-0.05531914893617021,464352135.4381391,0.2580477715696824,0.11966628165679526
424,440,3/2/2010,wakiso,ggangu,uganda,2,0,1.688033472,,0.25243,32.58863,0.25,32.6,0.25,32.6,0.25,32.6,0.252531218,32.59039133,2.6,-0.6391788721084595,-0.05531914893617021,464352135.4381391,0.2580477715696824,0.11966628165679526
425,441,2/22/2010,kampala,kawaala,uganda,1,0,3.161241913,,0.23455,31.64268,0.25,31.65,0.25,31.65,0.25,31.65,0.220352077,31.66826532,5.8,-0.32205911340384646,-0.04249165739710789,285548791.1682392,0.23728686643754685,-0.08321016784027392
426,442,2/22/2010,kampala,kawaala,uganda,2,1,1.816050168,0.0,0.23455,31.64268,0.25,31.65,0.25,31.65,0.25,31.65,0.220352077,31.66826532,5.8,-0.32205911340384646,-0.04249165739710789,285548791.1682392,0.23728686643754685,-0.08321016784027392
427,443,2/22/2010,kampala,kawaala,uganda,2,0,2.792508908,,0.23455,31.64268,0.25,31.65,0.25,31.65,0.25,31.65,0.220352077,31.66826532,5.8,-0.32205911340384646,-0.04249165739710789,285548791.1682392,0.23728686643754685,-0.08321016784027392
428,444,2/22/2010,kampala,kawaala,uganda,5,0,0.440552374,,0.23455,31.64268,0.25,31.65,0.25,31.65,0.25,31.65,0.220352077,31.66826532,5.8,-0.32205911340384646,-0.04249165739710789,285548791.1682392,0.23728686643754685,-0.08321016784027392
429,445,2/22/2010,kampala,kawaala,uganda,4,0,2.208708703,,0.23455,31.64268,0.25,31.65,0.25,31.65,0.25,31.65,0.220352077,31.66826532,5.8,-0.32205911340384646,-0.04249165739710789,285548791.1682392,0.23728686643754685,-0.08321016784027392
430,446,2/22/2010,kampala,kawaala,uganda,3,1,-0.03105452,0.0,0.23455,31.64268,0.25,31.65,0.25,31.65,0.25,31.65,0.220352077,31.66826532,5.8,-0.32205911340384646,-0.04249165739710789,285548791.1682392,0.23728686643754685,-0.08321016784027392
431,447,2/22/2010,kampala,kawaala,uganda,1,0,3.861654802,1.0,0.23455,31.64268,0.25,31.65,0.25,31.65,0.25,31.65,0.220352077,31.66826532,5.8,-0.32205911340384646,-0.04249165739710789,285548791.1682392,0.23728686643754685,-0.08321016784027392
432,448,2/22/2010,kampala,kawaala,uganda,6,0,3.545558791,,0.23455,31.64268,0.25,31.65,0.25,31.65,0.25,31.65,0.220352077,31.66826532,5.8,-0.32205911340384646,-0.04249165739710789,285548791.1682392,0.23728686643754685,-0.08321016784027392
433,449,2/22/2010,kampala,kawaala,uganda,1,0,1.901882912,,0.23455,31.64268,0.25,31.65,0.25,31.65,0.25,31.65,0.220352077,31.66826532,5.8,-0.32205911340384646,-0.04249165739710789,285548791.1682392,0.23728686643754685,-0.08321016784027392
434,450,2/22/2010,kampala,kawaala,uganda,2,0,2.098950429,,0.23455,31.64268,0.25,31.65,0.25,31.65,0.25,31.65,0.220352077,31.66826532,5.8,-0.32205911340384646,-0.04249165739710789,285548791.1682392,0.23728686643754685,-0.08321016784027392
435,451,3/1/2010,wakiso,maganjo b lc 1,uganda,3,0,2.51388849,,0.39521,32.54295,0.4,32.55,0.4,32.55,0.4,32.55,0.404166976,32.52700846,2.6,-0.47182464599609375,-0.05531914893617021,423532454.62620103,0.22237928215941719,-0.6335438146048344
436,452,3/1/2010,wakiso,maganjo b lc 1,uganda,1,0,1.944799284,,0.39521,32.54295,0.4,32.55,0.4,32.55,0.4,32.55,0.404166976,32.52700846,2.6,-0.47182464599609375,-0.05531914893617021,423532454.62620103,0.22237928215941719,-0.6335438146048344
437,453,3/1/2010,wakiso,maganjo b lc 1,uganda,2,0,3.075409169,,0.39521,32.54295,0.4,32.55,0.4,32.55,0.4,32.55,0.404166976,32.52700846,2.6,-0.47182464599609375,-0.05531914893617021,423532454.62620103,0.22237928215941719,-0.6335438146048344
438,454,3/1/2010,wakiso,maganjo b lc 1,uganda,5,0,2.10300792,,0.39521,32.54295,0.4,32.55,0.4,32.55,0.4,32.55,0.404166976,32.52700846,2.6,-0.47182464599609375,-0.05531914893617021,423532454.62620103,0.22237928215941719,-0.6335438146048344
439,455,3/1/2010,wakiso,maganjo b lc 1,uganda,4,0,0.556667617,,0.39521,32.54295,0.4,32.55,0.4,32.55,0.4,32.55,0.404166976,32.52700846,2.6,-0.47182464599609375,-0.05531914893617021,423532454.62620103,0.22237928215941719,-0.6335438146048344
440,456,3/1/2010,wakiso,maganjo b lc 1,uganda,2,0,1.318464699,,0.39521,32.54295,0.4,32.55,0.4,32.55,0.4,32.55,0.404166976,32.52700846,2.6,-0.47182464599609375,-0.05531914893617021,423532454.62620103,0.22237928215941719,-0.6335438146048344
441,457,3/1/2010,wakiso,maganjo b lc 1,uganda,2,0,2.20276413,,0.39521,32.54295,0.4,32.55,0.4,32.55,0.4,32.55,0.404166976,32.52700846,2.6,-0.47182464599609375,-0.05531914893617021,423532454.62620103,0.22237928215941719,-0.6335438146048344
442,458,3/1/2010,wakiso,maganjo b lc 1,uganda,4,0,3.075409169,,0.39521,32.54295,0.4,32.55,0.4,32.55,0.4,32.55,0.404166976,32.52700846,2.6,-0.47182464599609375,-0.05531914893617021,423532454.62620103,0.22237928215941719,-0.6335438146048344
443,459,3/1/2010,wakiso,maganjo b lc 1,uganda,6,0,2.933529664,,0.39521,32.54295,0.4,32.55,0.4,32.55,0.4,32.55,0.404166976,32.52700846,2.6,-0.47182464599609375,-0.05531914893617021,423532454.62620103,0.22237928215941719,-0.6335438146048344
444,460,3/1/2010,wakiso,maganjo b lc 1,uganda,8,0,-0.411460643,,0.39521,32.54295,0.4,32.55,0.4,32.55,0.4,32.55,0.404166976,32.52700846,2.6,-0.47182464599609375,-0.05531914893617021,423532454.62620103,0.22237928215941719,-0.6335438146048344
445,461,2/19/2010,kamwenge,mabale 1,uganda,2,0,-1.003262486,,1.04222,30.89028,1.05,30.9,1.05,30.9,1.05,30.9,1.079622315,30.90746291,3.6,-0.7700368894471062,0.08095238095238089,330854405.2590746,0.28722130304007304,0.21252654383510342
446,462,2/19/2010,kamwenge,mabale 1,uganda,5,0,-2.482802316,,1.04222,30.89028,1.05,30.9,1.05,30.9,1.05,30.9,1.079622315,30.90746291,3.6,-0.7700368894471062,0.08095238095238089,330854405.2590746,0.28722130304007304,0.21252654383510342
447,463,2/19/2010,kamwenge,mabale 1,uganda,4,0,-1.297607113,,1.04222,30.89028,1.05,30.9,1.05,30.9,1.05,30.9,1.079622315,30.90746291,3.6,-0.7700368894471062,0.08095238095238089,330854405.2590746,0.28722130304007304,0.21252654383510342
448,464,2/19/2010,kamwenge,mabale 1,uganda,5,0,-2.482802316,,1.04222,30.89028,1.05,30.9,1.05,30.9,1.05,30.9,1.079622315,30.90746291,3.6,-0.7700368894471062,0.08095238095238089,330854405.2590746,0.28722130304007304,0.21252654383510342
449,465,2/19/2010,kamwenge,mabale 1,uganda,3,0,-1.722143196,,1.04222,30.89028,1.05,30.9,1.05,30.9,1.05,30.9,1.079622315,30.90746291,3.6,-0.7700368894471062,0.08095238095238089,330854405.2590746,0.28722130304007304,0.21252654383510342
450,466,2/19/2010,kamwenge,mabale 1,uganda,5,0,-2.41127503,,1.04222,30.89028,1.05,30.9,1.05,30.9,1.05,30.9,1.079622315,30.90746291,3.6,-0.7700368894471062,0.08095238095238089,330854405.2590746,0.28722130304007304,0.21252654383510342
451,467,2/19/2010,kamwenge,mabale 1,uganda,3,0,-1.821143436,,1.04222,30.89028,1.05,30.9,1.05,30.9,1.05,30.9,1.079622315,30.90746291,3.6,-0.7700368894471062,0.08095238095238089,330854405.2590746,0.28722130304007304,0.21252654383510342
452,468,2/19/2010,kamwenge,mabale 1,uganda,4,1,-1.297607113,0.0,1.04222,30.89028,1.05,30.9,1.05,30.9,1.05,30.9,1.079622315,30.90746291,3.6,-0.7700368894471062,0.08095238095238089,330854405.2590746,0.28722130304007304,0.21252654383510342
453,469,2/19/2010,kamwenge,mabale 1,uganda,4,0,-1.962127085,,1.04222,30.89028,1.05,30.9,1.05,30.9,1.05,30.9,1.079622315,30.90746291,3.6,-0.7700368894471062,0.08095238095238089,330854405.2590746,0.28722130304007304,0.21252654383510342
454,470,2/19/2010,kamwenge,mabale 1,uganda,5,0,-1.044889265,,1.04222,30.89028,1.05,30.9,1.05,30.9,1.05,30.9,1.079622315,30.90746291,3.6,-0.7700368894471062,0.08095238095238089,330854405.2590746,0.28722130304007304,0.21252654383510342
455,472,2/13/2010,kampala,kifumbira lc 1,uganda,3,1,3.350393827,1.0,0.34489,32.58444,0.35,32.6,0.35,32.6,0.35,32.6,0.353297921,32.59039133,2.4,-0.5990886489550272,-0.050000000000000065,432019908.44028145,0.23372416322793416,-0.4437161854092441
456,473,2/12/2010,kampala,kifumbira lc 1,uganda,8,2,2.735287079,1.0,0.34489,32.58444,0.35,32.6,0.35,32.6,0.35,32.6,0.353297921,32.59039133,2.4,-0.5990886489550272,-0.050000000000000065,432019908.44028145,0.23372416322793416,-0.4437161854092441
457,474,2/12/2010,kampala,kifumbira lc 1,uganda,6,2,3.991415861,1.0,0.34489,32.58444,0.35,32.6,0.35,32.6,0.35,32.6,0.353297921,32.59039133,2.4,-0.5990886489550272,-0.050000000000000065,432019908.44028145,0.23372416322793416,-0.4437161854092441
458,475,2/13/2010,kampala,kifumbira lc 1,uganda,3,0,3.880181089,,0.34489,32.58444,0.35,32.6,0.35,32.6,0.35,32.6,0.353297921,32.59039133,2.4,-0.5990886489550272,-0.050000000000000065,432019908.44028145,0.23372416322793416,-0.4437161854092441
459,476,2/13/2010,kampala,kifumbira lc 1,uganda,5,0,2.864481476,,0.34489,32.58444,0.35,32.6,0.35,32.6,0.35,32.6,0.353297921,32.59039133,2.4,-0.5990886489550272,-0.050000000000000065,432019908.44028145,0.23372416322793416,-0.4437161854092441
460,477,2/12/2010,kampala,kifumbira lc 1,uganda,7,0,3.448281681,,0.34489,32.58444,0.35,32.6,0.35,32.6,0.35,32.6,0.353297921,32.59039133,2.4,-0.5990886489550272,-0.050000000000000065,432019908.44028145,0.23372416322793416,-0.4437161854092441
461,478,2/13/2010,kampala,kifumbira lc 1,uganda,8,3,-0.174109094,1.0,0.34489,32.58444,0.35,32.6,0.35,32.6,0.35,32.6,0.353297921,32.59039133,2.4,-0.5990886489550272,-0.050000000000000065,432019908.44028145,0.23372416322793416,-0.4437161854092441
462,479,2/13/2010,kampala,kifumbira lc 1,uganda,7,3,0.828493217,0.0,0.34489,32.58444,0.35,32.6,0.35,32.6,0.35,32.6,0.353297921,32.59039133,2.4,-0.5990886489550272,-0.050000000000000065,432019908.44028145,0.23372416322793416,-0.4437161854092441
463,480,2/12/2010,kampala,kifumbira lc 1,uganda,8,4,3.794125954,1.0,0.34489,32.58444,0.35,32.6,0.35,32.6,0.35,32.6,0.353297921,32.59039133,2.4,-0.5990886489550272,-0.050000000000000065,432019908.44028145,0.23372416322793416,-0.4437161854092441
464,481,2/17/2010,lira,akono,uganda,7,0,-1.219243105,,2.48815,32.8787,2.5,32.9,2.5,32.9,2.5,32.9,2.334114878,32.87187415,3.8,-0.49981853209043803,-0.06059050064184854,471958001.69023967,0.28034941744622155,0.19228709971537702
465,482,2/17/2010,lira,akono,uganda,4,1,-1.035343084,1.0,2.48815,32.8787,2.5,32.9,2.5,32.9,2.5,32.9,2.334114878,32.87187415,3.8,-0.49981853209043803,-0.06059050064184854,471958001.69023967,0.28034941744622155,0.19228709971537702
466,483,2/17/2010,lira,akono,uganda,3,1,-0.814749136,1.0,2.48815,32.8787,2.5,32.9,2.5,32.9,2.5,32.9,2.334114878,32.87187415,3.8,-0.49981853209043803,-0.06059050064184854,471958001.69023967,0.28034941744622155,0.19228709971537702
467,484,2/17/2010,lira,akono,uganda,13,7,-0.795054817,1.0,2.48815,32.8787,2.5,32.9,2.5,32.9,2.5,32.9,2.334114878,32.87187415,3.8,-0.49981853209043803,-0.06059050064184854,471958001.69023967,0.28034941744622155,0.19228709971537702
468,485,2/17/2010,lira,akono,uganda,7,0,-0.88981863,,2.48815,32.8787,2.5,32.9,2.5,32.9,2.5,32.9,2.334114878,32.87187415,3.8,-0.49981853209043803,-0.06059050064184854,471958001.69023967,0.28034941744622155,0.19228709971537702
469,486,2/17/2010,lira,akono,uganda,6,0,-1.390908594,,2.48815,32.8787,2.5,32.9,2.5,32.9,2.5,32.9,2.334114878,32.87187415,3.8,-0.49981853209043803,-0.06059050064184854,471958001.69023967,0.28034941744622155,0.19228709971537702
470,487,2/17/2010,lira,akono,uganda,9,2,-1.590851675,1.0,2.48815,32.8787,2.5,32.9,2.5,32.9,2.5,32.9,2.334114878,32.87187415,3.8,-0.49981853209043803,-0.06059050064184854,471958001.69023967,0.28034941744622155,0.19228709971537702
471,488,2/17/2010,lira,akono,uganda,6,1,-1.476741338,1.0,2.48815,32.8787,2.5,32.9,2.5,32.9,2.5,32.9,2.334114878,32.87187415,3.8,-0.49981853209043803,-0.06059050064184854,471958001.69023967,0.28034941744622155,0.19228709971537702
472,489,2/17/2010,lira,akono,uganda,4,0,-1.562574082,,2.48815,32.8787,2.5,32.9,2.5,32.9,2.5,32.9,2.334114878,32.87187415,3.8,-0.49981853209043803,-0.06059050064184854,471958001.69023967,0.28034941744622155,0.19228709971537702
473,490,2/17/2010,lira,akono,uganda,8,0,-1.562574082,,2.48815,32.8787,2.5,32.9,2.5,32.9,2.5,32.9,2.334114878,32.87187415,3.8,-0.49981853209043803,-0.06059050064184854,471958001.69023967,0.28034941744622155,0.19228709971537702
474,491,2/17/2010,lira,oloro,uganda,8,0,-1.78772591,,2.40947,33.00955,2.4,33.0,2.4,33.0,2.4,33.0,2.334114878,33.07764176,3.6,-0.5571755700641208,-0.02222222222222223,465305478.59629035,0.27729096012594867,-0.10567275647878104
475,492,2/17/2010,lira,oloro,uganda,6,0,-1.607034774,,2.40947,33.00955,2.4,33.0,2.4,33.0,2.4,33.0,2.334114878,33.07764176,3.6,-0.5571755700641208,-0.02222222222222223,465305478.59629035,0.27729096012594867,-0.10567275647878104
476,493,2/17/2010,lira,oloro,uganda,8,0,-2.251179312,,2.40947,33.00955,2.4,33.0,2.4,33.0,2.4,33.0,2.334114878,33.07764176,3.6,-0.5571755700641208,-0.02222222222222223,465305478.59629035,0.27729096012594867,-0.10567275647878104
477,494,2/17/2010,lira,oloro,uganda,7,0,-1.368116323,,2.40947,33.00955,2.4,33.0,2.4,33.0,2.4,33.0,2.334114878,33.07764176,3.6,-0.5571755700641208,-0.02222222222222223,465305478.59629035,0.27729096012594867,-0.10567275647878104
478,495,2/17/2010,lira,oloro,uganda,5,1,-1.30662017,0.0,2.40947,33.00955,2.4,33.0,2.4,33.0,2.4,33.0,2.334114878,33.07764176,3.6,-0.5571755700641208,-0.02222222222222223,465305478.59629035,0.27729096012594867,-0.10567275647878104
479,496,2/17/2010,lira,oloro,uganda,4,0,-1.73050408,,2.40947,33.00955,2.4,33.0,2.4,33.0,2.4,33.0,2.334114878,33.07764176,3.6,-0.5571755700641208,-0.02222222222222223,465305478.59629035,0.27729096012594867,-0.10567275647878104
480,497,2/17/2010,lira,oloro,uganda,10,0,-1.844947739,,2.40947,33.00955,2.4,33.0,2.4,33.0,2.4,33.0,2.334114878,33.07764176,3.6,-0.5571755700641208,-0.02222222222222223,465305478.59629035,0.27729096012594867,-0.10567275647878104
481,498,2/16/2010,lira,oloro,uganda,1,3,-2.099763854,1.0,2.40947,33.00955,2.4,33.0,2.4,33.0,2.4,33.0,2.334114878,33.07764176,3.6,-0.5571755700641208,-0.02222222222222223,465305478.59629035,0.27729096012594867,-0.10567275647878104
482,499,2/17/2010,lira,oloro,uganda,4,0,-1.254816145,,2.40947,33.00955,2.4,33.0,2.4,33.0,2.4,33.0,2.334114878,33.07764176,3.6,-0.5571755700641208,-0.02222222222222223,465305478.59629035,0.27729096012594867,-0.10567275647878104
483,500,2/17/2010,lira,oloro,uganda,3,0,-1.361771075,,2.40947,33.00955,2.4,33.0,2.4,33.0,2.4,33.0,2.334114878,33.07764176,3.6,-0.5571755700641208,-0.02222222222222223,465305478.59629035,0.27729096012594867,-0.10567275647878104
484,501,2/27/2010,wakiso,lwadda bb,uganda,6,1,2.29250763,1.0,0.45274,32.52671,0.45,32.55,0.45,32.55,0.45,32.55,0.443205119,32.52700846,2.2,-0.4685969786210494,-0.04489795918367348,470581913.9054121,0.24923289567076934,-0.12105026908092675
485,502,2/27/2010,wakiso,lwadda bb,uganda,4,1,3.534114425,0.0,0.45274,32.52671,0.45,32.55,0.45,32.55,0.45,32.55,0.443205119,32.52700846,2.2,-0.4685969786210494,-0.04489795918367348,470581913.9054121,0.24923289567076934,-0.12105026908092675
486,503,2/27/2010,wakiso,lwadda bb,uganda,8,1,3.534114425,0.0,0.45274,32.52671,0.45,32.55,0.45,32.55,0.45,32.55,0.443205119,32.52700846,2.2,-0.4685969786210494,-0.04489795918367348,470581913.9054121,0.24923289567076934,-0.12105026908092675
487,504,2/27/2010,wakiso,lwadda bb,uganda,5,1,1.286376556,0.0,0.45274,32.52671,0.45,32.55,0.45,32.55,0.45,32.55,0.443205119,32.52700846,2.2,-0.4685969786210494,-0.04489795918367348,470581913.9054121,0.24923289567076934,-0.12105026908092675
488,505,2/27/2010,wakiso,lwadda bb,uganda,5,0,-1.08909523,,0.45274,32.52671,0.45,32.55,0.45,32.55,0.45,32.55,0.443205119,32.52700846,2.2,-0.4685969786210494,-0.04489795918367348,470581913.9054121,0.24923289567076934,-0.12105026908092675
489,506,3/27/2010,wakiso,lwadda bb,uganda,2,0,3.296762876,,0.45274,32.52671,0.45,32.55,0.45,32.55,0.45,32.55,0.443205119,32.52700846,2.2,-0.4685969786210494,-0.04489795918367348,470581913.9054121,0.24923289567076934,-0.12105026908092675
490,507,2/27/2010,wakiso,lwadda bb,uganda,1,0,2.184783173,,0.45274,32.52671,0.45,32.55,0.45,32.55,0.45,32.55,0.443205119,32.52700846,2.2,-0.4685969786210494,-0.04489795918367348,470581913.9054121,0.24923289567076934,-0.12105026908092675
491,508,2/27/2010,wakiso,lwadda bb,uganda,1,0,2.184783173,,0.45274,32.52671,0.45,32.55,0.45,32.55,0.45,32.55,0.443205119,32.52700846,2.2,-0.4685969786210494,-0.04489795918367348,470581913.9054121,0.24923289567076934,-0.12105026908092675
492,509,2/27/2010,wakiso,lwadda bb,uganda,2,0,3.075409169,,0.45274,32.52671,0.45,32.55,0.45,32.55,0.45,32.55,0.443205119,32.52700846,2.2,-0.4685969786210494,-0.04489795918367348,470581913.9054121,0.24923289567076934,-0.12105026908092675
493,510,2/27/2010,wakiso,lwadda bb,uganda,1,0,2.227699545,,0.45274,32.52671,0.45,32.55,0.45,32.55,0.45,32.55,0.443205119,32.52700846,2.2,-0.4685969786210494,-0.04489795918367348,470581913.9054121,0.24923289567076934,-0.12105026908092675
494,511,3/2/2010,wakiso,namasuba central a,uganda,5,0,2.108570502,,0.2698,32.5691,0.25,32.55,0.25,32.55,0.25,32.55,0.255971561,32.59039133,3.0,-0.5160853862762451,-0.08888888888888886,461277306.6458463,0.2477546728670184,-0.33281999102709947
495,512,3/2/2010,wakiso,namasuba central a,uganda,3,0,2.83542528,,0.2698,32.5691,0.25,32.55,0.25,32.55,0.25,32.55,0.255971561,32.59039133,3.0,-0.5160853862762451,-0.08888888888888886,461277306.6458463,0.2477546728670184,-0.33281999102709947
496,513,3/2/2010,wakiso,namasuba central a,uganda,4,1,2.151486874,0.0,0.2698,32.5691,0.25,32.55,0.25,32.55,0.25,32.55,0.255971561,32.59039133,3.0,-0.5160853862762451,-0.08888888888888886,461277306.6458463,0.2477546728670184,-0.33281999102709947
497,514,3/2/2010,wakiso,namasuba central a,uganda,6,1,3.519808968,1.0,0.2698,32.5691,0.25,32.55,0.25,32.55,0.25,32.55,0.255971561,32.59039133,3.0,-0.5160853862762451,-0.08888888888888886,461277306.6458463,0.2477546728670184,-0.33281999102709947
498,515,3/2/2010,wakiso,namasuba central a,uganda,5,1,3.858722903,0.0,0.2698,32.5691,0.25,32.55,0.25,32.55,0.25,32.55,0.255971561,32.59039133,3.0,-0.5160853862762451,-0.08888888888888886,461277306.6458463,0.2477546728670184,-0.33281999102709947
499,516,3/2/2010,wakiso,namasuba central a,uganda,3,1,2.141866801,0.0,0.2698,32.5691,0.25,32.55,0.25,32.55,0.25,32.55,0.255971561,32.59039133,3.0,-0.5160853862762451,-0.08888888888888886,461277306.6458463,0.2477546728670184,-0.33281999102709947
500,517,3/2/2010,wakiso,namasuba central a,uganda,2,0,2.098950429,,0.2698,32.5691,0.25,32.55,0.25,32.55,0.25,32.55,0.255971561,32.59039133,3.0,-0.5160853862762451,-0.08888888888888886,461277306.6458463,0.2477546728670184,-0.33281999102709947
501,518,3/2/2010,wakiso,namasuba central a,uganda,1,0,2.184783173,,0.2698,32.5691,0.25,32.55,0.25,32.55,0.25,32.55,0.255971561,32.59039133,3.0,-0.5160853862762451,-0.08888888888888886,461277306.6458463,0.2477546728670184,-0.33281999102709947
502,519,3/2/2010,wakiso,namasuba central a,uganda,2,0,3.075409169,,0.2698,32.5691,0.25,32.55,0.25,32.55,0.25,32.55,0.255971561,32.59039133,3.0,-0.5160853862762451,-0.08888888888888886,461277306.6458463,0.2477546728670184,-0.33281999102709947
503,520,3/2/2010,wakiso,namasuba central a,uganda,2,0,3.908792003,,0.2698,32.5691,0.25,32.55,0.25,32.55,0.25,32.55,0.255971561,32.59039133,3.0,-0.5160853862762451,-0.08888888888888886,461277306.6458463,0.2477546728670184,-0.33281999102709947
504,521,2/13/2010,jinja,katende east a,uganda,6,0,2.145924293,,0.46768,33.23175,0.45,33.25,0.45,33.25,0.45,33.25,0.473180689,33.21230952,3.8,-0.745707486805163,0.06521181001283698,418630815.9044322,0.22973511281602646,0.03559705733874857
505,522,2/14/2010,jinja,katende east a,uganda,7,0,3.119152814,,0.46768,33.23175,0.45,33.25,0.45,33.25,0.45,33.25,0.473180689,33.21230952,3.8,-0.745707486805163,0.06521181001283698,418630815.9044322,0.22973511281602646,0.03559705733874857
506,523,2/12/2010,jinja,katende east a,uganda,7,1,-0.066436172,0.0,0.46768,33.23175,0.45,33.25,0.45,33.25,0.45,33.25,0.473180689,33.21230952,3.8,-0.745707486805163,0.06521181001283698,418630815.9044322,0.22973511281602646,0.03559705733874857
507,524,2/12/2010,jinja,katende east a,uganda,7,0,0.596336466,,0.46768,33.23175,0.45,33.25,0.45,33.25,0.45,33.25,0.473180689,33.21230952,3.8,-0.745707486805163,0.06521181001283698,418630815.9044322,0.22973511281602646,0.03559705733874857
508,525,2/12/2010,jinja,katende east a,uganda,3,0,2.993612584,1.0,0.46768,33.23175,0.45,33.25,0.45,33.25,0.45,33.25,0.473180689,33.21230952,3.8,-0.745707486805163,0.06521181001283698,418630815.9044322,0.22973511281602646,0.03559705733874857
509,527,2/12/2010,jinja,katende east a,uganda,6,1,0.672686945,1.0,0.46768,33.23175,0.45,33.25,0.45,33.25,0.45,33.25,0.473180689,33.21230952,3.8,-0.745707486805163,0.06521181001283698,418630815.9044322,0.22973511281602646,0.03559705733874857
510,528,2/13/2010,jinja,katende east a,uganda,11,0,3.934194032,,0.46768,33.23175,0.45,33.25,0.45,33.25,0.45,33.25,0.473180689,33.21230952,3.8,-0.745707486805163,0.06521181001283698,418630815.9044322,0.22973511281602646,0.03559705733874857
511,529,2/12/2010,jinja,katende east a,uganda,6,0,-0.764240688,,0.46768,33.23175,0.45,33.25,0.45,33.25,0.45,33.25,0.473180689,33.21230952,3.8,-0.745707486805163,0.06521181001283698,418630815.9044322,0.22973511281602646,0.03559705733874857
512,530,2/12/2010,jinja,katende east a,uganda,5,0,-0.0235198,,0.46768,33.23175,0.45,33.25,0.45,33.25,0.45,33.25,0.473180689,33.21230952,3.8,-0.745707486805163,0.06521181001283698,418630815.9044322,0.22973511281602646,0.03559705733874857
513,531,2/22/2010,masaka,nanfabirye,uganda,7,1,-1.40488073,0.0,-0.04623,31.62112,-0.05,31.6,-0.05,31.6,-0.05,31.6,-0.132333033,31.60855178,4.4,-0.28534087809649383,-0.03205741626794261,375192707.4688463,0.24146989112632145,-0.15480254109192745
