,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,NDVI_lat,NDVI_lon,sev_lat,sev_lon,pop_cent_lat,pop_cent_long,annual_frequency,severity,autocorrelation,avg_area,NDVI_mean,SVI_severity
1437,1516,kilifi,makiwo,kenya,2009-12-08,2,1,0.4247202284714431,1.0,-3.579764276,39.89489589,-3.6,39.9,-5.1000000000000085,38.400000000000034,-3.6,39.9,-3.530786178,39.89599697,2.6,-0.0013871284631582408,-0.2893617021276596,612458.6182513601,0.23242939492646955,
1438,1517,kilifi,makiwo,kenya,2009-12-09,4,0,-0.5300329118360011,,-3.579764276,39.89489589,-3.6,39.9,-5.1000000000000085,38.400000000000034,-3.6,39.9,-3.530786178,39.89599697,2.6,-0.0013871284631582408,-0.2893617021276596,612458.6182513601,0.23242939492646955,
1439,1518,kilifi,makiwo,kenya,2009-12-08,4,0,2.1409244913442067,,-3.579764276,39.89489589,-3.6,39.9,-5.1000000000000085,38.400000000000034,-3.6,39.9,-3.530786178,39.89599697,2.6,-0.0013871284631582408,-0.2893617021276596,612458.6182513601,0.23242939492646955,
1440,1519,kilifi,makiwo,kenya,2009-12-08,7,0,-3.0677509735963557,,-3.579764276,39.89489589,-3.6,39.9,-5.1000000000000085,38.400000000000034,-3.6,39.9,-3.530786178,39.89599697,2.6,-0.0013871284631582408,-0.2893617021276596,612458.6182513601,0.23242939492646955,
1441,1520,kilifi,makiwo,kenya,2009-12-08,4,0,1.1355263558116548,,-3.579764276,39.89489589,-3.6,39.9,-5.1000000000000085,38.400000000000034,-3.6,39.9,-3.530786178,39.89599697,2.6,-0.0013871284631582408,-0.2893617021276596,612458.6182513601,0.23242939492646955,
1442,1521,kilifi,makiwo,kenya,2009-12-09,1,0,2.1020155887334275,,-3.579764276,39.89489589,-3.6,39.9,-5.1000000000000085,38.400000000000034,-3.6,39.9,-3.530786178,39.89599697,2.6,-0.0013871284631582408,-0.2893617021276596,612458.6182513601,0.23242939492646955,
1443,1522,kilifi,makiwo,kenya,2009-12-09,9,0,0.1169080901655961,,-3.579764276,39.89489589,-3.6,39.9,-5.1000000000000085,38.400000000000034,-3.6,39.9,-3.530786178,39.89599697,2.6,-0.0013871284631582408,-0.2893617021276596,612458.6182513601,0.23242939492646955,
1444,1523,kilifi,makiwo,kenya,2009-12-08,8,0,-2.6394707836367672,,-3.579764276,39.89489589,-3.6,39.9,-5.1000000000000085,38.400000000000034,-3.6,39.9,-3.530786178,39.89599697,2.6,-0.0013871284631582408,-0.2893617021276596,612458.6182513601,0.23242939492646955,
1445,1524,kilifi,makiwo,kenya,2009-12-08,2,0,-0.385064634123456,,-3.579764276,39.89489589,-3.6,39.9,-5.1000000000000085,38.400000000000034,-3.6,39.9,-3.530786178,39.89599697,2.6,-0.0013871284631582408,-0.2893617021276596,612458.6182513601,0.23242939492646955,
1446,1525,kilifi,makiwo,kenya,2009-12-08,1,0,0.4093628567660916,,-3.579764276,39.89489589,-3.6,39.9,-5.1000000000000085,38.400000000000034,-3.6,39.9,-3.530786178,39.89599697,2.6,-0.0013871284631582408,-0.2893617021276596,612458.6182513601,0.23242939492646955,
1447,1526,kilifi,mtwapa,kenya,2009-12-09,7,0,-0.957419594497262,,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1448,1527,kilifi,mtwapa,kenya,2009-12-09,3,0,-3.35035891654317,1.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1449,1528,kilifi,mtwapa,kenya,2009-12-08,1,1,-2.6047037727607187,1.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1450,1529,kilifi,mtwapa,kenya,2009-11-09,2,0,-3.676369070354436,,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1451,1530,kilifi,mtwapa,kenya,2009-12-09,6,2,-2.7910202875479526,0.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1452,1531,kilifi,mtwapa,kenya,2009-12-08,6,1,-3.676369070354436,0.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1453,1532,kilifi,mtwapa,kenya,2009-12-09,1,1,-3.526312236705523,1.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1454,1533,kilifi,mtwapa,kenya,2009-12-09,8,1,-3.31541600159565,0.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1455,1534,kilifi,mtwapa,kenya,2009-12-09,1,1,-3.7666073375441327,0.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1456,1535,kilifi,mtwapa,kenya,2009-12-09,1,1,-1.1543547056793275,1.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1457,1536,kilifi,mtwapa,kenya,2009-12-08,1,1,-3.7666073375441327,0.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1458,1537,kilifi,mtwapa,kenya,2009-12-08,1,0,-2.810590517211534,1.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1459,1538,kilifi,mtwapa,kenya,2009-12-08,6,1,-3.435733691181912,1.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1460,1539,kilifi,mtwapa,kenya,2009-12-08,3,1,-2.503919036347466,1.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1461,1540,kilifi,mtwapa,kenya,2009-12-09,1,1,-3.370411864807548,0.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1462,1541,kilifi,mtwapa,kenya,2009-12-09,2,1,-2.928390287407193,1.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1463,1542,kilifi,mtwapa,kenya,2009-12-10,3,0,-3.7666073375441327,,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1464,1543,kilifi,mtwapa,kenya,2009-12-08,1,0,-1.1693944168776105,,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1465,1544,kilifi,mtwapa,kenya,2009-12-08,6,0,-3.091814511513608,,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1466,1545,kilifi,mtwapa,kenya,2009-12-08,3,1,-3.091814511513608,1.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1467,1546,kilifi,mtwapa,kenya,2009-12-08,5,0,-2.762463441377029,1.0,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1468,1547,kilifi,mtwapa,kenya,2009-12-09,1,0,-3.100037341572373,,-3.946691482,39.74501658,-3.95,39.75,-5.450000000000003,38.25000000000003,-3.95,39.75,-3.965611967,39.74952517,0.0,0.0,,0.0,0.21021652159950763,0.0
1469,1548,kilifi,mtondia,kenya,2009-12-09,5,0,-0.2591870987984598,,-3.575678316,39.86724913,-3.6,39.85,-3.6,39.85,-3.6,39.85,-3.530786178,39.89599697,2.6,-0.001365808340219351,-0.2893617021276596,612458.6182513601,0.1330100700704364,-0.8382088395021648
1470,1550,kakamega,mayakolo,kenya,2009-12-13,7,4,2.2250684446674645,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1471,1551,kakamega,mayakolo,kenya,2009-12-13,8,5,2.654800571568132,0.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1472,1552,kakamega,mayakolo,kenya,2009-12-13,6,1,2.403592401375582,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1473,1553,kakamega,mayakolo,kenya,2009-12-13,4,0,2.6713962880649915,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1474,1554,kakamega,mayakolo,kenya,2009-12-13,1,4,3.152457779544577,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1475,1555,kakamega,mayakolo,kenya,2009-12-14,3,1,2.413722505054706,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1476,1556,kakamega,mayakolo,kenya,2009-12-13,8,1,2.452410382471911,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1477,1557,kakamega,mayakolo,kenya,2009-12-13,6,0,0.8403782130734543,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1478,1558,kakamega,mayakolo,kenya,2009-12-12,5,0,2.1692724516950928,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1479,1559,kakamega,mayakolo,kenya,2009-12-13,6,0,2.0053916338125592,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1480,1560,kakamega,mayakolo,kenya,2009-12-13,8,0,2.8173267716543653,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1481,1561,kakamega,mayakolo,kenya,2009-12-13,1,1,2.9021362045737784,0.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1482,1562,kakamega,mayakolo,kenya,2009-12-13,1,1,-2.376017764934148,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1483,1563,kakamega,mayakolo,kenya,2009-12-13,4,0,1.211904072852266,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1484,1564,kakamega,mayakolo,kenya,2009-12-13,11,2,-0.3960142693928616,0.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1485,1565,kakamega,mayakolo,kenya,2009-12-13,3,0,1.6193230136390142,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1486,1566,kakamega,mayakolo,kenya,2009-12-13,2,0,1.399080861064782,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1487,1567,kakamega,mayakolo,kenya,2009-12-13,7,6,2.7872473492578,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1488,1568,kakamega,likwilo,kenya,2009-12-12,6,0,-0.7226385343187998,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1489,1569,kakamega,likwilo,kenya,2009-12-12,1,0,0.5438333705440819,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1490,1570,kakamega,likwilo,kenya,2009-12-12,2,0,0.3503096860509462,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1491,1571,kakamega,likwilo,kenya,2009-12-12,2,0,0.2810299871788687,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1492,1572,kakamega,likwilo,kenya,2009-12-12,7,0,1.669455384299957,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1493,1573,kakamega,likwilo,kenya,2009-12-12,4,0,-0.7650412346125608,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1494,1574,kakamega,likwilo,kenya,2009-12-12,3,0,0.5007067980337738,,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1495,1575,kakamega,likwilo,kenya,2009-12-12,8,1,-1.0167661701563828,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1496,1576,kakamega,likwilo,kenya,2009-12-12,5,1,0.2605039172130636,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1497,1577,kakamega,likwilo,kenya,2009-12-12,4,1,3.113257503069065,0.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1498,1578,kakamega,likwilo,kenya,2009-12-12,5,4,-1.0198841919013375,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1499,1579,kakamega,likwilo,kenya,2009-12-12,7,1,3.133310451333442,0.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1500,1580,kakamega,likwilo,kenya,2009-12-12,6,1,-0.7788061253879113,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1501,1581,kakamega,likwilo,kenya,2009-12-12,7,1,-0.3774934942534942,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1502,1582,kakamega,likwilo,kenya,2009-12-12,8,3,1.9445089168028808,0.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1503,1583,kakamega,likwilo,kenya,2009-12-12,6,1,2.4216400548135213,0.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1504,1584,kakamega,likwilo,kenya,2009-12-12,4,3,1.7722374274601045,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1505,1585,kakamega,likwilo,kenya,2009-12-12,4,1,-1.6846505437996735,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1506,1586,kakamega,likwilo,kenya,2009-12-11,4,2,-0.2742080769500551,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1507,1587,kakamega,shipalo,kenya,2009-12-14,11,1,3.21352224439095,1.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1508,1588,kakamega,shipalo,kenya,2009-12-14,1,1,-1.3378868833823705,1.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1509,1589,kakamega,shipalo,kenya,2009-12-15,4,1,3.4375756699141866,0.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1510,1590,kakamega,shipalo,kenya,2009-12-15,2,2,0.4647323136372585,1.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1511,1591,kakamega,shipalo,kenya,2009-12-14,2,1,3.3974697733854327,0.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1512,1592,kakamega,shipalo,kenya,2009-12-15,1,0,3.001274300648848,,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1513,1593,kakamega,shipalo,kenya,2009-12-15,7,0,2.8829888763626443,,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1514,1594,kakamega,shipalo,kenya,2009-12-15,5,0,2.842882979833889,,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1515,1595,kakamega,shipalo,kenya,2009-12-14,7,0,2.847896216899984,,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1516,1596,kakamega,shipalo,kenya,2009-12-14,1,0,3.278057703852413,1.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1517,1597,kakamega,shipalo,kenya,2009-12-15,3,0,2.141239057446158,,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1518,1598,kakamega,shipalo,kenya,2009-12-15,7,0,3.0145031985992863,,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1519,1599,kakamega,shipalo,kenya,2009-12-15,5,1,0.3446496375980019,1.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1520,1600,kakamega,shipalo,kenya,2009-12-15,3,2,0.7982670217182626,0.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1521,1601,kakamega,shipalo,kenya,2009-12-15,2,3,2.7827241350407586,1.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1522,1602,kakamega,shipalo,kenya,2009-12-15,4,2,2.8027770833051355,0.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1523,1603,kakamega,shipalo,kenya,2009-12-15,5,3,2.942021075908959,1.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1524,1604,kakamega,shipalo,kenya,2009-12-14,3,2,3.3181636003811668,1.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1525,1605,kakamega,shipalo,kenya,2009-12-14,2,2,2.882083256309401,1.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1526,1606,kakamega,shipalo,kenya,2009-12-15,6,1,1.2696423173995737,1.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1527,1607,kakamega,shipalo,kenya,2009-12-14,5,3,2.1562787686444405,1.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1528,1608,kakamega,shipalo,kenya,2009-12-14,4,5,-0.3862147812473333,1.0,0.208604266,34.75376078,0.2,34.75,0.2,34.75,0.2,34.75,0.209249397,34.75349616,1.4,-0.2435774121965681,-0.08301886792452833,707465848.8382196,0.25481753593586903,0.48811079344024083
1529,1609,kakamega,musakhwe,kenya,2009-12-15,4,1,3.628644020145096,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1530,1610,kakamega,musakhwe,kenya,2009-12-12,5,1,1.8738504761761337,0.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1531,1611,kakamega,musakhwe,kenya,2009-12-12,6,3,2.1715692554601,0.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1532,1612,kakamega,musakhwe,kenya,2009-12-12,3,3,2.141489833063534,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1533,1613,kakamega,musakhwe,kenya,2009-12-12,2,3,-2.4613398224177265,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1534,1614,kakamega,musakhwe,kenya,2009-12-15,5,2,-0.9487506758595108,1.0,0.275181264,34.76077413,0.3,34.75,0.3,34.75,0.3,34.75,0.260416965,34.75834154,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
1535,1615,kakamega,matere,kenya,2009-12-14,2,0,3.053098658275934,,0.285207843,34.75153374,0.3,34.75,0.3,34.75,0.3,34.75,0.293668626,34.75110208,1.8,-0.20489634407891166,0.03660130718954247,620376463.4094872,0.27043025809279947,0.9041386609170563
