,house,date,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,NDVI_lat,NDVI_lon,sev_lat,sev_lon,pop_cent_lat,pop_cent_long,annual_frequency,severity,autocorrelation,avg_area,NDVI_mean,SVI_severity
275,288,2/14/2010,bushenyi,buraro ii,uganda,2,0,-2.047959829,,-0.73043,30.18502,-0.75,30.2,-0.75,30.2,-0.75,30.2,-0.778333037,30.15708249,2.2,-0.3742094798521562,-0.08358070500927645,442552864.1010495,0.17234117643893546,-0.3592959980055379
276,289,2/14/2010,bushenyi,buraro ii,uganda,6,0,-0.794908668,,-0.73043,30.18502,-0.75,30.2,-0.75,30.2,-0.75,30.2,-0.778333037,30.15708249,2.2,-0.3742094798521562,-0.08358070500927645,442552864.1010495,0.17234117643893546,-0.3592959980055379
277,290,2/20/2010,masaka,binyonyi b,uganda,5,0,-0.704283171,,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.4,-0.3074752986431122,0.05000000000000003,485852825.68180776,0.29280286212567097,0.20037438626310808
278,291,2/20/2010,masaka,binyonyi b,uganda,6,0,3.391059852,,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.4,-0.3074752986431122,0.05000000000000003,485852825.68180776,0.29280286212567097,0.20037438626310808
279,292,2/20/2010,masaka,binyonyi b,uganda,2,0,2.950696212,,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.4,-0.3074752986431122,0.05000000000000003,485852825.68180776,0.29280286212567097,0.20037438626310808
280,293,2/20/2010,masaka,binyonyi b,uganda,3,0,2.582344089,,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.4,-0.3074752986431122,0.05000000000000003,485852825.68180776,0.29280286212567097,0.20037438626310808
281,294,2/20/2010,masaka,binyonyi b,uganda,5,1,-0.182614755,1.0,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.4,-0.3074752986431122,0.05000000000000003,485852825.68180776,0.29280286212567097,0.20037438626310808
282,295,2/20/2010,masaka,binyonyi b,uganda,3,0,-0.07214879,,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.4,-0.3074752986431122,0.05000000000000003,485852825.68180776,0.29280286212567097,0.20037438626310808
283,296,2/20/2010,masaka,binyonyi b,uganda,6,4,-0.507215654,0.0,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.4,-0.3074752986431122,0.05000000000000003,485852825.68180776,0.29280286212567097,0.20037438626310808
284,297,2/20/2010,masaka,binyonyi b,uganda,3,1,1.50686156,0.0,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.4,-0.3074752986431122,0.05000000000000003,485852825.68180776,0.29280286212567097,0.20037438626310808
285,298,2/20/2010,masaka,binyonyi b,uganda,4,0,0.311803257,,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.4,-0.3074752986431122,0.05000000000000003,485852825.68180776,0.29280286212567097,0.20037438626310808
286,299,2/20/2010,masaka,binyonyi b,uganda,4,0,-0.620804122,,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.4,-0.3074752986431122,0.05000000000000003,485852825.68180776,0.29280286212567097,0.20037438626310808
287,301,2/15/2010,lira,obutowelo a/b,uganda,11,0,1.719969458,,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,3.4,-0.6334567630992216,0.288030095759234,398138594.7023227,0.2793918401071437,0.061841016475537504
288,302,2/18/2010,lira,obutowelo a/b,uganda,2,4,-1.581159547,0.0,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,3.4,-0.6334567630992216,0.288030095759234,398138594.7023227,0.2793918401071437,0.061841016475537504
289,303,2/15/2010,lira,obutowelo a/b,uganda,7,0,0.773244201,1.0,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,3.4,-0.6334567630992216,0.288030095759234,398138594.7023227,0.2793918401071437,0.061841016475537504
290,304,2/15/2010,lira,obutowelo a/b,uganda,5,0,-1.093072924,,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,3.4,-0.6334567630992216,0.288030095759234,398138594.7023227,0.2793918401071437,0.061841016475537504
291,305,2/15/2010,lira,obutowelo a/b,uganda,3,4,-0.148059267,1.0,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,3.4,-0.6334567630992216,0.288030095759234,398138594.7023227,0.2793918401071437,0.061841016475537504
292,306,2/15/2010,lira,obutowelo a/b,uganda,7,1,2.736114352,1.0,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,3.4,-0.6334567630992216,0.288030095759234,398138594.7023227,0.2793918401071437,0.061841016475537504
293,307,2/15/2010,lira,obutowelo a/b,uganda,5,0,1.206465413,,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,3.4,-0.6334567630992216,0.288030095759234,398138594.7023227,0.2793918401071437,0.061841016475537504
294,308,2/15/2010,lira,obutowelo a/b,uganda,9,0,-0.814749136,,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,3.4,-0.6334567630992216,0.288030095759234,398138594.7023227,0.2793918401071437,0.061841016475537504
295,309,2/15/2010,lira,obutowelo a/b,uganda,1,0,-1.21319535,,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,3.4,-0.6334567630992216,0.288030095759234,398138594.7023227,0.2793918401071437,0.061841016475537504
296,310,2/15/2010,lira,obutowelo a/b,uganda,3,0,0.208929369,,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,3.4,-0.6334567630992216,0.288030095759234,398138594.7023227,0.2793918401071437,0.061841016475537504
297,311,2/27/2010,wakiso,kisimbiri b,uganda,4,0,3.851570174,,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,2.0,-0.2919414520263672,0.03000000000000001,471783034.4995042,0.2136404551832944,-0.9247737647554191
298,312,2/27/2010,wakiso,kisimbiri b,uganda,3,0,2.477303507,,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,2.0,-0.2919414520263672,0.03000000000000001,471783034.4995042,0.2136404551832944,-0.9247737647554191
299,313,2/27/2010,wakiso,kisimbiri b,uganda,2,2,2.993612584,0.0,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,2.0,-0.2919414520263672,0.03000000000000001,471783034.4995042,0.2136404551832944,-0.9247737647554191
300,314,2/27/2010,wakiso,kisimbiri b,uganda,4,1,2.967862761,0.0,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,2.0,-0.2919414520263672,0.03000000000000001,471783034.4995042,0.2136404551832944,-0.9247737647554191
301,315,2/27/2010,wakiso,kisimbiri b,uganda,4,2,2.967862761,1.0,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,2.0,-0.2919414520263672,0.03000000000000001,471783034.4995042,0.2136404551832944,-0.9247737647554191
302,316,2/27/2010,wakiso,kisimbiri b,uganda,1,0,2.520219879,,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,2.0,-0.2919414520263672,0.03000000000000001,471783034.4995042,0.2136404551832944,-0.9247737647554191
303,317,2/27/2010,wakiso,kisimbiri b,uganda,2,0,1.970933733,,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,2.0,-0.2919414520263672,0.03000000000000001,471783034.4995042,0.2136404551832944,-0.9247737647554191
304,318,2/27/2010,wakiso,kisimbiri b,uganda,1,2,3.204158285,0.0,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,2.0,-0.2919414520263672,0.03000000000000001,471783034.4995042,0.2136404551832944,-0.9247737647554191
305,319,2/27/2010,wakiso,kisimbiri b,uganda,1,2,2.775705653,0.0,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,2.0,-0.2919414520263672,0.03000000000000001,471783034.4995042,0.2136404551832944,-0.9247737647554191
306,320,2/27/2010,wakiso,kisimbiri b,uganda,3,1,3.837264717,0.0,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,2.0,-0.2919414520263672,0.03000000000000001,471783034.4995042,0.2136404551832944,-0.9247737647554191
307,321,2/12/2010,kampala,kikandwa d,uganda,4,2,3.233596473,0.0,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,2.4,-0.4064615070819855,-0.033333333333333354,421164082.9339347,0.22691358473435866,-0.6349241868844397
308,322,2/12/2010,kampala,kikandwa d,uganda,5,3,2.749592536,1.0,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,2.4,-0.4064615070819855,-0.033333333333333354,421164082.9339347,0.22691358473435866,-0.6349241868844397
309,323,2/12/2010,kampala,kikandwa d,uganda,1,0,3.204158285,1.0,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,2.4,-0.4064615070819855,-0.033333333333333354,421164082.9339347,0.22691358473435866,-0.6349241868844397
310,324,2/12/2010,kampala,kikandwa d,uganda,6,6,3.545558791,0.0,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,2.4,-0.4064615070819855,-0.033333333333333354,421164082.9339347,0.22691358473435866,-0.6349241868844397
311,325,2/12/2010,kampala,kikandwa d,uganda,9,0,2.285150537,1.0,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,2.4,-0.4064615070819855,-0.033333333333333354,421164082.9339347,0.22691358473435866,-0.6349241868844397
312,326,2/12/2010,kampala,kikandwa d,uganda,3,0,3.479142944,,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,2.4,-0.4064615070819855,-0.033333333333333354,421164082.9339347,0.22691358473435866,-0.6349241868844397
313,327,2/12/2010,kampala,kikandwa d,uganda,3,0,1.502843858,,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,2.4,-0.4064615070819855,-0.033333333333333354,421164082.9339347,0.22691358473435866,-0.6349241868844397
314,328,2/12/2010,kampala,kikandwa d,uganda,7,0,3.407615657,,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,2.4,-0.4064615070819855,-0.033333333333333354,421164082.9339347,0.22691358473435866,-0.6349241868844397
315,329,2/12/2010,kampala,kikandwa d,uganda,4,0,3.588127368,,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,2.4,-0.4064615070819855,-0.033333333333333354,421164082.9339347,0.22691358473435866,-0.6349241868844397
316,330,2/12/2010,kampala,kikandwa d,uganda,8,0,-0.728916392,,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,2.4,-0.4064615070819855,-0.033333333333333354,421164082.9339347,0.22691358473435866,-0.6349241868844397
317,331,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,4,0,-1.765059568,,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.4,-0.5480578740437826,-0.05416666666666666,404121594.86871004,0.270188976270268,-0.16678499969347435
318,332,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,6,1,-2.597245975,0.0,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.4,-0.5480578740437826,-0.05416666666666666,404121594.86871004,0.270188976270268,-0.16678499969347435
319,333,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,1,0,-0.317267015,1.0,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.4,-0.5480578740437826,-0.05416666666666666,404121594.86871004,0.270188976270268,-0.16678499969347435
320,334,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,3,0,-1.074789773,,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.4,-0.5480578740437826,-0.05416666666666666,404121594.86871004,0.270188976270268,-0.16678499969347435
321,335,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,6,0,-1.093369554,,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.4,-0.5480578740437826,-0.05416666666666666,404121594.86871004,0.270188976270268,-0.16678499969347435
322,336,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,2,1,-0.600167275,0.0,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.4,-0.5480578740437826,-0.05416666666666666,404121594.86871004,0.270188976270268,-0.16678499969347435
323,337,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,4,0,-0.853016511,,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.4,-0.5480578740437826,-0.05416666666666666,404121594.86871004,0.270188976270268,-0.16678499969347435
324,338,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,11,0,-0.79329095,,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.4,-0.5480578740437826,-0.05416666666666666,404121594.86871004,0.270188976270268,-0.16678499969347435
325,340,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,1,0,-0.767183767,,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.4,-0.5480578740437826,-0.05416666666666666,404121594.86871004,0.270188976270268,-0.16678499969347435
326,341,2/21/2010,mityana,kiyudaya a,uganda,4,1,3.862792149,0.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,2.6,-0.5089482344113864,-0.07274959083469724,394109822.14051807,0.263227716065657,0.17754649440704967
327,342,2/21/2010,mityana,kiyudaya a,uganda,9,1,3.160861031,1.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,2.6,-0.5089482344113864,-0.07274959083469724,394109822.14051807,0.263227716065657,0.17754649440704967
328,343,2/21/2010,mityana,kiyudaya a,uganda,9,3,2.241007983,1.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,2.6,-0.5089482344113864,-0.07274959083469724,394109822.14051807,0.263227716065657,0.17754649440704967
329,345,2/21/2010,mityana,kiyudaya a,uganda,5,0,3.282457419,,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,2.6,-0.5089482344113864,-0.07274959083469724,394109822.14051807,0.263227716065657,0.17754649440704967
330,346,2/21/2010,mityana,kiyudaya a,uganda,3,0,2.931488374,1.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,2.6,-0.5089482344113864,-0.07274959083469724,394109822.14051807,0.263227716065657,0.17754649440704967
331,347,2/21/2010,mityana,kiyudaya a,uganda,3,2,3.267929571,0.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,2.6,-0.5089482344113864,-0.07274959083469724,394109822.14051807,0.263227716065657,0.17754649440704967
332,348,2/21/2010,mityana,kiyudaya a,uganda,8,1,2.938434392,1.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,2.6,-0.5089482344113864,-0.07274959083469724,394109822.14051807,0.263227716065657,0.17754649440704967
333,349,2/21/2010,mityana,kiyudaya a,uganda,2,1,4.191692264,1.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,2.6,-0.5089482344113864,-0.07274959083469724,394109822.14051807,0.263227716065657,0.17754649440704967
334,350,2/23/2010,mityana,nkazebuku/kabayenga,uganda,5,0,-1.983585271,,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,3.2,-0.41748443990945816,-0.01818181818181817,385762192.9684527,0.2595002336657031,0.19014248562247799
335,351,2/23/2010,mityana,nkazebuku/kabayenga,uganda,4,0,-0.93619586,,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,3.2,-0.41748443990945816,-0.01818181818181817,385762192.9684527,0.2595002336657031,0.19014248562247799
336,352,2/23/2010,mityana,nkazebuku/kabayenga,uganda,5,1,-2.090876201,0.0,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,3.2,-0.41748443990945816,-0.01818181818181817,385762192.9684527,0.2595002336657031,0.19014248562247799
337,353,2/23/2010,mityana,nkazebuku/kabayenga,uganda,9,1,-2.331333289,0.0,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,3.2,-0.41748443990945816,-0.01818181818181817,385762192.9684527,0.2595002336657031,0.19014248562247799
338,354,2/23/2010,mityana,nkazebuku/kabayenga,uganda,12,1,-0.829387914,0.0,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,3.2,-0.41748443990945816,-0.01818181818181817,385762192.9684527,0.2595002336657031,0.19014248562247799
339,355,2/23/2010,mityana,nkazebuku/kabayenga,uganda,6,0,-1.687587708,,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,3.2,-0.41748443990945816,-0.01818181818181817,385762192.9684527,0.2595002336657031,0.19014248562247799
340,356,2/23/2010,mityana,nkazebuku/kabayenga,uganda,2,0,-0.317267015,,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,3.2,-0.41748443990945816,-0.01818181818181817,385762192.9684527,0.2595002336657031,0.19014248562247799
341,357,2/23/2010,mityana,nkazebuku/kabayenga,uganda,7,0,-1.211899773,,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,3.2,-0.41748443990945816,-0.01818181818181817,385762192.9684527,0.2595002336657031,0.19014248562247799
342,358,2/23/2010,mityana,nkazebuku/kabayenga,uganda,8,0,-1.243166577,,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,3.2,-0.41748443990945816,-0.01818181818181817,385762192.9684527,0.2595002336657031,0.19014248562247799
343,359,2/21/2010,mityana,kiyudaya a,uganda,5,5,1.898405683,1.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,2.6,-0.5089482344113864,-0.07274959083469724,394109822.14051807,0.263227716065657,0.17754649440704967
344,360,2/23/2010,mityana,nkazebuku/kabayenga,uganda,3,0,-1.666992291,1.0,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,3.2,-0.41748443990945816,-0.01818181818181817,385762192.9684527,0.2595002336657031,0.19014248562247799
345,361,2/21/2010,masaka,kisanje west,uganda,8,2,-0.446016131,1.0,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.2,-0.4780769348144531,-0.013079777365491615,454642291.16005915,0.26187584624908483,0.11170165362421153
346,362,2/21/2010,masaka,kisanje west,uganda,7,2,-0.394516484,0.0,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.2,-0.4780769348144531,-0.013079777365491615,454642291.16005915,0.26187584624908483,0.11170165362421153
347,363,2/21/2010,masaka,kisanje west,uganda,3,5,-0.621625461,1.0,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.2,-0.4780769348144531,-0.013079777365491615,454642291.16005915,0.26187584624908483,0.11170165362421153
348,364,2/21/2010,masaka,kisanje west,uganda,9,0,-0.68600002,,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.2,-0.4780769348144531,-0.013079777365491615,454642291.16005915,0.26187584624908483,0.11170165362421153
349,365,2/21/2010,masaka,kisanje west,uganda,5,0,-0.700305477,,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.2,-0.4780769348144531,-0.013079777365491615,454642291.16005915,0.26187584624908483,0.11170165362421153
350,366,2/21/2010,masaka,kisanje west,uganda,2,0,-0.600167275,1.0,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.2,-0.4780769348144531,-0.013079777365491615,454642291.16005915,0.26187584624908483,0.11170165362421153
351,367,2/21/2010,masaka,kisanje west,uganda,6,2,-1.462102559,0.0,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.2,-0.4780769348144531,-0.013079777365491615,454642291.16005915,0.26187584624908483,0.11170165362421153
352,368,2/21/2010,masaka,kisanje west,uganda,8,0,-1.547935303,,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.2,-0.4780769348144531,-0.013079777365491615,454642291.16005915,0.26187584624908483,0.11170165362421153
353,369,2/21/2010,masaka,kisanje west,uganda,4,1,-0.388794301,1.0,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.2,-0.4780769348144531,-0.013079777365491615,454642291.16005915,0.26187584624908483,0.11170165362421153
354,370,2/21/2010,masaka,kisanje west,uganda,8,0,-1.433491644,,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.2,-0.4780769348144531,-0.013079777365491615,454642291.16005915,0.26187584624908483,0.11170165362421153
355,371,2/13/2010,mpigi,ssabwe lci,uganda,5,1,1.92739859,0.0,0.21699,32.31852,0.2,32.3,0.2,32.3,0.2,32.3,0.220352077,32.29741899,1.8,-0.4385735723707411,-0.05457516339869277,526910827.7373213,0.3025407514054686,0.3406967201002138
356,372,2/12/2010,mpigi,ssabwe lci,uganda,4,0,1.966023325,1.0,0.21699,32.31852,0.2,32.3,0.2,32.3,0.2,32.3,0.220352077,32.29741899,1.8,-0.4385735723707411,-0.05457516339869277,526910827.7373213,0.3025407514054686,0.3406967201002138
357,373,2/13/2010,mpigi,ssabwe lci,uganda,13,0,2.757572538,,0.21699,32.31852,0.2,32.3,0.2,32.3,0.2,32.3,0.220352077,32.29741899,1.8,-0.4385735723707411,-0.05457516339869277,526910827.7373213,0.3025407514054686,0.3406967201002138
358,374,2/13/2010,mpigi,ssabwe lci,uganda,4,5,3.147763729,1.0,0.21699,32.31852,0.2,32.3,0.2,32.3,0.2,32.3,0.220352077,32.29741899,1.8,-0.4385735723707411,-0.05457516339869277,526910827.7373213,0.3025407514054686,0.3406967201002138
359,375,2/13/2010,mpigi,ssabwe lci,uganda,5,1,-0.703514363,0.0,0.21699,32.31852,0.2,32.3,0.2,32.3,0.2,32.3,0.220352077,32.29741899,1.8,-0.4385735723707411,-0.05457516339869277,526910827.7373213,0.3025407514054686,0.3406967201002138
360,376,2/13/2010,mpigi,ssabwe lci,uganda,7,3,-0.757527306,1.0,0.21699,32.31852,0.2,32.3,0.2,32.3,0.2,32.3,0.220352077,32.29741899,1.8,-0.4385735723707411,-0.05457516339869277,526910827.7373213,0.3025407514054686,0.3406967201002138
361,377,2/13/2010,mpigi,ssabwe lci,uganda,4,1,-0.643083648,0.0,0.21699,32.31852,0.2,32.3,0.2,32.3,0.2,32.3,0.220352077,32.29741899,1.8,-0.4385735723707411,-0.05457516339869277,526910827.7373213,0.3025407514054686,0.3406967201002138
362,378,2/13/2010,mpigi,ssabwe lci,uganda,4,1,-0.617681619,0.0,0.21699,32.31852,0.2,32.3,0.2,32.3,0.2,32.3,0.220352077,32.29741899,1.8,-0.4385735723707411,-0.05457516339869277,526910827.7373213,0.3025407514054686,0.3406967201002138
363,379,2/13/2010,mpigi,ssabwe lci,uganda,1,0,-2.099763854,,0.21699,32.31852,0.2,32.3,0.2,32.3,0.2,32.3,0.220352077,32.29741899,1.8,-0.4385735723707411,-0.05457516339869277,526910827.7373213,0.3025407514054686,0.3406967201002138
364,380,2/13/2010,mpigi,ssabwe lci,uganda,5,2,-0.0235198,1.0,0.21699,32.31852,0.2,32.3,0.2,32.3,0.2,32.3,0.220352077,32.29741899,1.8,-0.4385735723707411,-0.05457516339869277,526910827.7373213,0.3025407514054686,0.3406967201002138
365,381,2/19/2010,kiboga,kigabwa,uganda,5,0,-0.325627899,,1.18112,31.46015,1.2,31.45,1.2,31.45,1.2,31.45,1.082416365,31.48547895,2.8,-0.4085602504866464,0.0034161490683230307,400541133.7820524,0.27231183064419984,0.11165090820896827
366,382,2/19/2010,kiboga,kigabwa,uganda,10,0,-0.432237277,1.0,1.18112,31.46015,1.2,31.45,1.2,31.45,1.2,31.45,1.082416365,31.48547895,2.8,-0.4085602504866464,0.0034161490683230307,400541133.7820524,0.27231183064419984,0.11165090820896827
367,383,2/19/2010,kiboga,kigabwa,uganda,2,4,-0.997317913,1.0,1.18112,31.46015,1.2,31.45,1.2,31.45,1.2,31.45,1.082416365,31.48547895,2.8,-0.4085602504866464,0.0034161490683230307,400541133.7820524,0.27231183064419984,0.11165090820896827
368,384,2/19/2010,kiboga,kigabwa,uganda,9,0,-0.093323342,1.0,1.18112,31.46015,1.2,31.45,1.2,31.45,1.2,31.45,1.082416365,31.48547895,2.8,-0.4085602504866464,0.0034161490683230307,400541133.7820524,0.27231183064419984,0.11165090820896827
369,385,2/19/2010,kiboga,kigabwa,uganda,9,0,-0.556954274,,1.18112,31.46015,1.2,31.45,1.2,31.45,1.2,31.45,1.082416365,31.48547895,2.8,-0.4085602504866464,0.0034161490683230307,400541133.7820524,0.27231183064419984,0.11165090820896827
370,386,2/19/2010,kiboga,kigabwa,uganda,6,0,-0.814749136,,1.18112,31.46015,1.2,31.45,1.2,31.45,1.2,31.45,1.082416365,31.48547895,2.8,-0.4085602504866464,0.0034161490683230307,400541133.7820524,0.27231183064419984,0.11165090820896827
371,387,2/19/2010,kiboga,kigabwa,uganda,1,0,-0.988957029,,1.18112,31.46015,1.2,31.45,1.2,31.45,1.2,31.45,1.082416365,31.48547895,2.8,-0.4085602504866464,0.0034161490683230307,400541133.7820524,0.27231183064419984,0.11165090820896827
372,388,2/19/2010,kiboga,kigabwa,uganda,5,0,-1.778227064,,1.18112,31.46015,1.2,31.45,1.2,31.45,1.2,31.45,1.082416365,31.48547895,2.8,-0.4085602504866464,0.0034161490683230307,400541133.7820524,0.27231183064419984,0.11165090820896827
373,389,2/19/2010,kiboga,kigabwa,uganda,9,0,-2.532871417,,1.18112,31.46015,1.2,31.45,1.2,31.45,1.2,31.45,1.082416365,31.48547895,2.8,-0.4085602504866464,0.0034161490683230307,400541133.7820524,0.27231183064419984,0.11165090820896827
374,390,2/19/2010,kiboga,kigabwa,uganda,1,0,-1.031873401,,1.18112,31.46015,1.2,31.45,1.2,31.45,1.2,31.45,1.082416365,31.48547895,2.8,-0.4085602504866464,0.0034161490683230307,400541133.7820524,0.27231183064419984,0.11165090820896827
