house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long
1433,kilifi,kiwandani,kenya,2009-12-07,6,0,0.5589635792238218,NA,-3.609861016,39.8623924
1435,kilifi,kiwandani,kenya,2009-12-06,8,0,0.5739221053088113,NA,-3.609861016,39.8623924
1436,kilifi,kiwandani,kenya,2009-12-07,4,0,-3.0742069073714395,NA,-3.609861016,39.8623924
1437,lugari,township,kenya,2009-11-26,5,1,0.5639497545854849,1,0.6475208,34.87395182
1438,lugari,township,kenya,2009-11-26,3,1,2.148149799596115,1,0.6475208,34.87395182
1439,lugari,mwamba,kenya,2009-11-26,4,3,2.1680945010427677,1,0.633755504,35.0218391
1440,lugari,mwamba,kenya,2009-11-26,2,0,2.7848311223671653,NA,0.633755504,35.0218391
1441,lugari,mwamba,kenya,2009-11-26,2,1,2.804775823813818,0,0.633755504,35.0218391
1442,lugari,township,kenya,2009-11-25,10,1,0.3791667146152671,0,0.6475208,34.87395182
1443,lugari,township,kenya,2009-11-25,2,4,-1.0004272095101132,1,0.6475208,34.87395182
1444,kilifi,kisumu  ndogo,kenya,2009-11-07,3,1,-2.0168318033832904,1,-1.253957244,36.88794055
1445,kilifi,kisumu  ndogo,kenya,2009-12-07,5,2,-2.4856677228016877,1,-1.253957244,36.88794055
1446,kilifi,kisumu  ndogo,kenya,2009-12-07,1,1,-3.5182994710110256,0,-1.253957244,36.88794055
1447,kilifi,kisumu  ndogo,kenya,2009-12-07,4,2,0.05315844823599733,1,-1.253957244,36.88794055
1448,kilifi,kisumu  ndogo,kenya,2009-12-07,3,1,-0.15904673660815744,0,-1.253957244,36.88794055
1449,kilifi,kisumu  ndogo,kenya,2009-12-07,1,1,-3.2034088557429445,1,-1.253957244,36.88794055
1450,kilifi,kisumu  ndogo,kenya,2009-12-07,5,1,-1.4971845202134553,0,-1.253957244,36.88794055
1451,kilifi,kisumu  ndogo,kenya,2009-12-07,4,1,2.37669684157872,1,-1.253957244,36.88794055
1452,kilifi,kisumu  ndogo,kenya,2009-12-07,2,1,-0.28901557174536185,0,-1.253957244,36.88794055
1453,kilifi,kisumu  ndogo,kenya,2009-12-07,2,1,1.507717933843385,1,-1.253957244,36.88794055
1454,kilifi,kisumu  ndogo,kenya,2009-12-09,2,0,-2.0713562542880215,NA,-1.253957244,36.88794055
1455,kilifi,kisumu  ndogo,kenya,2009-12-07,2,0,-2.2150664159908047,NA,-1.253957244,36.88794055
1456,kilifi,kisumu  ndogo,kenya,2009-12-07,1,0,-0.3488496760853197,NA,-1.253957244,36.88794055
1457,kilifi,kisumu  ndogo,kenya,2009-12-07,2,0,0.17822635493939298,NA,-1.253957244,36.88794055
1458,kilifi,kisumu  ndogo,kenya,2009-12-09,1,0,-0.3488496760853197,NA,-1.253957244,36.88794055
1459,kilifi,kisumu  ndogo,kenya,2009-12-07,3,0,-3.0977451719023112,NA,-1.253957244,36.88794055
1460,kilifi,kisumu  ndogo,kenya,2009-12-07,1,0,-1.1098119655255625,NA,-1.253957244,36.88794055
1461,kilifi,kisumu  ndogo,kenya,2009-12-07,1,0,-1.0151721626634294,NA,-1.253957244,36.88794055
1462,kilifi,kisumu  ndogo,kenya,2009-12-09,1,0,-1.4558354436878682,NA,-1.253957244,36.88794055
1463,kilifi,kisumu  ndogo,kenya,2009-12-07,2,0,-3.686842980512658,NA,-1.253957244,36.88794055
1464,kilifi,kisumu  ndogo,kenya,2009-12-07,1,0,-0.0336591899461601,NA,-1.253957244,36.88794055
1465,nairobi,loresho,kenya,2009-11-20,5,2,-3.505003003379924,1,-1.253745825,36.75036738
1466,nairobi,loresho,kenya,2009-11-20,2,1,-3.514310530721695,0,-1.253745825,36.75036738
1467,nairobi,loresho,kenya,2009-11-23,3,2,-3.5023437098537036,1,-1.253745825,36.75036738
1468,nairobi,loresho,kenya,2009-11-20,2,2,-2.9411252494420443,1,-1.253745825,36.75036738
1469,nairobi,loresho,kenya,2009-11-23,3,1,-2.979400972975256,0,-1.253745825,36.75036738
1470,nairobi,loresho,kenya,2009-11-23,5,1,-3.3935764844448624,0,-1.253745825,36.75036738
1471,nairobi,kibarage,kenya,2009-11-20,3,1,-1.5431518203270418,0,-1.250681394,36.75244144
1472,lugari,mlimani,kenya,2009-11-26,5,4,1.418325841041475,1,0.651451675,34.87612009
1473,lugari,township,kenya,2009-11-26,3,0,3.216224416105607,NA,0.6475208,34.87395182
1474,lugari,township,kenya,2009-11-26,5,1,0.9704121715156108,1,0.6475208,34.87395182
1475,lugari,mlimani,kenya,2009-11-26,7,1,2.3062899012379976,1,0.651451675,34.87612009
1476,lugari,township,kenya,2009-11-24,6,2,0.9469059162391987,0,0.6475208,34.87395182
1477,lugari,township,kenya,2009-11-24,3,0,2.8346928759837975,NA,0.6475208,34.87395182
1478,lugari,township,kenya,2009-11-24,5,0,2.536508807078922,NA,0.6475208,34.87395182
1479,lugari,township,kenya,2009-11-24,5,0,2.618615471573962,NA,0.6475208,34.87395182
1480,lugari,township,kenya,2009-11-24,10,2,2.7758452244387537,1,0.6475208,34.87395182
1481,lugari,township,kenya,2009-11-24,3,5,2.521550280993933,1,0.6475208,34.87395182
1482,lugari,township,kenya,2009-11-24,5,0,2.0644398737673404,NA,0.6475208,34.87395182
1483,lugari,township,kenya,2009-11-25,3,7,1.2305481295265146,0,0.6475208,34.87395182
1484,lugari,township,kenya,2009-11-24,5,1,2.4365309459186784,0,0.6475208,34.87395182
1485,lugari,township,kenya,2009-11-26,8,1,2.2079839039360727,1,0.6475208,34.87395182
1486,kilifi,mtondia,kenya,2009-12-07,1,1,-3.4784100681177206,1,-3.575678316,39.86724913
1487,kilifi,mtondia,kenya,2009-12-07,1,0,-1.6861402686783602,1,-3.575678316,39.86724913
1489,kilifi,mtondia,kenya,2009-12-12,1,0,-3.3574324501913244,1,-3.575678316,39.86724913
1490,kilifi,mtondia,kenya,2009-12-09,2,1,-3.0801903178054353,1,-3.575678316,39.86724913
1491,kilifi,mtondia,kenya,2009-12-08,2,0,-2.2722486350450866,1,-3.575678316,39.86724913
1492,kilifi,mtondia,kenya,2009-12-10,2,1,-2.1725251278118236,0,-3.575678316,39.86724913
1493,kilifi,mtondia,kenya,2009-12-10,1,1,-2.3145805578633913,0,-3.575678316,39.86724913
1494,kilifi,mtondia,kenya,2009-12-10,1,3,-2.500626248886677,1,-3.575678316,39.86724913
1495,kilifi,mtondia,kenya,2009-12-10,5,1,-1.5589026018756895,1,-3.575678316,39.86724913
1496,kilifi,mtondia,kenya,2009-12-10,2,0,2.430489715237516,NA,-3.575678316,39.86724913
1497,kilifi,mtondia,kenya,2009-12-09,8,1,0.7082542884850356,1,-3.575678316,39.86724913
1498,kilifi,mtondia,kenya,2009-12-08,1,1,-1.3502680081289935,1,-3.575678316,39.86724913
1500,kilifi,mtondia,kenya,2009-12-10,1,0,-0.7943350804597112,NA,-3.575678316,39.86724913
1501,kilifi,mtondia,kenya,2009-12-08,3,0,-0.006675656103960564,NA,-3.575678316,39.86724913
1502,kilifi,mtondia,kenya,2009-12-10,1,0,0.6229668342715431,NA,-3.575678316,39.86724913
1503,kilifi,mtondia,kenya,2009-12-08,6,0,-0.3466041787395342,NA,-3.575678316,39.86724913
1504,kilifi,mtondia,kenya,2009-12-08,6,0,-1.616852728893371,NA,-3.575678316,39.86724913
1505,kilifi,mtondia,kenya,2009-12-08,6,0,-0.4313005573632237,NA,-3.575678316,39.86724913
1506,kilifi,makiwo,kenya,2009-12-08,4,1,-0.6982735103778902,1,-3.579764276,39.89489589
1507,kilifi,makiwo,kenya,2009-12-09,1,1,-2.244983468160784,0,-3.579764276,39.89489589
1508,kilifi,makiwo,kenya,2009-12-09,3,1,0.7426350429514589,1,-3.579764276,39.89489589
1509,kilifi,makiwo,kenya,2009-12-08,4,1,-3.0642345566481133,0,-3.579764276,39.89489589
1511,kilifi,makiwo,kenya,2009-12-09,2,1,-2.7457104090914743,1,-3.579764276,39.89489589
1512,kilifi,makiwo,kenya,2009-12-09,2,1,-3.418575963777763,0,-3.579764276,39.89489589
1513,kilifi,makiwo,kenya,2009-12-09,1,1,-2.172449390565313,0,-3.579764276,39.89489589
1514,kilifi,makiwo,kenya,2009-12-09,1,1,-0.6068444712258111,0,-3.579764276,39.89489589
1515,kilifi,makiwo,kenya,2009-12-09,2,1,-1.3383011872610018,1,-3.579764276,39.89489589
1516,kilifi,makiwo,kenya,2009-12-08,2,1,0.5214863399221741,1,-3.579764276,39.89489589
1517,kilifi,makiwo,kenya,2009-12-09,4,0,-0.4300064936429945,NA,-3.579764276,39.89489589
1518,kilifi,makiwo,kenya,2009-12-08,4,0,2.237631773215329,NA,-3.579764276,39.89489589
1519,kilifi,makiwo,kenya,2009-12-08,7,0,-3.0498778884303444,NA,-3.579764276,39.89489589
1520,kilifi,makiwo,kenya,2009-12-08,4,0,1.236589360207677,NA,-3.579764276,39.89489589
1521,kilifi,makiwo,kenya,2009-12-09,1,0,2.1971945285588466,NA,-3.579764276,39.89489589
1522,kilifi,makiwo,kenya,2009-12-09,9,0,0.20828410924561438,NA,-3.579764276,39.89489589
1523,kilifi,makiwo,kenya,2009-12-08,8,0,-2.6037908546460935,NA,-3.579764276,39.89489589
1524,kilifi,makiwo,kenya,2009-12-08,2,0,-0.28901557174536185,NA,-3.579764276,39.89489589
1525,kilifi,makiwo,kenya,2009-12-08,1,0,0.49824384770538,NA,-3.579764276,39.89489589
1526,kilifi,mtwapa,kenya,2009-12-09,7,0,-1.4381811075033826,NA,-3.946691482,39.74501658
1527,kilifi,mtwapa,kenya,2009-12-09,3,0,-3.3424739241063355,1,-3.946691482,39.74501658
1528,kilifi,mtwapa,kenya,2009-12-08,1,1,-3.094151608818092,1,-3.946691482,39.74501658
1529,kilifi,mtwapa,kenya,2009-11-09,2,0,-3.686842980512658,NA,-3.946691482,39.74501658
1530,kilifi,mtwapa,kenya,2009-12-09,6,2,-2.774641008466538,0,-3.946691482,39.74501658
1531,kilifi,mtwapa,kenya,2009-12-08,6,1,-3.686842980512658,0,-3.946691482,39.74501658
1532,kilifi,mtwapa,kenya,2009-12-09,1,1,-3.5182994710110256,1,-3.946691482,39.74501658
1533,kilifi,mtwapa,kenya,2009-12-09,8,1,-3.3278383544729113,0,-3.946691482,39.74501658
1534,kilifi,mtwapa,kenya,2009-12-09,1,1,-3.7765941370225953,0,-3.946691482,39.74501658
1535,kilifi,mtwapa,kenya,2009-12-09,1,1,-1.1098119655255625,1,-3.946691482,39.74501658
1536,kilifi,mtwapa,kenya,2009-12-08,1,1,-3.7765941370225953,0,-3.946691482,39.74501658
1537,kilifi,mtwapa,kenya,2009-12-08,1,0,-2.787238874128672,1,-3.946691482,39.74501658
1538,kilifi,mtwapa,kenya,2009-12-08,6,1,-3.4475065631528263,1,-3.946691482,39.74501658
1539,kilifi,mtwapa,kenya,2009-12-08,3,1,-2.470709196716698,1,-3.946691482,39.74501658
1540,kilifi,mtwapa,kenya,2009-12-09,1,1,-3.362418625552988,0,-3.946691482,39.74501658
1541,kilifi,mtwapa,kenya,2009-12-09,2,1,-2.90522478683807,1,-3.946691482,39.74501658
1542,kilifi,mtwapa,kenya,2009-12-10,3,0,-3.7765941370225953,NA,-3.946691482,39.74501658
1543,kilifi,mtwapa,kenya,2009-12-08,1,0,-1.1247704916105519,NA,-3.946691482,39.74501658
1544,kilifi,mtwapa,kenya,2009-12-08,6,0,-3.073811530166328,NA,-3.946691482,39.74501658
1545,kilifi,mtwapa,kenya,2009-12-08,3,1,-3.073811530166328,1,-3.946691482,39.74501658
1546,kilifi,mtwapa,kenya,2009-12-08,5,0,-2.739371590656706,1,-3.946691482,39.74501658
1547,kilifi,mtwapa,kenya,2009-12-09,1,0,-3.0742069073714395,NA,-3.946691482,39.74501658
1548,kilifi,mtondia,kenya,2009-12-09,5,0,-0.18126039628675525,NA,-3.575678316,39.86724913
1550,kakamega,mayakolo,kenya,2009-12-13,7,4,2.339952322047744,1,0.275181264,34.76077413
1551,kakamega,mayakolo,kenya,2009-12-13,8,5,2.7677621213921193,0,0.275181264,34.76077413
1552,kakamega,mayakolo,kenya,2009-12-13,6,1,2.541648160585916,1,0.275181264,34.76077413
1553,kakamega,mayakolo,kenya,2009-12-13,4,0,2.8039895871339824,NA,0.275181264,34.76077413
1554,kakamega,mayakolo,kenya,2009-12-13,1,4,3.2811132983318125,1,0.275181264,34.76077413
1555,kakamega,mayakolo,kenya,2009-12-14,3,1,2.531802599276393,1,0.275181264,34.76077413
1556,kakamega,mayakolo,kenya,2009-12-13,8,1,2.043313696620432,1,0.275181264,34.76077413
1557,kakamega,mayakolo,kenya,2009-12-13,6,0,0.9674204662986129,NA,0.275181264,34.76077413
1558,kakamega,mayakolo,kenya,2009-12-12,5,0,2.2687530262496547,NA,0.275181264,34.76077413
1559,kakamega,mayakolo,kenya,2009-12-13,6,0,2.125478178971644,NA,0.275181264,34.76077413
1560,kakamega,mayakolo,kenya,2009-12-13,8,0,2.9316894640392417,NA,0.275181264,34.76077413
1561,kakamega,mayakolo,kenya,2009-12-13,1,1,3.0128462815969166,0,0.275181264,34.76077413
1562,kakamega,mayakolo,kenya,2009-12-13,1,1,-2.3264801197356197,1,0.275181264,34.76077413
1563,kakamega,mayakolo,kenya,2009-12-13,4,0,1.3132026357847317,NA,0.275181264,34.76077413
1564,kakamega,mayakolo,kenya,2009-12-13,11,2,-0.2952414096964995,0,0.275181264,34.76077413
1565,kakamega,mayakolo,kenya,2009-12-13,3,0,1.7368026562144878,NA,0.275181264,34.76077413
1566,kakamega,mayakolo,kenya,2009-12-13,2,0,1.4984526916495713,NA,0.275181264,34.76077413
1567,kakamega,mayakolo,kenya,2009-12-13,7,6,2.901772411869263,1,0.275181264,34.76077413
1568,kakamega,likwilo,kenya,2009-12-12,6,0,-0.623850888460096,1,0.275181264,34.76077413
1569,kakamega,likwilo,kenya,2009-12-12,1,0,0.6687280397049954,NA,0.275181264,34.76077413
1570,kakamega,likwilo,kenya,2009-12-12,2,0,0.4366918975771966,NA,0.275181264,34.76077413
1571,kakamega,likwilo,kenya,2009-12-12,2,0,0.3718030153509915,NA,0.275181264,34.76077413
1572,kakamega,likwilo,kenya,2009-12-12,7,0,1.7866644098311195,NA,0.275181264,34.76077413
1573,kakamega,likwilo,kenya,2009-12-12,4,0,-0.6864119119778721,1,0.275181264,34.76077413
1574,kakamega,likwilo,kenya,2009-12-12,3,0,0.5862771584270914,NA,0.275181264,34.76077413
1575,kakamega,likwilo,kenya,2009-12-12,8,1,-0.9366182045883916,1,0.275181264,34.76077413
1576,kakamega,likwilo,kenya,2009-12-12,5,1,0.3722960134276442,1,0.275181264,34.76077413
1577,kakamega,likwilo,kenya,2009-12-12,4,1,3.2461414682755865,0,0.275181264,34.76077413
1578,kakamega,likwilo,kenya,2009-12-12,5,4,-0.9393277735259472,1,0.275181264,34.76077413
1579,kakamega,likwilo,kenya,2009-12-12,7,1,3.266086169722239,0,0.275181264,34.76077413
1580,kakamega,likwilo,kenya,2009-12-12,6,1,-0.7033682514102205,1,0.275181264,34.76077413
1581,kakamega,likwilo,kenya,2009-12-12,7,1,-0.29772887791781744,1,0.275181264,34.76077413
1582,kakamega,likwilo,kenya,2009-12-12,8,3,2.0457542168715586,0,0.275181264,34.76077413
1583,kakamega,likwilo,kenya,2009-12-12,6,1,2.5595983918879033,0,0.275181264,34.76077413
1584,kakamega,likwilo,kenya,2009-12-12,4,3,1.895121276505342,1,0.275181264,34.76077413
1585,kakamega,likwilo,kenya,2009-12-12,4,1,-1.6321380296588883,1,0.275181264,34.76077413
1586,kakamega,likwilo,kenya,2009-12-11,4,2,-0.15544389229995562,1,0.275181264,34.76077413
1587,kakamega,shipalo,kenya,2009-12-14,11,1,3.345864975508849,1,0.208604266,34.75376078
1588,kakamega,shipalo,kenya,2009-12-14,1,1,-1.252636500049862,1,0.208604266,34.75376078
1589,kakamega,shipalo,kenya,2009-12-15,4,1,3.032790983043569,0,0.208604266,34.75376078
1590,kakamega,shipalo,kenya,2009-12-15,2,2,0.5586014912540348,1,0.208604266,34.75376078
1591,kakamega,shipalo,kenya,2009-12-14,2,1,2.992901580150264,0,0.208604266,34.75376078
1592,kakamega,shipalo,kenya,2009-12-15,1,0,2.578726068680657,NA,0.208604266,34.75376078
1593,kakamega,shipalo,kenya,2009-12-15,7,0,2.997819152987343,NA,0.208604266,34.75376078
1594,kakamega,shipalo,kenya,2009-12-15,5,0,2.957929750094038,NA,0.208604266,34.75376078
1595,kakamega,shipalo,kenya,2009-02-14,7,0,2.9629159254557007,NA,0.208604266,34.75376078
1596,kakamega,shipalo,kenya,2009-12-14,1,0,2.878150944307427,1,0.208604266,34.75376078
1597,kakamega,shipalo,kenya,2009-12-15,3,0,2.2614143229830295,NA,0.208604266,34.75376078
1598,kakamega,shipalo,kenya,2009-12-15,7,0,2.616287612865533,NA,0.208604266,34.75376078
1599,kakamega,shipalo,kenya,2009-12-15,5,1,-0.07209642108302006,1,0.208604266,34.75376078
1600,kakamega,shipalo,kenya,2009-12-15,3,2,0.9255365932606424,0,0.208604266,34.75376078
1601,kakamega,shipalo,kenya,2009-12-15,2,3,2.8980956457540796,1,0.208604266,34.75376078
1602,kakamega,shipalo,kenya,2009-12-15,4,2,2.918040347200733,0,0.208604266,34.75376078
1603,kakamega,shipalo,kenya,2009-12-15,5,3,2.5238095371777773,1,0.208604266,34.75376078
1604,kakamega,shipalo,kenya,2009-12-14,3,2,2.918040347200733,1,0.208604266,34.75376078
1605,kakamega,shipalo,kenya,2009-12-14,2,2,2.992901580150264,1,0.208604266,34.75376078
1606,kakamega,shipalo,kenya,2009-12-15,6,1,1.373729705083408,1,0.208604266,34.75376078
1607,kakamega,shipalo,kenya,2009-12-14,5,3,2.2763728490680184,1,0.208604266,34.75376078
1608,kakamega,shipalo,kenya,2009-12-14,4,5,-0.3025640114033097,1,0.208604266,34.75376078
1609,kakamega,musakhwe,kenya,2009-12-15,4,1,3.2461414682755865,1,0.275181264,34.76077413
1610,kakamega,musakhwe,kenya,2009-12-12,5,1,1.9963854613315797,0,0.275181264,34.76077413
1611,kakamega,musakhwe,kenya,2009-12-12,6,3,2.2914246468741255,0,0.275181264,34.76077413
1612,kakamega,musakhwe,kenya,2009-12-12,3,3,2.2615075947041468,1,0.275181264,34.76077413
1613,kakamega,musakhwe,kenya,2009-12-12,2,3,-2.407324763119147,1,0.275181264,34.76077413
1614,kakamega,musakhwe,kenya,2009-12-15,5,2,-0.866025512845272,1,0.275181264,34.76077413
1615,kakamega,matere,kenya,2009-12-14,2,0,3.186307363935628,NA,0.285207843,34.75153374
1616,kakamega,matere,kenya,2009-12-14,3,0,3.3110303505017913,NA,0.285207843,34.75153374
1617,kakamega,matere,kenya,2009-12-14,3,0,3.1713488378506383,NA,0.285207843,34.75153374
1618,kakamega,matere,kenya,2009-12-14,4,0,3.460615611351686,NA,0.285207843,34.75153374
1619,kakamega,matere,kenya,2009-12-14,4,0,0.8418266674318678,NA,0.285207843,34.75153374
1620,kakamega,matere,kenya,2009-12-14,6,0,1.3331905710580099,NA,0.285207843,34.75153374
1621,kakamega,matere,kenya,2009-12-14,1,0,0.4914163803443825,NA,0.285207843,34.75153374
1622,kakamega,matere,kenya,2009-12-14,3,0,3.3110303505017913,NA,0.285207843,34.75153374
1623,kakamega,matere,kenya,2009-12-14,6,2,-0.9544524311449877,1,0.285207843,34.75153374
1624,kakamega,matere,kenya,2009-12-14,7,3,2.574556917972893,1,0.285207843,34.75153374
1625,kakamega,matere,kenya,2009-12-14,2,2,1.5821626174783459,0,0.285207843,34.75153374
1626,kakamega,matere,kenya,2009-12-14,6,2,3.580283820031602,1,0.285207843,34.75153374
1627,kakamega,matere,kenya,2009-12-14,5,1,-0.9394939050599983,1,0.285207843,34.75153374
1628,kakamega,matere,kenya,2009-12-14,9,1,3.305975572615544,1,0.285207843,34.75153374
1629,kakamega,matere,kenya,2009-12-14,8,1,3.3658096769555024,1,0.285207843,34.75153374
1630,kakamega,matere,kenya,2009-12-14,4,1,3.34094740267177,1,0.285207843,34.75153374
1631,kakamega,matere,kenya,2009-12-14,5,4,3.226196766828934,0,0.285207843,34.75153374
1632,kakamega,matere,kenya,2009-12-14,4,1,0.9456080841210978,0,0.285207843,34.75153374
1633,kakamega,matere,kenya,2009-12-14,5,1,0.5639497545854849,1,0.285207843,34.75153374
1634,kakamega,matere,kenya,2009-12-14,2,1,-0.587879417108167,1,0.285207843,34.75153374
1635,kakamega,musakhwe,kenya,2009-12-15,3,0,3.216224416105607,NA,0.275181264,34.76077413
1636,kakamega,musakhwe,kenya,2009-12-15,9,0,3.395726729125481,NA,0.275181264,34.76077413
1637,kakamega,musakhwe,kenya,2009-12-15,5,0,3.370864454841749,NA,0.275181264,34.76077413
1638,kakamega,musakhwe,kenya,2009-12-15,5,0,2.2828451368856046,NA,0.275181264,34.76077413
1639,kakamega,musakhwe,kenya,2009-12-15,5,0,3.42564378129546,1,0.275181264,34.76077413
1640,kakamega,musakhwe,kenya,2009-12-15,5,0,3.42564378129546,1,0.275181264,34.76077413
1641,kakamega,musakhwe,kenya,2009-12-15,7,0,3.5453119899753758,NA,0.275181264,34.76077413
1642,kakamega,musakhwe,kenya,2009-12-15,4,1,3.34094740267177,1,0.275181264,34.76077413
1643,kakamega,musakhwe,kenya,2009-12-15,4,1,2.2914246468741255,1,0.275181264,34.76077413
1644,kakamega,musakhwe,kenya,2009-12-15,3,4,1.6419967218183038,1,0.275181264,34.76077413
1645,kakamega,musakhwe,kenya,2009-12-15,6,1,1.6120796696483248,1,0.275181264,34.76077413
1646,kakamega,musakhwe,kenya,2009-12-15,5,2,3.2760585204455652,1,0.275181264,34.76077413
1647,kakamega,musakhwe,kenya,2009-12-15,5,1,3.2521826989567484,1,0.275181264,34.76077413
1648,kakamega,musakhwe,kenya,2009-12-15,5,2,3.226196766828934,0,0.275181264,34.76077413
1649,kakamega,musakhwe,kenya,2009-12-15,2,1,2.2016734903641884,1,0.275181264,34.76077413
1650,migori,manywanda,kenya,2009-12-12,2,1,0.35235131198099157,0,-0.14525758,34.47078471
1652,migori,manywanda,kenya,2009-12-12,2,1,1.0203425276568265,0,-0.14525758,34.47078471
1653,migori,manywanda,kenya,2009-12-12,1,1,1.5821626174783459,1,-0.14525758,34.47078471
1654,migori,manywanda,kenya,2009-12-12,3,1,0.9404951193456318,0,-0.14525758,34.47078471
1655,migori,manywanda,kenya,2009-12-12,5,1,2.7142384306240452,1,-0.14525758,34.47078471
1656,migori,manywanda,kenya,2009-12-12,3,1,0.9554536454306214,1,-0.14525758,34.47078471
1657,migori,manywanda,kenya,2009-12-13,3,0,3.4007815070117284,NA,-0.14525758,34.47078471
1658,migori,manywanda,kenya,2009-12-13,3,0,2.041768253142869,NA,-0.14525758,34.47078471
1659,migori,manywanda,kenya,2009-12-13,3,0,2.918040347200733,NA,-0.14525758,34.47078471
1660,migori,ngere a & b,kenya,2009-12-13,1,1,3.251196246161833,1,-0.760685911,34.57716418
1661,migori,manyera,kenya,2009-12-14,8,0,3.6999520287115177,NA,-1.062359051,34.47956637
1662,migori,manyera,kenya,2009-12-14,8,0,3.3658096769555024,NA,-1.062359051,34.47956637
1663,migori,manyera,kenya,2009-12-14,4,0,3.2461414682755865,NA,-1.062359051,34.47956637
1664,migori,manyera,kenya,2009-12-14,4,1,2.549626041164577,1,-1.062359051,34.47956637
1665,migori,manyera,kenya,2009-12-14,3,1,1.0502595798268055,1,-1.062359051,34.47956637
1667,migori,kimaiga,kenya,2009-12-11,3,1,0.3423789612576653,1,-1.054740122,34.4754613
1668,migori,kimaiga,kenya,2009-12-11,5,2,0.38226836415097054,1,-1.054740122,34.4754613
1669,migori,kimaiga,kenya,2009-12-11,9,1,1.3502163382064305,0,-1.054740122,34.4754613
1670,migori,kimaiga,kenya,2009-12-11,5,2,0.5639497545854849,1,-1.054740122,34.4754613
1671,migori,ngere a & b,kenya,2009-12-13,6,0,2.9244440324937346,NA,-0.760685911,34.57716418
1672,migori,ngere a & b,kenya,2009-12-13,5,2,3.226196766828934,0,-0.760685911,34.57716418
1673,migori,ngere a & b,kenya,2009-12-13,8,1,1.8066091112777722,1,-0.760685911,34.57716418
1674,migori,ngere a & b,kenya,2009-12-13,5,1,1.0901489827201107,1,-0.760685911,34.57716418
1675,migori,ngere a & b,kenya,2009-12-13,7,1,0.9793872871666044,1,-0.760685911,34.57716418
1676,migori,ngere a & b,kenya,2009-12-13,4,1,0.7494844250701423,1,-0.760685911,34.57716418
1677,migori,manyera,kenya,2009-12-14,9,0,3.4905326635216647,NA,-1.062359051,34.47956637
1678,migori,manyera,kenya,2009-12-14,6,0,3.34094740267177,NA,-1.062359051,34.47956637
1679,migori,manyera,kenya,2009-12-14,8,0,2.278856196596274,NA,-1.062359051,34.47956637
1680,migori,manyera,kenya,2009-12-14,5,0,3.2760585204455652,NA,-1.062359051,34.47956637
1681,migori,lichota,kenya,2009-12-10,7,1,2.979360563996613,1,-1.114080965,34.48229518
1682,migori,lichota,kenya,2009-12-10,7,1,3.430698559181707,1,-1.114080965,34.48229518
1683,migori,lichota,kenya,2009-12-10,9,1,-0.11390197546246689,1,-1.114080965,34.48229518
1684,migori,lichota,kenya,2009-12-10,7,1,1.8564708648944037,1,-1.114080965,34.48229518
1685,migori,lichota,kenya,2009-12-10,2,1,3.261168596885159,1,-1.114080965,34.48229518
1686,migori,lichota,kenya,2009-12-10,8,1,1.711803176881588,1,-1.114080965,34.48229518
1687,migori,lichota,kenya,2009-12-10,11,1,3.258108289143578,1,-1.114080965,34.48229518
1688,migori,lichota,kenya,2009-12-10,8,1,2.887430330072035,1,-1.114080965,34.48229518
1689,migori,lichota,kenya,2009-12-10,12,1,0.4250070101080833,1,-1.114080965,34.48229518
1690,migori,lichota,kenya,2009-12-10,3,1,0.35235131198099157,1,-1.114080965,34.48229518
1691,migori,manywanda,kenya,2009-12-12,8,1,3.460615611351686,0,-0.14525758,34.47078471
1692,migori,manywanda,kenya,2009-12-12,4,2,1.6320243710949773,0,-0.14525758,34.47078471
1693,migori,manywanda,kenya,2009-12-12,9,0,3.395726729125481,NA,-0.14525758,34.47078471
1694,migori,manywanda,kenya,2009-12-12,3,0,3.4007815070117284,NA,-0.14525758,34.47078471
1695,migori,manywanda,kenya,2009-12-12,2,0,3.34094740267177,NA,-0.14525758,34.47078471
1696,migori,manywanda,kenya,2009-12-12,3,0,3.216224416105607,NA,-0.14525758,34.47078471
1697,migori,manywanda,kenya,2009-12-12,6,0,3.2461414682755865,NA,-0.14525758,34.47078471
1698,migori,manywanda,kenya,2009-12-12,7,0,-0.21081838474870757,NA,-0.14525758,34.47078471
1699,migori,manywanda,kenya,2009-12-12,6,0,1.7317478783282407,NA,-0.14525758,34.47078471
1700,migori,kimaiga,kenya,2009-12-11,6,4,-1.027941068722746,1,-1.054740122,34.4754613
1701,migori,ngere a & b,kenya,1991-12-13,3,1,1.0353010537418161,1,-0.760685911,34.57716418
1702,migori,ngere a & b,kenya,2009-12-13,2,0,3.072680385936875,NA,-0.760685911,34.57716418
1703,migori,kimaiga,kenya,2009-12-11,3,2,-2.2951430699730606,1,-1.054740122,34.4754613
1704,migori,kimaiga,kenya,2009-12-11,3,1,0.5440050531388323,1,-1.054740122,34.4754613
1705,migori,kimaiga,kenya,2009-12-11,10,1,1.876956353442945,0,-1.054740122,34.4754613
1706,migori,kimaiga,kenya,2009-12-11,3,2,0.38226836415097054,1,-1.054740122,34.4754613
1707,migori,kimaiga,kenya,2009-12-11,3,1,0.9211509031764177,0,-1.054740122,34.4754613
1708,migori,lichota,kenya,2009-12-14,3,1,1.6919270779595195,1,-1.114080965,34.48229518
