house,lat_ego,long_ego,remit
1639,0.275181264,34.76077413,1
1640,0.275181264,34.76077413,1
1641,0.275181264,34.76077413,NA
1642,0.275181264,34.76077413,1
1643,0.275181264,34.76077413,1
1644,0.275181264,34.76077413,1
1645,0.275181264,34.76077413,1
1646,0.275181264,34.76077413,1
1647,0.275181264,34.76077413,1
1648,0.275181264,34.76077413,NA
1649,0.275181264,34.76077413,1
1650,-0.14525758,34.47078471,NA
1652,-0.14525758,34.47078471,NA
1653,-0.14525758,34.47078471,1
1654,-0.14525758,34.47078471,NA
1655,-0.14525758,34.47078471,1
1656,-0.14525758,34.47078471,1
1657,-0.14525758,34.47078471,NA
1658,-0.14525758,34.47078471,NA
1659,-0.14525758,34.47078471,NA
1660,-0.760685911,34.57716418,1
1661,-1.062359051,34.47956637,NA
1662,-1.062359051,34.47956637,NA
1663,-1.062359051,34.47956637,NA
1664,-1.062359051,34.47956637,1
1665,-1.062359051,34.47956637,1
1667,-1.054740122,34.4754613,1
1668,-1.054740122,34.4754613,1
1669,-1.054740122,34.4754613,NA
1670,-1.054740122,34.4754613,1
1671,-0.760685911,34.57716418,NA
1672,-0.760685911,34.57716418,NA
1673,-0.760685911,34.57716418,1
1674,-0.760685911,34.57716418,1
1675,-0.760685911,34.57716418,1
1676,-0.760685911,34.57716418,1
1677,-1.062359051,34.47956637,NA
1678,-1.062359051,34.47956637,NA
1679,-1.062359051,34.47956637,NA
1680,-1.062359051,34.47956637,NA
1681,-1.114080965,34.48229518,1
1682,-1.114080965,34.48229518,NA
1683,-1.114080965,34.48229518,1
1684,-1.114080965,34.48229518,1
1685,-1.114080965,34.48229518,1
1686,-1.114080965,34.48229518,1
1687,-1.114080965,34.48229518,1
1688,-1.114080965,34.48229518,1
1689,-1.114080965,34.48229518,1
1690,-1.114080965,34.48229518,1
1691,-0.14525758,34.47078471,NA
1692,-0.14525758,34.47078471,NA
1693,-0.14525758,34.47078471,NA
1694,-0.14525758,34.47078471,NA
1695,-0.14525758,34.47078471,NA
1696,-0.14525758,34.47078471,NA
1697,-0.14525758,34.47078471,NA
1698,-0.14525758,34.47078471,NA
1699,-0.14525758,34.47078471,NA
1700,-1.054740122,34.4754613,1
1701,-0.760685911,34.57716418,1
1702,-0.760685911,34.57716418,NA
1703,-1.054740122,34.4754613,1
1704,-1.054740122,34.4754613,1
1705,-1.054740122,34.4754613,NA
1706,-1.054740122,34.4754613,1
1707,-1.054740122,34.4754613,NA
1708,-1.114080965,34.48229518,1
1709,-1.062359051,34.47956637,1
1711,-0.14525758,34.47078471,1
1712,-1.114080965,34.48229518,NA
1713,-0.14525758,34.47078471,NA
1714,-0.14525758,34.47078471,1
1715,-1.054740122,34.4754613,NA
1716,-1.114080965,34.48229518,NA
1717,-1.114080965,34.48229518,NA
1718,-1.114080965,34.48229518,NA
1719,-1.114080965,34.48229518,NA
1720,-1.114080965,34.48229518,NA
1721,-1.114080965,34.48229518,NA
1722,-1.114080965,34.48229518,NA
1723,-1.114080965,34.48229518,1
1724,-1.054740122,34.4754613,1
1725,-1.054740122,34.4754613,NA
1726,-1.054740122,34.4754613,1
1727,0.090242818,34.72120122,NA
1728,-1.054740122,34.4754613,NA
1729,-1.054740122,34.4754613,NA
1730,-1.054740122,34.4754613,NA
1731,-1.054740122,34.4754613,NA
1732,-1.054740122,34.4754613,NA
1733,-1.114080965,34.48229518,1
1734,-1.062359051,34.47956637,1
1735,-1.062359051,34.47956637,1
1736,-1.062359051,34.47956637,1
1737,-1.062359051,34.47956637,1
1738,-1.062359051,34.47956637,1
1739,-1.062359051,34.47956637,NA
1740,-1.062359051,34.47956637,NA
1741,-1.062359051,34.47956637,1
1742,-1.062359051,34.47956637,1
1743,-1.062359051,34.47956637,1
1744,-1.062359051,34.47956637,1
1745,-0.14525758,34.47078471,1
1746,-0.14525758,34.47078471,1
1747,-0.760685911,34.57716418,1
1748,-0.760685911,34.57716418,1
1749,-0.760685911,34.57716418,1
1750,-0.760685911,34.57716418,1
1751,-0.760685911,34.57716418,1
1752,-0.760685911,34.57716418,NA
1753,-0.760685911,34.57716418,1
1754,-0.760685911,34.57716418,NA
1755,-0.760685911,34.57716418,1
1756,-0.760685911,34.57716418,NA
1757,-1.114080965,34.48229518,1
1758,-1.114080965,34.48229518,1
1759,-1.114080965,34.48229518,1
1760,-1.114080965,34.48229518,1
1761,-1.114080965,34.48229518,NA
1762,-1.054740122,34.4754613,NA
1763,-1.054740122,34.4754613,1
1764,-1.054740122,34.4754613,1
1765,0.084078524,34.7227277,NA
1766,0.084078524,34.7227277,1
1767,0.084078524,34.7227277,1
1768,0.084078524,34.7227277,NA
1769,0.084078524,34.7227277,1
1770,0.046629774,34.72621267,NA
1771,0.084078524,34.7227277,1
1772,0.090242818,34.72120122,1
1773,0.046629774,34.72621267,NA
1774,-0.960800433,36.62619657,NA
1775,-1.054740122,34.4754613,NA
1776,0.090242818,34.72120122,1
1777,0.090242818,34.72120122,1
1778,0.090242818,34.72120122,1
1779,0.090242818,34.72120122,NA
1780,0.090242818,34.72120122,1
1781,0.084078524,34.7227277,NA
1782,0.084078524,34.7227277,1
1783,0.084078524,34.7227277,NA
1784,0.084078524,34.7227277,NA
1785,0.084078524,34.7227277,NA
1786,0.084078524,34.7227277,1
1787,0.084078524,34.7227277,1
1788,0.084078524,34.7227277,NA
1789,0.090242818,34.72120122,NA
1790,0.090242818,34.72120122,1
1791,0.090242818,34.72120122,1
1792,0.084078524,34.7227277,NA
1793,0.084078524,34.7227277,NA
1794,0.090242818,34.72120122,NA
1795,0.090242818,34.72120122,1
1796,0.090242818,34.72120122,NA
1797,0.084078524,34.7227277,NA
1798,0.090242818,34.72120122,1
1799,0.084078524,34.7227277,NA
1800,0.090242818,34.72120122,1
1801,0.090242818,34.72120122,1
1802,0.090242818,34.72120122,NA
1803,0.084078524,34.7227277,NA
1804,0.084078524,34.7227277,NA
1805,0.084078524,34.7227277,1
1806,0.084078524,34.7227277,1
1807,-0.960800433,36.62619657,NA
1808,-0.960800433,36.62619657,NA
1809,0.046629774,34.72621267,1
1810,0.046629774,34.72621267,NA
1811,0.046629774,34.72621267,1
1812,0.046629774,34.72621267,1
1813,0.090242818,34.72120122,1
1814,0.046629774,34.72621267,1
1815,0.046629774,34.72621267,NA
1816,0.084078524,34.7227277,1
1817,0.084078524,34.7227277,1
1818,0.046629774,34.72621267,NA
1819,0.046629774,34.72621267,1
1820,0.046629774,34.72621267,NA
1821,0.090242818,34.72120122,NA
1822,0.090242818,34.72120122,NA
1823,0.090242818,34.72120122,1
1824,-0.022113269,34.74408902,1
1825,-0.022113269,34.74408902,1
1826,-0.022113269,34.74408902,NA
1827,-0.022113269,34.74408902,NA
1828,-0.022113269,34.74408902,1
1829,-0.022113269,34.74408902,1
1830,-0.022113269,34.74408902,1
1831,-0.960800433,36.62619657,1
1832,-0.960800433,36.62619657,1
1833,-0.960800433,36.62619657,1
1834,-0.960800433,36.62619657,1
1835,-0.960800433,36.62619657,1
1836,-0.960800433,36.62619657,1
1837,-0.022113269,34.74408902,NA
1838,-0.022113269,34.74408902,1
1839,-0.022113269,34.74408902,NA
1840,0.046629774,34.72621267,NA
1841,0.046629774,34.72621267,1
1842,0.046629774,34.72621267,1
1843,-0.022113269,34.74408902,1
1844,-0.022113269,34.74408902,1
1845,-0.960800433,36.62619657,1
1846,-0.022113269,34.74408902,NA
1847,-0.022113269,34.74408902,1
1848,-0.022113269,34.74408902,1
1849,-0.022113269,34.74408902,NA
1850,0.046629774,34.72621267,1
1851,-0.022113269,34.74408902,NA
1852,-0.960800433,36.62619657,NA
1853,-0.960800433,36.62619657,NA
1854,-0.960800433,36.62619657,NA
1855,-0.022113269,34.74408902,NA
1856,-0.022113269,34.74408902,1
1857,-0.022113269,34.74408902,NA
1858,-0.022113269,34.74408902,1
1859,-0.960800433,36.62619657,1
1860,-0.960800433,36.62619657,1
1861,0.046629774,34.72621267,NA
1862,-0.960800433,36.62619657,1
1863,-0.960800433,36.62619657,1
1864,-0.960800433,36.62619657,1
1865,-0.960800433,36.62619657,1
1866,-0.960800433,36.62619657,1
1867,-0.960800433,36.62619657,NA
1868,-0.960800433,36.62619657,NA
1869,-0.022113269,34.74408902,1
1870,-0.960800433,36.62619657,NA
1871,-0.960800433,36.62619657,1
1872,0.046629774,34.72621267,NA
1873,0.046629774,34.72621267,1
1874,0.046629774,34.72621267,1
1875,0.046629774,34.72621267,1
1876,0.046629774,34.72621267,1
1877,0.046629774,34.72621267,NA
1878,-0.960800433,36.62619657,NA
1879,-0.960800433,36.62619657,1
1880,0.046629774,34.72621267,1
1881,-4.063406982,39.65985288,1
1882,-4.063406982,39.65985288,1
1883,-4.063406982,39.65985288,1
1884,-4.063406982,39.65985288,NA
1885,-4.063406982,39.65985288,NA
1886,-4.063406982,39.65985288,NA
1887,-4.063406982,39.65985288,NA
1888,-4.063406982,39.65985288,NA
1889,-4.063406982,39.65985288,NA
1890,-4.063406982,39.65985288,1
1891,-4.063406982,39.65985288,NA
1892,-4.063406982,39.65985288,1
1893,-4.063406982,39.65985288,1
1894,-4.063406982,39.65985288,1
1895,-4.063406982,39.65985288,NA
1896,-4.063406982,39.65985288,NA
1897,-4.063406982,39.65985288,NA
1898,-4.063406982,39.65985288,NA
1899,-4.063406982,39.65985288,NA
1900,-4.063406982,39.65985288,NA
1901,-4.063406982,39.65985288,NA
1902,-4.063406982,39.65985288,NA
1903,-4.05187597,39.69310018,NA
1904,-4.05187597,39.69310018,1
1905,-4.05187597,39.69310018,1
1906,-4.05187597,39.69310018,1
1907,-4.05187597,39.69310018,NA
1908,-4.05187597,39.69310018,NA
1909,-4.05187597,39.69310018,1
1910,-4.05187597,39.69310018,NA
1911,-4.05187597,39.69310018,1
1912,-4.05187597,39.69310018,NA
1913,-4.05187597,39.69310018,NA
1914,-4.05187597,39.69310018,NA
1915,-4.05187597,39.69310018,NA
1916,-4.05187597,39.69310018,NA
1917,-4.05187597,39.69310018,NA
1918,-4.05187597,39.69310018,NA
1919,-4.05187597,39.69310018,NA
1920,-4.05187597,39.69310018,1
1921,-4.05187597,39.69310018,NA
1922,-4.05187597,39.69310018,NA
1923,-4.05187597,39.69310018,1
1924,-4.025637365,39.69565977,NA
1925,-4.025637365,39.69565977,NA
1926,-4.025637365,39.69565977,NA
1927,-4.025637365,39.69565977,1
1928,-4.025637365,39.69565977,1
1929,-4.025637365,39.69565977,1
1930,-4.025637365,39.69565977,1
1931,-4.025637365,39.69565977,NA
1932,-4.025637365,39.69565977,NA
1933,-4.025637365,39.69565977,1
1934,-4.025637365,39.69565977,NA
1936,-4.025637365,39.69565977,1
1937,-4.025637365,39.69565977,NA
1938,-4.025637365,39.69565977,NA
1939,-4.025637365,39.69565977,NA
1940,-4.025637365,39.69565977,NA
1941,-4.025637365,39.69565977,NA
1942,-4.025637365,39.69565977,NA
1943,-4.025637365,39.69565977,NA
1944,-4.025637365,39.69565977,NA
1945,-4.063707862,39.66663648,1
1946,-4.063707862,39.66663648,NA
1947,-4.063707862,39.66663648,1
1948,-4.063707862,39.66663648,1
1949,-4.063707862,39.66663648,NA
1950,-4.063707862,39.66663648,1
1951,-4.063707862,39.66663648,NA
1952,-4.063707862,39.66663648,NA
1953,-4.063707862,39.66663648,1
1954,-4.063707862,39.66663648,1
1955,-4.063707862,39.66663648,1
1957,-4.063707862,39.66663648,NA
1958,-4.063707862,39.66663648,1
1959,-4.063707862,39.66663648,1
1960,-4.063707862,39.66663648,NA
1961,-4.063707862,39.66663648,1
1962,-4.063707862,39.66663648,1
1963,-4.063707862,39.66663648,NA
1964,-4.063707862,39.66663648,NA
1965,-4.063707862,39.66663648,NA
1966,-4.003897815,39.69829208,1
1967,-4.003897815,39.69829208,NA
1968,-4.003897815,39.69829208,1
1969,-4.003897815,39.69829208,1
1970,-4.003897815,39.69829208,NA
1971,-4.003897815,39.69829208,NA
1972,-4.003897815,39.69829208,1
1973,-4.003897815,39.69829208,NA
1974,-4.003897815,39.69829208,NA
1975,-4.003897815,39.69829208,NA
1976,-4.003897815,39.69829208,NA
1977,-4.003897815,39.69829208,NA
1978,-4.003897815,39.69829208,NA
1979,-4.003897815,39.69829208,1
1980,-4.003897815,39.69829208,NA
1981,-4.003897815,39.69829208,1
1982,-4.003897815,39.69829208,NA
1983,-4.003897815,39.69829208,NA
1984,-4.003897815,39.69829208,NA
1985,-4.003897815,39.69829208,NA
1986,-4.003897815,39.69829208,NA
1987,-4.003897815,39.69829208,NA
1988,-4.040374335,39.66426192,NA
1989,-4.040374335,39.66426192,1
1990,-4.040374335,39.66426192,NA
1991,-4.040374335,39.66426192,NA
1992,-4.040374335,39.66426192,NA
1993,-4.040374335,39.66426192,NA
1994,-4.040374335,39.66426192,1
1995,-4.040374335,39.66426192,NA
1996,-4.040374335,39.66426192,NA
1997,-4.040374335,39.66426192,NA
1998,-4.040374335,39.66426192,NA
1999,-4.040374335,39.66426192,NA
2000,-4.040374335,39.66426192,1
2001,-4.040374335,39.66426192,1
2002,-4.040374335,39.66426192,1
2003,-4.040374335,39.66426192,NA
2004,-4.040374335,39.66426192,NA
2005,-4.040374335,39.66426192,1
2006,-4.040374335,39.66426192,1
2007,-4.040374335,39.66426192,1
2008,-1.041188884,37.0787284,NA
2009,-0.110336674,35.94205931,NA
2010,-1.522391812,37.26633915,1
2011,-0.523215993,37.45247101,1
2012,0.065231303,34.28678507,1
2013,-4.063707862,39.66663648,1
2014,0.056656404,34.51714114,1
2015,-1.062359051,34.47956637,1
