,house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
1720,1808,katsina,sabongari modibawa,nigeria,9,0,-3.4908388648478224,1.0,12.9905,7.6177,13.0,7.6,-1.4793588370084763,-1.483437642455101,1.25,1.0,-1.804468646645546,-0.33333333333333337
1721,1809,katsina,sabongari modibawa,nigeria,15,0,-2.7353829193469434,1.0,12.9905,7.6177,13.0,7.6,-1.4793588370084763,-1.483437642455101,1.25,1.0,-1.804468646645546,-0.33333333333333337
1722,1810,katsina,sabongari modibawa,nigeria,9,0,-2.757929236522292,1.0,12.9905,7.6177,13.0,7.6,-1.4793588370084763,-1.483437642455101,1.25,1.0,-1.804468646645546,-0.33333333333333337
1723,1811,katsina,sabongari modibawa,nigeria,10,0,-3.941780922534782,1.0,12.9905,7.6177,13.0,7.6,-1.4793588370084763,-1.483437642455101,1.25,1.0,-1.804468646645546,-0.33333333333333337
1724,1812,katsina,sabongari modibawa,nigeria,11,0,-2.956192865919933,1.0,12.9905,7.6177,13.0,7.6,-1.4793588370084763,-1.483437642455101,1.25,1.0,-1.804468646645546,-0.33333333333333337
1725,1813,katsina,sabongari modibawa,nigeria,12,3,-3.072090303345471,1.0,12.9905,7.6177,13.0,7.6,-1.4793588370084763,-1.483437642455101,1.25,1.0,-1.804468646645546,-0.33333333333333337
1726,1814,katsina,sabongari modibawa,nigeria,9,1,-2.287682062120106,0.0,12.9905,7.6177,13.0,7.6,-1.4793588370084763,-1.483437642455101,1.25,1.0,-1.804468646645546,-0.33333333333333337
1727,1815,katsina,sabongari modibawa,nigeria,12,0,-3.417755621388284,,12.9905,7.6177,13.0,7.6,-1.4793588370084763,-1.483437642455101,1.25,1.0,-1.804468646645546,-0.33333333333333337
1728,1816,katsina,sabongari modibawa,nigeria,11,0,-3.1697910111053136,,12.9905,7.6177,13.0,7.6,-1.4793588370084763,-1.483437642455101,1.25,1.0,-1.804468646645546,-0.33333333333333337
1729,1817,katsina,sabongari modibawa,nigeria,4,0,-3.499857391717962,,12.9905,7.6177,13.0,7.6,-1.4793588370084763,-1.483437642455101,1.25,1.0,-1.804468646645546,-0.33333333333333337
1730,1818,katsina,sabongari modibawa,nigeria,13,0,-3.3560299380094363,,12.9905,7.6177,13.0,7.6,-1.4793588370084763,-1.483437642455101,1.25,1.0,-1.804468646645546,-0.33333333333333337
1731,1819,katsina,sabongari modibawa,nigeria,5,0,-3.4848265136010634,,12.9905,7.6177,13.0,7.6,-1.4793588370084763,-1.483437642455101,1.25,1.0,-1.804468646645546,-0.33333333333333337
1732,1820,katsina,sabongari modibawa,nigeria,6,0,-3.544950026068659,,12.9905,7.6177,13.0,7.6,-1.4793588370084763,-1.483437642455101,1.25,1.0,-1.804468646645546,-0.33333333333333337
1733,1821,katsina,sabongari modibawa,nigeria,18,0,-3.1397292548715163,,12.9905,7.6177,13.0,7.6,-1.4793588370084763,-1.483437642455101,1.25,1.0,-1.804468646645546,-0.33333333333333337
1734,1822,zamfara,samawa,nigeria,6,0,-3.8455833025866295,,12.28642,6.76592,12.3,6.75,-1.5381770372390746,-1.6198857307434082,1.8,1.0,-2.7413411378860473,-0.6666666666666667
1735,1823,zamfara,samawa,nigeria,3,1,-2.636537040378878,1.0,12.28642,6.76592,12.3,6.75,-1.5381770372390746,-1.6198857307434082,1.8,1.0,-2.7413411378860473,-0.6666666666666667
1736,1824,zamfara,samawa,nigeria,4,0,-3.613184425723796,,12.28642,6.76592,12.3,6.75,-1.5381770372390746,-1.6198857307434082,1.8,1.0,-2.7413411378860473,-0.6666666666666667
1737,1825,zamfara,samawa,nigeria,4,0,-3.469795635484164,,12.28642,6.76592,12.3,6.75,-1.5381770372390746,-1.6198857307434082,1.8,1.0,-2.7413411378860473,-0.6666666666666667
1738,1826,zamfara,samawa,nigeria,3,1,-2.389735937538265,0.0,12.28642,6.76592,12.3,6.75,-1.5381770372390746,-1.6198857307434082,1.8,1.0,-2.7413411378860473,-0.6666666666666667
1739,1828,zamfara,samawa,nigeria,3,0,-2.794956708735408,,12.28642,6.76592,12.3,6.75,-1.5381770372390746,-1.6198857307434082,1.8,1.0,-2.7413411378860473,-0.6666666666666667
1740,1829,zamfara,samawa,nigeria,6,0,-2.817503025910756,,12.28642,6.76592,12.3,6.75,-1.5381770372390746,-1.6198857307434082,1.8,1.0,-2.7413411378860473,-0.6666666666666667
1741,1830,zamfara,samawa,nigeria,2,0,-0.3351746528064828,,12.28642,6.76592,12.3,6.75,-1.5381770372390746,-1.6198857307434082,1.8,1.0,-2.7413411378860473,-0.6666666666666667
1742,1832,zamfara,samawa,nigeria,3,0,-2.794956708735408,,12.28642,6.76592,12.3,6.75,-1.5381770372390746,-1.6198857307434082,1.8,1.0,-2.7413411378860473,-0.6666666666666667
1743,1833,zamfara,samawa,nigeria,3,0,-2.794956708735408,,12.28642,6.76592,12.3,6.75,-1.5381770372390746,-1.6198857307434082,1.8,1.0,-2.7413411378860473,-0.6666666666666667
1744,1834,zamfara,samawa,nigeria,3,0,-3.176756727084632,,12.28642,6.76592,12.3,6.75,-1.5381770372390746,-1.6198857307434082,1.8,1.0,-2.7413411378860473,-0.6666666666666667
1745,1835,zamfara,samawa,nigeria,6,0,-2.817503025910756,,12.28642,6.76592,12.3,6.75,-1.5381770372390746,-1.6198857307434082,1.8,1.0,-2.7413411378860473,-0.6666666666666667
1746,1836,kano,shagogo,nigeria,5,1,-2.8062298673230823,1.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1747,1837,kano,shagogo,nigeria,8,1,-1.2604793820194338,1.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1748,1838,kano,shagogo,nigeria,4,0,-3.748462328775885,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1749,1839,kano,shagogo,nigeria,4,0,-4.010015322189918,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1750,1840,kano,shagogo,nigeria,7,3,-2.7274831331249207,1.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1751,1841,kano,shagogo,nigeria,5,2,-3.99498444407302,1.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1752,1842,kano,shagogo,nigeria,7,0,-3.236880239552228,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1753,1843,kano,shagogo,nigeria,7,8,-3.184272166143082,0.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1754,1844,kano,shagogo,nigeria,5,1,-3.51564909387951,1.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1755,1845,kano,shagogo,nigeria,6,1,-2.885141977436801,0.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1756,1846,kano,shagogo,nigeria,9,0,-1.24169078437331,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1757,1847,kano,shagogo,nigeria,8,0,-2.8026375237094148,1.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1758,1848,kano,shagogo,nigeria,5,0,-2.8062298673230823,1.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1759,1849,kano,shagogo,nigeria,8,0,-2.8400493430861045,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1760,1850,kano,shagogo,nigeria,4,0,-3.613184425723796,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1761,1851,kano,shagogo,nigeria,13,0,-2.8671049236965227,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1762,1852,kano,shagogo,nigeria,9,1,-1.2755102601363326,0.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1763,1853,kano,shagogo,nigeria,8,3,-2.930234611787498,0.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1764,1854,kano,shagogo,nigeria,5,0,-4.062623395599064,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1765,1855,kano,shagogo,nigeria,9,0,-2.885141977436801,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1766,1856,kano,shagogo,nigeria,8,0,-3.183198531991875,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1767,1857,kano,shagogo,nigeria,6,0,-3.703369694425189,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1768,1858,kano,shagogo,nigeria,10,0,-2.434828571888962,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1769,1859,kano,shagogo,nigeria,6,0,-1.61221764413486,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1770,1860,kano,shagogo,nigeria,3,0,-2.441895476831089,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1771,1861,kano,shagogo,nigeria,7,0,-2.855080221203003,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1772,1862,kano,shagogo,nigeria,4,0,-2.682390498774225,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1773,1863,kano,shagogo,nigeria,12,2,-2.071065607280016,1.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1774,1864,kano,shagogo,nigeria,13,3,-3.2293648004937787,1.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1775,1865,kano,shagogo,nigeria,5,2,-2.037997675422839,0.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1776,1866,kano,shagogo,nigeria,13,3,-2.36767358963574,0.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1777,1867,kano,shagogo,nigeria,4,1,-3.613184425723796,1.0,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1778,1868,kano,shagogo,nigeria,14,0,-2.997695764732874,,11.8519,8.9636,11.85,8.95,-1.578755646944046,-1.7049094140529633,1.75,0.8333333333333334,-2.824721187353134,-0.43333333333333346
1779,1869,osun,sunboye modakeke,nigeria,3,1,1.4038753013471692,1.0,7.454149611,4.544291123,7.45,4.55,-1.567857563495636,-1.7172049283981323,2.5,0.3333333333333333,-4.189208149909973,-0.33333333333333326
1780,1870,osun,sunboye modakeke,nigeria,3,3,1.310097689032109,1.0,7.454149611,4.544291123,7.45,4.55,-1.567857563495636,-1.7172049283981323,2.5,0.3333333333333333,-4.189208149909973,-0.33333333333333326
1781,1871,osun,sunboye modakeke,nigeria,3,3,1.9917818344904876,0.0,7.454149611,4.544291123,7.45,4.55,-1.567857563495636,-1.7172049283981323,2.5,0.3333333333333333,-4.189208149909973,-0.33333333333333326
1782,1872,osun,sunboye modakeke,nigeria,4,1,1.3813289841718213,0.0,7.454149611,4.544291123,7.45,4.55,-1.567857563495636,-1.7172049283981323,2.5,0.3333333333333333,-4.189208149909973,-0.33333333333333326
1783,1873,osun,sunboye modakeke,nigeria,5,2,1.3157342683259463,1.0,7.454149611,4.544291123,7.45,4.55,-1.567857563495636,-1.7172049283981323,2.5,0.3333333333333333,-4.189208149909973,-0.33333333333333326
1784,1874,osun,sunboye modakeke,nigeria,1,3,-1.5281674688220557,0.0,7.454149611,4.544291123,7.45,4.55,-1.567857563495636,-1.7172049283981323,2.5,0.3333333333333333,-4.189208149909973,-0.33333333333333326
1785,1875,osun,sunboye modakeke,nigeria,4,3,1.8529115878247309,1.0,7.454149611,4.544291123,7.45,4.55,-1.567857563495636,-1.7172049283981323,2.5,0.3333333333333333,-4.189208149909973,-0.33333333333333326
1786,1876,osun,sunboye modakeke,nigeria,4,2,1.9805086759028128,1.0,7.454149611,4.544291123,7.45,4.55,-1.567857563495636,-1.7172049283981323,2.5,0.3333333333333333,-4.189208149909973,-0.33333333333333326
1787,1877,osun,sunboye modakeke,nigeria,4,1,2.3726815109317925,1.0,7.454149611,4.544291123,7.45,4.55,-1.567857563495636,-1.7172049283981323,2.5,0.3333333333333333,-4.189208149909973,-0.33333333333333326
1788,1878,osun,sunboye modakeke,nigeria,6,2,0.8095066967654075,1.0,7.454149611,4.544291123,7.45,4.55,-1.567857563495636,-1.7172049283981323,2.5,0.3333333333333333,-4.189208149909973,-0.33333333333333326
1789,1879,osun,sunboye modakeke,nigeria,4,1,0.4789917820364374,1.0,7.454149611,4.544291123,7.45,4.55,-1.567857563495636,-1.7172049283981323,2.5,0.3333333333333333,-4.189208149909973,-0.33333333333333326
1790,1880,osun,sunboye modakeke,nigeria,4,1,-1.0345861380524162,0.0,7.454149611,4.544291123,7.45,4.55,-1.567857563495636,-1.7172049283981323,2.5,0.3333333333333333,-4.189208149909973,-0.33333333333333326
1791,1881,osun,sunboye modakeke,nigeria,5,2,-1.2012849234045704,1.0,7.454149611,4.544291123,7.45,4.55,-1.567857563495636,-1.7172049283981323,2.5,0.3333333333333333,-4.189208149909973,-0.33333333333333326
