,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
943,1014,thika,mabanda,kenya,2009-11-18,3,1,0.0745714584266742,0.0,-1.041188884,37.0787284,-1.05,37.1,-1.7715457479159038,-1.991211990515391,2.3333333333333335,0.6666666666666666,-4.104612708091736,-0.1666666666666664
944,1015,thika,mabanda,kenya,2009-11-18,4,1,2.729385308229676,1.0,-1.041188884,37.0787284,-1.05,37.1,-1.7715457479159038,-1.991211990515391,2.3333333333333335,0.6666666666666666,-4.104612708091736,-0.1666666666666664
945,1016,thika,juja,kenya,2009-11-20,7,1,-2.488078328488979,1.0,-1.097205267,37.02491062,-1.1,37.0,-1.7215960770845413,-1.8605632036924362,1.875,0.8333333333333334,-3.313854768872261,-0.43333333333333346
946,1017,thika,juja,kenya,2009-11-20,2,1,1.720757913479091,0.0,-1.097205267,37.02491062,-1.1,37.0,-1.7215960770845413,-1.8605632036924362,1.875,0.8333333333333334,-3.313854768872261,-0.43333333333333346
947,1018,thika,juja,kenya,2009-11-21,5,1,-3.054918207977525,1.0,-1.097205267,37.02491062,-1.1,37.0,-1.7215960770845413,-1.8605632036924362,1.875,0.8333333333333334,-3.313854768872261,-0.43333333333333346
948,1019,thika,muirini,kenya,2009-11-19,2,1,1.1853184481386827,1.0,-0.923809304,37.00615886,-0.9,37.0,-1.843188484509786,-2.188404460748037,2.6666666666666665,0.6666666666666666,-4.969437042872111,-0.1666666666666664
949,1020,thika,muirini,kenya,2009-11-19,4,1,-1.6890911348981823,1.0,-0.923809304,37.00615886,-0.9,37.0,-1.843188484509786,-2.188404460748037,2.6666666666666665,0.6666666666666666,-4.969437042872111,-0.1666666666666664
950,1021,thika,majengo,kenya,2009-11-20,2,0,-1.6864541878730972,,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
951,1022,thika,majengo,kenya,2009-11-20,5,0,-1.7771901955825755,,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
952,1023,thika,mabanda,kenya,2009-11-18,7,0,1.1862240681919247,,-1.041188884,37.0787284,-1.05,37.1,-1.7715457479159038,-1.991211990515391,2.3333333333333335,0.6666666666666666,-4.104612708091736,-0.1666666666666664
953,1024,thika,muirini,kenya,2009-11-19,3,0,-0.1239453901485557,,-0.923809304,37.00615886,-0.9,37.0,-1.843188484509786,-2.188404460748037,2.6666666666666665,0.6666666666666666,-4.969437042872111,-0.1666666666666664
954,1025,thika,majengo,kenya,2009-11-20,4,2,-0.9905911364176732,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
955,1026,thika,majengo,kenya,2009-11-20,5,1,0.6846062543046711,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
956,1027,thika,majengo,kenya,2009-11-20,4,1,-1.7079104967104983,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
957,1028,thika,mabanda,kenya,2009-11-18,6,1,-0.2822292562558059,1.0,-1.041188884,37.0787284,-1.05,37.1,-1.7715457479159038,-1.991211990515391,2.3333333333333335,0.6666666666666666,-4.104612708091736,-0.1666666666666664
958,1029,thika,githuguchu,kenya,2009-11-19,1,1,-1.1643624467648286,0.0,-1.016283022,36.91457325,-1.0,36.9,-1.7184549470742543,-1.8953530689080555,2.0833333333333335,1.0,-3.6779806117216745,0.0
959,1030,thika,githuguchu,kenya,2009-11-19,2,2,-1.149322735566546,0.0,-1.016283022,36.91457325,-1.0,36.9,-1.7184549470742543,-1.8953530689080555,2.0833333333333335,1.0,-3.6779806117216745,0.0
960,1031,thika,juja,kenya,2009-11-21,1,6,-0.7745945870433213,0.0,-1.097205267,37.02491062,-1.1,37.0,-1.7215960770845413,-1.8605632036924362,1.875,0.8333333333333334,-3.313854768872261,-0.43333333333333346
961,1032,thika,majengo,kenya,2009-11-20,1,1,0.5382980262880086,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
962,1033,thika,majengo,kenya,2009-11-20,2,5,-0.4493708001449569,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
963,1034,thika,muirini,kenya,2009-11-19,5,0,1.1962505423241132,,-0.923809304,37.00615886,-0.9,37.0,-1.843188484509786,-2.188404460748037,2.6666666666666665,0.6666666666666666,-4.969437042872111,-0.1666666666666664
964,1035,thika,muirini,kenya,2009-11-19,3,0,-1.1342830243682631,,-0.923809304,37.00615886,-0.9,37.0,-1.843188484509786,-2.188404460748037,2.6666666666666665,0.6666666666666666,-4.969437042872111,-0.1666666666666664
965,1036,thika,mabanda,kenya,2009-11-19,4,0,1.259615843267385,,-1.041188884,37.0787284,-1.05,37.1,-1.7715457479159038,-1.991211990515391,2.3333333333333335,0.6666666666666666,-4.104612708091736,-0.1666666666666664
966,1037,thika,mabanda,kenya,2009-11-18,2,0,0.9123316263868436,,-1.041188884,37.0787284,-1.05,37.1,-1.7715457479159038,-1.991211990515391,2.3333333333333335,0.6666666666666666,-4.104612708091736,-0.1666666666666664
967,1038,thika,mabanda,kenya,2009-11-18,4,0,-0.3925398076387352,,-1.041188884,37.0787284,-1.05,37.1,-1.7715457479159038,-1.991211990515391,2.3333333333333335,0.6666666666666666,-4.104612708091736,-0.1666666666666664
968,1039,thika,juja,kenya,2009-11-20,6,0,0.90944066498836,,-1.097205267,37.02491062,-1.1,37.0,-1.7215960770845413,-1.8605632036924362,1.875,0.8333333333333334,-3.313854768872261,-0.43333333333333346
969,1040,thika,juja,kenya,2009-11-20,3,0,-0.7411542103312869,,-1.097205267,37.02491062,-1.1,37.0,-1.7215960770845413,-1.8605632036924362,1.875,0.8333333333333334,-3.313854768872261,-0.43333333333333346
970,1041,thika,juja,kenya,2009-11-20,3,0,-1.6864541878730972,,-1.097205267,37.02491062,-1.1,37.0,-1.7215960770845413,-1.8605632036924362,1.875,0.8333333333333334,-3.313854768872261,-0.43333333333333346
971,1042,thika,juja,kenya,2009-11-20,1,0,-1.6864541878730972,,-1.097205267,37.02491062,-1.1,37.0,-1.7215960770845413,-1.8605632036924362,1.875,0.8333333333333334,-3.313854768872261,-0.43333333333333346
972,1043,thika,majengo,kenya,2009-11-20,5,0,-1.6076470387913684,,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
973,1044,malindi,gongoni,kenya,2009-11-27,9,2,3.3140515241777844,0.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
974,1045,malindi,gongoni,kenya,2009-11-27,5,1,0.9951557179610158,0.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
975,1046,thika,githuguchu,kenya,2009-11-19,4,0,1.6185366467261135,,-1.016283022,36.91457325,-1.0,36.9,-1.7184549470742543,-1.8953530689080555,2.0833333333333335,1.0,-3.6779806117216745,0.0
976,1047,thika,mabanda,kenya,2009-11-18,4,0,-0.2942610252144322,,-1.041188884,37.0787284,-1.05,37.1,-1.7715457479159038,-1.991211990515391,2.3333333333333335,0.6666666666666666,-4.104612708091736,-0.1666666666666664
977,1048,thika,mabanda,kenya,2009-11-18,6,0,1.3030238392082802,,-1.041188884,37.0787284,-1.05,37.1,-1.7715457479159038,-1.991211990515391,2.3333333333333335,0.6666666666666666,-4.104612708091736,-0.1666666666666664
978,1049,thika,juja,kenya,2009-11-20,3,0,0.3004129318191775,,-1.097205267,37.02491062,-1.1,37.0,-1.7215960770845413,-1.8605632036924362,1.875,0.8333333333333334,-3.313854768872261,-0.43333333333333346
979,1050,thika,juja,kenya,2009-11-20,2,0,-0.1397750292654399,,-1.097205267,37.02491062,-1.1,37.0,-1.7215960770845413,-1.8605632036924362,1.875,0.8333333333333334,-3.313854768872261,-0.43333333333333346
980,1051,thika,juja,kenya,2009-11-20,3,0,-1.6563747654765315,,-1.097205267,37.02491062,-1.1,37.0,-1.7215960770845413,-1.8605632036924362,1.875,0.8333333333333334,-3.313854768872261,-0.43333333333333346
981,1052,thika,juja,kenya,2009-11-20,5,0,-0.9797782953725832,,-1.097205267,37.02491062,-1.1,37.0,-1.7215960770845413,-1.8605632036924362,1.875,0.8333333333333334,-3.313854768872261,-0.43333333333333346
982,1053,thika,juja,kenya,2009-11-20,4,0,0.0701630381594441,,-1.097205267,37.02491062,-1.1,37.0,-1.7215960770845413,-1.8605632036924362,1.875,0.8333333333333334,-3.313854768872261,-0.43333333333333346
983,1054,thika,githuguchu,kenya,2009-11-19,4,0,-1.8794602317308984,,-1.016283022,36.91457325,-1.0,36.9,-1.7184549470742543,-1.8953530689080555,2.0833333333333335,1.0,-3.6779806117216745,0.0
984,1055,malindi,musufini,kenya,2009-11-27,3,1,-2.2987165949715163,0.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
985,1056,malindi,musufini,kenya,2009-11-27,6,2,-0.8438742859153987,0.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
986,1057,malindi,majengo,kenya,2009-11-26,5,2,-3.0699579191758075,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
987,1058,malindi,majengo,kenya,2009-11-26,1,4,-0.4978111838397562,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
988,1059,malindi,majengo,kenya,2009-11-26,5,1,-2.801387040014056,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
989,1060,malindi,barani,kenya,2009-11-29,8,1,-0.6603038506779757,1.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
990,1061,malindi,gongoni,kenya,2009-11-27,2,1,2.2228986200390177,1.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
991,1062,malindi,gongoni,kenya,2009-11-29,11,1,2.7414170771883017,0.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
992,1063,malindi,gongoni,kenya,2009-11-27,4,1,-0.861471899917549,1.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
993,1064,malindi,musufini,kenya,2009-11-28,3,2,3.447602144046375,1.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
994,1065,malindi,musufini,kenya,2009-11-28,5,1,-1.0597826897800142,1.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
995,1066,malindi,musufini,kenya,2009-11-28,6,1,3.044089461304268,1.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
996,1067,malindi,majengo,kenya,2009-11-26,3,1,-2.31354993951475,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
997,1068,malindi,majengo,kenya,2009-11-26,4,1,-2.432835693401965,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
998,1069,malindi,majengo,kenya,2009-11-26,1,1,-3.121893933910173,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
999,1070,malindi,kwa haidari,kenya,2009-11-29,1,1,-0.914059604840718,1.0,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1000,1071,malindi,kwa haidari,kenya,2009-11-29,4,1,0.4004420567118888,1.0,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1001,1072,malindi,kwa haidari,kenya,2009-11-29,4,1,0.2810299871788687,1.0,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1002,1073,malindi,musufini,kenya,2009-11-28,2,1,3.3181636003811668,1.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1003,1074,malindi,gongoni,kenya,2009-11-27,6,2,-0.7445151646467558,0.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1004,1075,malindi,gongoni,kenya,2009-11-27,4,1,3.304025050045596,1.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1005,1076,malindi,kwa haidari,kenya,2009-11-28,7,1,0.3612417802363767,1.0,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1006,1077,malindi,kwa haidari,kenya,2009-11-28,3,1,-1.837349040375707,1.0,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1007,1078,malindi,gongoni,kenya,2009-11-27,7,1,-0.3591325329552605,1.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1008,1079,malindi,kwa haidari,kenya,2009-11-28,3,1,0.131947801363879,0.0,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1009,1080,malindi,kwa haidari,kenya,2009-11-28,4,1,1.2346644518867242,0.0,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1010,1081,malindi,gongoni,kenya,2009-11-27,7,1,2.082868260522293,0.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1011,1082,malindi,gongoni,kenya,2009-11-27,7,1,2.1872593519037173,0.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1012,1083,malindi,gongoni,kenya,2009-11-27,4,1,-1.1291371590260584,1.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1013,1084,malindi,barani,kenya,2009-11-26,5,1,-0.9639861223490742,0.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1014,1085,malindi,barani,kenya,2009-11-26,8,1,2.523127502285345,1.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1015,1086,malindi,barani,kenya,2009-11-30,9,1,0.3044041855431969,0.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1016,1087,malindi,barani,kenya,2009-11-30,2,0,-1.110908826003935,,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1017,1088,malindi,barani,kenya,2009-11-30,6,1,-1.837349040375707,1.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1018,1089,malindi,majengo,kenya,2009-11-26,16,1,-1.8703613147017395,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
1019,1090,malindi,majengo,kenya,2009-11-26,4,2,-1.0198841919013375,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
1020,1091,malindi,barani,kenya,2009-11-28,11,1,1.9937356674105815,1.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1021,1092,malindi,barani,kenya,2009-11-28,5,1,-0.7842807828415952,0.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1022,1093,malindi,gongoni,kenya,2009-11-27,5,3,-0.519108962179938,1.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1023,1094,malindi,gongoni,kenya,2009-11-27,4,6,2.59161974375526,1.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1024,1095,malindi,gongoni,kenya,2009-11-27,11,1,2.1414240415851418,0.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1025,1096,malindi,kwa haidari,kenya,2009-11-29,2,1,2.10290023761784,0.0,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1026,1097,malindi,majengo,kenya,2009-11-26,1,2,0.1019800360745938,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
1027,1098,malindi,majengo,kenya,2009-11-26,3,2,-1.6770593659395563,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
1028,1099,malindi,majengo,kenya,2009-11-26,5,2,-2.635460193983892,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
1029,1100,malindi,musufini,kenya,2009-11-28,2,1,2.7963682033367463,1.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1030,1101,malindi,gongoni,kenya,2009-11-28,4,0,-1.6477529353201223,,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1031,1102,malindi,gongoni,kenya,2009-11-27,4,0,0.7141343470714336,,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1032,1103,malindi,gongoni,kenya,2009-11-29,1,0,2.518042984540816,,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1033,1104,malindi,gongoni,kenya,2009-11-27,8,0,2.16217443352656,,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1034,1105,malindi,kwa haidari,kenya,2009-11-29,3,0,1.912737507440173,,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1035,1106,malindi,kwa haidari,kenya,2009-11-20,6,0,2.10290023761784,,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1036,1107,malindi,musufini,kenya,2009-11-27,4,0,-0.2971782238776469,,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1037,1108,malindi,majengo,kenya,2009-11-26,9,0,-2.971496821927346,,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
1038,1109,malindi,majengo,kenya,2009-11-26,2,0,-2.3217727695735157,,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
1039,1110,malindi,musufini,kenya,2009-11-27,3,1,-0.8889934195102469,1.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1040,1111,malindi,majengo,kenya,2009-11-26,12,1,0.6230237831416834,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
1041,1112,malindi,majengo,kenya,2009-11-26,7,1,-1.4903726005760938,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
1042,1113,malindi,barani,kenya,2009-11-30,3,1,-0.1651861991113781,1.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1043,1114,malindi,barani,kenya,2009-11-26,3,1,-1.6563747654765315,1.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1044,1115,malindi,barani,kenya,2009-11-30,3,1,-2.283676883773233,1.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1045,1116,malindi,kwa haidari,kenya,2009-11-28,4,1,-1.581149595903845,0.0,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1046,1117,malindi,musufini,kenya,2009-11-27,5,3,0.2810299871788687,0.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1047,1118,malindi,musufini,kenya,2009-11-27,8,1,-0.8700371261455577,0.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1048,1119,malindi,musufini,kenya,2009-11-27,4,6,-0.1227366254276778,0.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1049,1120,malindi,kwa haidari,kenya,2009-11-28,6,1,0.5007067980337738,1.0,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1050,1121,malindi,kwa haidari,kenya,2009-11-28,8,2,0.7499226989265859,0.0,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1051,1122,malindi,kwa haidari,kenya,2009-11-28,4,1,-1.867428462772272,0.0,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1052,1123,malindi,gongoni,kenya,2009-11-27,5,2,0.1195593036827243,1.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1053,1124,malindi,gongoni,kenya,2009-11-27,11,1,2.8296500495515606,1.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1054,1125,malindi,barani,kenya,2009-11-26,3,2,2.2223332783196903,0.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1055,1126,malindi,barani,kenya,2009-11-26,8,3,-1.0831480062941017,1.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1056,1127,malindi,barani,kenya,2009-11-26,10,2,-0.63022442828141,1.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1057,1128,malindi,barani,kenya,2009-11-26,7,1,0.0733449618693252,0.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1058,1129,malindi,majengo,kenya,2009-11-26,2,1,-2.4546922857397657,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
1059,1130,malindi,majengo,kenya,2009-11-26,2,1,-1.825919205670494,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
1060,1131,malindi,majengo,kenya,2009-11-26,1,1,-2.452888641666342,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
1061,1132,malindi,majengo,kenya,2009-11-26,9,2,-2.2240833806994305,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.72842675447464,-1.860806256532669,2.25,0.8333333333333334,-3.9298364222049713,-0.43333333333333346
1062,1133,malindi,musufini,kenya,2009-11-28,3,1,-1.6563747654765315,1.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1063,1134,malindi,musufini,kenya,2009-11-27,1,1,-1.4812517464971473,1.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1064,1135,malindi,musufini,kenya,2009-11-26,3,3,-1.783109052701912,1.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1065,1136,malindi,musufini,kenya,2009-11-30,7,2,-2.1976863946808423,0.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1066,1137,malindi,barani,kenya,2009-11-26,7,2,-2.073686268716603,1.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1067,1138,malindi,barani,kenya,2009-11-30,4,1,-0.8444396276347264,1.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1068,1139,malindi,barani,kenya,2009-11-26,8,1,-2.477321605837136,1.0,-3.22414082,40.08627707,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1069,1140,malindi,kwa haidari,kenya,2009-11-28,6,1,1.3549214546705968,1.0,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1070,1141,malindi,kwa haidari,kenya,2009-11-28,2,1,-0.105027354318247,0.0,-3.219793069,40.11219331,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1071,1142,thika,githuguchu,kenya,2009-11-19,3,0,-0.8088855477844767,,-1.016283022,36.91457325,-1.0,36.9,-1.7184549470742543,-1.8953530689080555,2.0833333333333335,1.0,-3.6779806117216745,0.0
1072,1143,malindi,musufini,kenya,2009-11-27,2,2,-0.2984083464428017,1.0,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
1073,1144,malindi,gongoni,kenya,2009-11-27,4,1,0.7499226989265859,1.0,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1074,1145,malindi,gongoni,kenya,2009-11-27,4,0,-2.254162803095996,,-3.826004893,39.76446172,-3.85,39.75,-1.1005653142929077,-1.1005653142929077,1.0,0.16666666666666666,-1.1005653142929077,-0.1666666666666664
1075,1146,malindi,musufini,kenya,2009-11-29,9,0,-0.5436454036690711,,-3.223163803,40.08609972,-3.2,40.1,0.0,0.0,0.0,0.0,0.0,0.0
