,house,country,hh_size,migrant_num,wealth_index,remit,municipality,lat,long,district,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
87,89,south_africa,2,0,-0.304825260432498,,emfuleni,-26.70620512,27.83267563,sedibeng district municipality,-26.7,27.85,-26.8052859,27.94093824,-1.3510501980781555,-1.5271630883216858,3.5,0.4,-4.817851543426514,-0.3999999999999999,447538879.96482956,0.18952102886487507,0.14905310695729734
88,90,south_africa,3,0,-1.0229890691653072,,emfuleni,-26.70620512,27.83267563,sedibeng district municipality,-26.7,27.85,-26.8052859,27.94093824,-1.3510501980781555,-1.5271630883216858,3.5,0.4,-4.817851543426514,-0.3999999999999999,447538879.96482956,0.18952102886487507,0.14905310695729734
89,91,south_africa,2,0,-2.843648020052133,,emfuleni,-26.70620512,27.83267563,sedibeng district municipality,-26.7,27.85,-26.8052859,27.94093824,-1.3510501980781555,-1.5271630883216858,3.5,0.4,-4.817851543426514,-0.3999999999999999,447538879.96482956,0.18952102886487507,0.14905310695729734
90,92,south_africa,3,0,1.585137335737125,,emfuleni,-26.70620512,27.83267563,sedibeng district municipality,-26.7,27.85,-26.8052859,27.94093824,-1.3510501980781555,-1.5271630883216858,3.5,0.4,-4.817851543426514,-0.3999999999999999,447538879.96482956,0.18952102886487507,0.14905310695729734
91,93,south_africa,4,0,-3.2727646282902416,,emfuleni,-26.70620512,27.83267563,sedibeng district municipality,-26.7,27.85,-26.8052859,27.94093824,-1.3510501980781555,-1.5271630883216858,3.5,0.4,-4.817851543426514,-0.3999999999999999,447538879.96482956,0.18952102886487507,0.14905310695729734
92,94,south_africa,3,0,0.3540433242550751,,emfuleni,-26.70620512,27.83267563,sedibeng district municipality,-26.7,27.85,-26.8052859,27.94093824,-1.3510501980781555,-1.5271630883216858,3.5,0.4,-4.817851543426514,-0.3999999999999999,447538879.96482956,0.18952102886487507,0.14905310695729734
93,95,south_africa,7,0,1.6044794838622056,,emfuleni,-26.70620512,27.83267563,sedibeng district municipality,-26.7,27.85,-26.8052859,27.94093824,-1.3510501980781555,-1.5271630883216858,3.5,0.4,-4.817851543426514,-0.3999999999999999,447538879.96482956,0.18952102886487507,0.14905310695729734
94,96,south_africa,2,0,1.5956208935224057,,emfuleni,-26.70620512,27.83267563,sedibeng district municipality,-26.7,27.85,-26.8052859,27.94093824,-1.3510501980781555,-1.5271630883216858,3.5,0.4,-4.817851543426514,-0.3999999999999999,447538879.96482956,0.18952102886487507,0.14905310695729734
95,97,south_africa,2,0,-0.3470200773473025,,,,,,,,-30.70177213,29.32074013,,,,,,,,,
96,98,south_africa,9,0,2.389738549415851,,,,,,,,-30.70177213,29.32074013,,,,,,,,,
97,99,south_africa,8,0,1.8741845362318252,,,,,,,,-30.70177213,29.32074013,,,,,,,,,
98,100,south_africa,4,0,0.3967632658881819,,,,,,,,-30.70177213,29.32074013,,,,,,,,,
99,101,south_africa,3,0,0.4497682366143306,,,,,,,,-30.70177213,29.32074013,,,,,,,,,
100,102,south_africa,4,0,0.1223312715124805,,,,,,,,-30.70177213,29.32074013,,,,,,,,,
101,103,south_africa,2,0,-2.862835165122713,,nokeng tsa taemane,-25.51197219,28.44150435,metsweding district municipality,-25.5,28.45,-25.50008902,28.35872277,-1.6646115183830261,-1.927336573600769,4.5,0.4,-7.400680065155029,-0.3999999999999999,321922392.8695947,0.22379707290925693,-1.0568319622616464
102,104,south_africa,7,0,-3.812174733029482,,nokeng tsa taemane,-25.51197219,28.44150435,metsweding district municipality,-25.5,28.45,-25.50008902,28.35872277,-1.6646115183830261,-1.927336573600769,4.5,0.4,-7.400680065155029,-0.3999999999999999,321922392.8695947,0.22379707290925693,-1.0568319622616464
103,106,south_africa,2,0,-3.375509410145335,,nokeng tsa taemane,-25.51197219,28.44150435,metsweding district municipality,-25.5,28.45,-25.50008902,28.35872277,-1.6646115183830261,-1.927336573600769,4.5,0.4,-7.400680065155029,-0.3999999999999999,321922392.8695947,0.22379707290925693,-1.0568319622616464
104,107,south_africa,4,0,-0.304825260432498,,nokeng tsa taemane,-25.51197219,28.44150435,metsweding district municipality,-25.5,28.45,-25.50008902,28.35872277,-1.6646115183830261,-1.927336573600769,4.5,0.4,-7.400680065155029,-0.3999999999999999,321922392.8695947,0.22379707290925693,-1.0568319622616464
105,108,south_africa,1,1,-3.3498232146815616,1.0,nokeng tsa taemane,-25.51197219,28.44150435,metsweding district municipality,-25.5,28.45,-25.50008902,28.35872277,-1.6646115183830261,-1.927336573600769,4.5,0.4,-7.400680065155029,-0.3999999999999999,321922392.8695947,0.22379707290925693,-1.0568319622616464
106,109,south_africa,9,0,-0.9781751515716974,1.0,nokeng tsa taemane,-25.51197219,28.44150435,metsweding district municipality,-25.5,28.45,-25.50008902,28.35872277,-1.6646115183830261,-1.927336573600769,4.5,0.4,-7.400680065155029,-0.3999999999999999,321922392.8695947,0.22379707290925693,-1.0568319622616464
107,110,south_africa,4,0,0.7599160364956185,,nokeng tsa taemane,-25.51197219,28.44150435,metsweding district municipality,-25.5,28.45,-25.50008902,28.35872277,-1.6646115183830261,-1.927336573600769,4.5,0.4,-7.400680065155029,-0.3999999999999999,321922392.8695947,0.22379707290925693,-1.0568319622616464
108,111,south_africa,7,0,-1.5185754976230397,,nokeng tsa taemane,-25.51197219,28.44150435,metsweding district municipality,-25.5,28.45,-25.50008902,28.35872277,-1.6646115183830261,-1.927336573600769,4.5,0.4,-7.400680065155029,-0.3999999999999999,321922392.8695947,0.22379707290925693,-1.0568319622616464
109,112,south_africa,7,0,-0.2005182801717986,1.0,nokeng tsa taemane,-25.51197219,28.44150435,metsweding district municipality,-25.5,28.45,-25.50008902,28.35872277,-1.6646115183830261,-1.927336573600769,4.5,0.4,-7.400680065155029,-0.3999999999999999,321922392.8695947,0.22379707290925693,-1.0568319622616464
110,113,south_africa,4,0,-0.8583843612590395,1.0,nokeng tsa taemane,-25.51197219,28.44150435,metsweding district municipality,-25.5,28.45,-25.50008902,28.35872277,-1.6646115183830261,-1.927336573600769,4.5,0.4,-7.400680065155029,-0.3999999999999999,321922392.8695947,0.22379707290925693,-1.0568319622616464
111,114,south_africa,9,0,3.47878988564265,,nokeng tsa taemane,-25.51197219,28.44150435,metsweding district municipality,-25.5,28.45,-25.50008902,28.35872277,-1.6646115183830261,-1.927336573600769,4.5,0.4,-7.400680065155029,-0.3999999999999999,321922392.8695947,0.22379707290925693,-1.0568319622616464
112,115,south_africa,1,0,-2.843648020052133,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
113,116,south_africa,2,0,-2.5546008195574323,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
114,117,south_africa,2,0,-1.138711978770435,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
115,118,south_africa,6,0,-4.332397692698144,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
116,119,south_africa,2,0,-2.5546008195574323,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
117,120,south_africa,6,0,-3.479303856253273,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
118,121,south_africa,2,0,-2.862835165122713,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
119,122,south_africa,3,0,-0.7382091009178464,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
120,123,south_africa,2,0,-3.580998973855522,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
121,124,south_africa,1,0,-1.933227371562929,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
122,125,south_africa,2,0,-2.862835165122713,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
123,126,south_africa,1,0,-1.321796829415647,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
124,127,south_africa,3,0,0.9252345945469618,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
125,128,south_africa,2,0,-2.3394329017158344,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
126,129,south_africa,6,0,0.1999261514724349,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
127,130,south_africa,4,0,-2.281561460395094,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
128,131,south_africa,6,0,-1.52525798468853,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
129,132,south_africa,4,2,-1.6128041062034777,1.0,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
130,133,south_africa,4,0,-0.0342849698052764,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
131,134,south_africa,4,0,-0.6130596059977784,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
132,135,south_africa,2,0,-0.7202750298087616,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
133,136,south_africa,5,0,-1.24367729321564,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
134,137,south_africa,2,0,-1.6509437731772325,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
135,138,south_africa,2,0,0.0195864896573871,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
136,139,south_africa,3,0,-0.6817457366131016,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
137,140,south_africa,3,0,-0.7202750298087616,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
138,141,south_africa,4,0,-0.0589642116026026,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
139,144,south_africa,4,0,0.8305438386902965,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
140,147,south_africa,6,0,-2.367147505616912,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
141,148,south_africa,1,0,-1.321796829415647,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
142,149,south_africa,5,0,-0.6176537808441724,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
143,150,south_africa,1,0,-0.4702817787497735,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
144,151,south_africa,1,2,-1.907541176099156,1.0,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
145,152,south_africa,7,0,-3.079861928209372,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
146,153,south_africa,6,0,-2.444206092008232,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
147,154,south_africa,2,0,-2.290088919225591,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
148,155,south_africa,1,0,-2.0010417187308907,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
149,156,south_africa,2,0,-0.8969136544546996,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
150,157,south_africa,5,0,1.336944309442104,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
151,158,south_africa,4,0,0.480445893136638,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
152,159,south_africa,4,0,0.7127421971909307,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
153,160,south_africa,2,0,1.813914827866143,1.0,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
154,161,south_africa,4,0,-0.1193483595246954,,ekurhuleni metro,-26.01433756,28.20518323,ekurhuleni metropolitan municipality,-26.0,28.2,-25.92086688,28.24100309,-1.545226812362671,-1.7459368705749512,4.5,0.4,-6.886950492858887,-0.3999999999999999,321849560.7699623,0.20422239787619154,-0.6812666625798672
