,house,country,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
253,1159,senegal,0.2,-5.484847545623779,-0.19999999999999973,434620.2223702986,0.20425827531878404,3.9799957659604823
254,1764,senegal,0.2,-16.552173614501953,-0.19999999999999973,31226319.07217185,0.2170551398003045,1.8451267749944946
255,1678,senegal,0.2,-6.135870933532715,-0.19999999999999973,105528976.75547838,0.1793647215578442,0.9252621215293032
256,1163,senegal,0.0,0.0,0.0,0.0,0.19193895285476748,0.0
257,1162,senegal,0.2,-5.484847545623779,-0.19999999999999973,434620.2223702986,0.20425827531878404,3.9799957659604823
258,1806,senegal,0.0,0.0,0.0,0.0,0.24114105290976565,0.0
259,1149,senegal,0.0,0.0,0.0,0.0,0.20583506441058544,0.0
260,1510,senegal,0.2,-3.117950916290283,-0.19999999999999973,121965880.44110934,0.16899602031341346,-0.23584269456344886
261,1381,senegal,0.2,-2.982117176055908,-0.19999999999999973,121965880.44110934,0.15460196709372037,-0.25801188358082516
262,1684,senegal,,,,,,
263,1379,senegal,0.2,-2.982117176055908,-0.19999999999999973,121965880.44110934,0.15460196709372037,-0.25801188358082516
264,1753,senegal,0.2,-16.552173614501953,-0.19999999999999973,31226319.07217185,0.2170551398003045,1.8451267749944946
265,1147,senegal,0.0,0.0,0.0,0.0,0.20583506441058544,0.0
266,1720,senegal,0.0,0.0,0.0,0.0,0.15192984041819413,0.0
267,1792,senegal,0.2,-1.3501187562942505,-0.19999999999999984,636439.278977857,0.2552819437114922,0.802611382615063
268,1142,senegal,0.0,0.0,0.0,0.0,0.20583506441058544,0.0
269,1754,senegal,0.2,-16.552173614501953,-0.19999999999999973,31226319.07217185,0.2170551398003045,1.8451267749944946
270,1760,senegal,0.2,-16.552173614501953,-0.19999999999999973,31226319.07217185,0.2170551398003045,1.8451267749944946
271,1378,senegal,0.2,-2.982117176055908,-0.19999999999999973,121965880.44110934,0.15460196709372037,-0.25801188358082516
272,1743,senegal,0.2,-3.17159104347229,-0.19999999999999973,121965880.44110934,0.17367146808388914,-0.05237268956559904
273,1759,senegal,0.2,-16.552173614501953,-0.19999999999999973,31226319.07217185,0.2170551398003045,1.8451267749944946
274,1380,senegal,0.2,-2.982117176055908,-0.19999999999999973,121965880.44110934,0.15460196709372037,-0.25801188358082516
275,1168,senegal,0.2,-5.484847545623779,-0.19999999999999973,434620.2223702986,0.20425827531878404,3.9799957659604823
276,1673,senegal,0.2,-9.049429893493652,-0.19999999999999973,71578427.11588864,0.2218040097296218,-0.1482546567145857
277,1681,senegal,0.2,-6.135870933532715,-0.19999999999999973,105528976.75547838,0.1793647215578442,0.9252621215293032
278,1515,senegal,0.2,-3.117950916290283,-0.19999999999999973,121965880.44110934,0.16899602031341346,-0.23584269456344886
279,1527,senegal,0.2,-3.049075126647949,-0.19999999999999973,121965880.44110934,0.15892811126726786,-0.4926943930312859
280,1616,senegal,0.2,-2.9425063133239746,-0.19999999999999973,121965880.44110934,0.14903519149594585,-0.8790208302717952
281,1804,senegal,0.0,0.0,0.0,0.0,0.2611105580595026,0.0
282,1899,senegal,0.0,0.0,0.0,0.0,0.15767239269260439,0.0
283,1136,senegal,0.0,0.0,0.0,0.0,0.20583506441058544,0.0
284,1854,senegal,0.0,0.0,0.0,0.0,0.15500495166200828,0.0
285,1132,senegal,0.0,0.0,0.0,0.0,0.2073979017736324,0.0
286,1137,senegal,0.0,0.0,0.0,0.0,0.20583506441058544,0.0
287,1597,senegal,0.2,-3.1077520847320557,-0.19999999999999973,121965880.44110934,0.18089102380088468,-0.586089338876904
288,1716,senegal,0.0,0.0,0.0,0.0,0.18537822829629896,0.0
289,1722,senegal,0.0,0.0,0.0,0.0,0.15192984041819413,0.0
290,1726,senegal,0.0,0.0,0.0,0.0,0.18537822829629896,0.0
291,712,senegal,,,,,,
292,915,senegal,0.0,0.0,0.0,0.0,0.1904741676616532,0.0
293,1535,senegal,0.2,-3.065772771835327,-0.19999999999999973,121965880.44110934,0.1458656833905574,-0.4180445885368509
294,1735,senegal,0.2,-3.17159104347229,-0.19999999999999973,121965880.44110934,0.17367146808388914,-0.05237268956559904
295,386,senegal,0.2,-1.394659399986267,-0.19999999999999973,51933248.42775294,0.16610312408759917,-1.279983807383122
296,1679,senegal,0.2,-12.16879940032959,-0.19999999999999973,61669626.452719994,0.20507806171026935,0.7667444351767422
297,1881,senegal,,,,,,
298,1330,senegal,0.2,-3.1965103149414062,-0.19999999999999973,121965880.44110934,0.18252449707894922,-0.6420720362827839
299,824,senegal,0.0,0.0,0.0,0.0,0.20728148240588667,0.0
300,1646,senegal,0.2,-2.6501646041870117,-0.19999999999999984,698515.2744647586,0.20593115061153844,1.5246606087698997
