,house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
795,820,mpigi,kasozi-ntenga,uganda,5,0,-0.454377015,,0.08161,31.94261,0.1,31.95,-1.780044779,-1.844585255,1.875,1.2,-3.550947115,-0.533333333,263839652.88248253,0.28179804723807744,0.9191827567197546
796,821,iganga,bubogo b,uganda,5,1,-0.551729752,0,0.66611,33.47934,0.65,33.5,-1.788914755,-1.869109973,1.75,1.2,-3.195155755,-0.533333333,267593888.23870003,0.26839281376337143,0.795096634
797,822,iganga,bubogo b,uganda,6,9,-0.403099759,0,0.66611,33.47934,0.65,33.5,-1.788914755,-1.869109973,1.75,1.2,-3.195155755,-0.533333333,267593888.23870003,0.26839281376337143,0.795096634
798,823,iganga,bubogo b,uganda,1,0,-0.338285853,,0.66611,33.47934,0.65,33.5,-1.788914755,-1.869109973,1.75,1.2,-3.195155755,-0.533333333,267593888.23870003,0.26839281376337143,0.795096634
799,824,iganga,bubogo b,uganda,6,0,-0.995302277,,0.66611,33.47934,0.65,33.5,-1.788914755,-1.869109973,1.75,1.2,-3.195155755,-0.533333333,267593888.23870003,0.26839281376337143,0.795096634
800,825,iganga,bubogo b,uganda,6,0,-0.580340666,,0.66611,33.47934,0.65,33.5,-1.788914755,-1.869109973,1.75,1.2,-3.195155755,-0.533333333,267593888.23870003,0.26839281376337143,0.795096634
801,826,iganga,bubogo b,uganda,2,0,-0.62733808,,0.66611,33.47934,0.65,33.5,-1.788914755,-1.869109973,1.75,1.2,-3.195155755,-0.533333333,267593888.23870003,0.26839281376337143,0.795096634
802,827,iganga,bubogo b,uganda,5,0,-0.97229977,,0.66611,33.47934,0.65,33.5,-1.788914755,-1.869109973,1.75,1.2,-3.195155755,-0.533333333,267593888.23870003,0.26839281376337143,0.795096634
803,828,iganga,bubogo b,uganda,7,0,-0.892989804,,0.66611,33.47934,0.65,33.5,-1.788914755,-1.869109973,1.75,1.2,-3.195155755,-0.533333333,267593888.23870003,0.26839281376337143,0.795096634
804,829,iganga,bubogo b,uganda,4,0,-1.708364342,,0.66611,33.47934,0.65,33.5,-1.788914755,-1.869109973,1.75,1.2,-3.195155755,-0.533333333,267593888.23870003,0.26839281376337143,0.795096634
805,830,iganga,bubogo b,uganda,6,0,-1.380005305,,0.66611,33.47934,0.65,33.5,-1.788914755,-1.869109973,1.75,1.2,-3.195155755,-0.533333333,267593888.23870003,0.26839281376337143,0.795096634
806,831,iganga,"idudi ""c""",uganda,6,0,2.672120676,,0.62319,33.6174,0.6,33.6,-1.81268084,-1.990222216,2.3333333333333335,0.8,-4.417302529,-0.3,274265921.1,0.26875696220984263,2.043571241024614
807,832,iganga,"idudi ""c""",uganda,3,1,-0.249717422,1,0.62319,33.6174,0.6,33.6,-1.81268084,-1.990222216,2.3333333333333335,0.8,-4.417302529,-0.3,274265921.1,0.26875696220984263,2.043571241024614
808,833,iganga,"idudi ""c""",uganda,5,0,0.913966411,,0.62319,33.6174,0.6,33.6,-1.81268084,-1.990222216,2.3333333333333335,0.8,-4.417302529,-0.3,274265921.1,0.26875696220984263,2.043571241024614
809,834,iganga,"idudi ""c""",uganda,11,1,-1.064655292,0,0.62319,33.6174,0.6,33.6,-1.81268084,-1.990222216,2.3333333333333335,0.8,-4.417302529,-0.3,274265921.1,0.26875696220984263,2.043571241024614
810,835,iganga,"idudi ""c""",uganda,3,0,1.054639902,,0.62319,33.6174,0.6,33.6,-1.81268084,-1.990222216,2.3333333333333335,0.8,-4.417302529,-0.3,274265921.1,0.26875696220984263,2.043571241024614
811,836,iganga,"idudi ""c""",uganda,1,2,0.641210768,1,0.62319,33.6174,0.6,33.6,-1.81268084,-1.990222216,2.3333333333333335,0.8,-4.417302529,-0.3,274265921.1,0.26875696220984263,2.043571241024614
812,837,iganga,"idudi ""c""",uganda,14,8,-1.992808924,1,0.62319,33.6174,0.6,33.6,-1.81268084,-1.990222216,2.3333333333333335,0.8,-4.417302529,-0.3,274265921.1,0.26875696220984263,2.043571241024614
813,838,iganga,"idudi ""c""",uganda,8,0,-0.005652492,,0.62319,33.6174,0.6,33.6,-1.81268084,-1.990222216,2.3333333333333335,0.8,-4.417302529,-0.3,274265921.1,0.26875696220984263,2.043571241024614
814,839,iganga,"idudi ""c""",uganda,3,0,-0.532617683,,0.62319,33.6174,0.6,33.6,-1.81268084,-1.990222216,2.3333333333333335,0.8,-4.417302529,-0.3,274265921.1,0.26875696220984263,2.043571241024614
815,840,iganga,"idudi ""c""",uganda,4,8,-1.376269815,1,0.62319,33.6174,0.6,33.6,-1.81268084,-1.990222216,2.3333333333333335,0.8,-4.417302529,-0.3,274265921.1,0.26875696220984263,2.043571241024614
816,841,iganga,bukenke,uganda,16,5,-0.560986393,1,0.55361,33.62855,0.55,33.65,-1.816712995,-2.036817729,2.3333333333333335,0.8,-4.447806497,-0.3,274265921.1,0.26710918362122155,1.4999937693274867
817,842,iganga,bukenke,uganda,6,1,-2.047959829,0,0.55361,33.62855,0.55,33.65,-1.816712995,-2.036817729,2.3333333333333335,0.8,-4.447806497,-0.3,274265921.1,0.26710918362122155,1.4999937693274867
818,843,iganga,bukenke,uganda,8,9,-1.673705672,1,0.55361,33.62855,0.55,33.65,-1.816712995,-2.036817729,2.3333333333333335,0.8,-4.447806497,-0.3,274265921.1,0.26710918362122155,1.4999937693274867
819,844,iganga,bukenke,uganda,10,0,-0.36070999,,0.55361,33.62855,0.55,33.65,-1.816712995,-2.036817729,2.3333333333333335,0.8,-4.447806497,-0.3,274265921.1,0.26710918362122155,1.4999937693274867
820,845,iganga,bukenke,uganda,5,1,-0.36070999,0,0.55361,33.62855,0.55,33.65,-1.816712995,-2.036817729,2.3333333333333335,0.8,-4.447806497,-0.3,274265921.1,0.26710918362122155,1.4999937693274867
821,846,iganga,bukenke,uganda,6,0,-0.789347107,,0.55361,33.62855,0.55,33.65,-1.816712995,-2.036817729,2.3333333333333335,0.8,-4.447806497,-0.3,274265921.1,0.26710918362122155,1.4999937693274867
822,847,iganga,bukenke,uganda,3,0,-1.985216848,,0.55361,33.62855,0.55,33.65,-1.816712995,-2.036817729,2.3333333333333335,0.8,-4.447806497,-0.3,274265921.1,0.26710918362122155,1.4999937693274867
823,848,iganga,bukenke,uganda,8,2,-1.493152531,1,0.55361,33.62855,0.55,33.65,-1.816712995,-2.036817729,2.3333333333333335,0.8,-4.447806497,-0.3,274265921.1,0.26710918362122155,1.4999937693274867
824,849,iganga,bukenke,uganda,5,0,-2.305458061,,0.55361,33.62855,0.55,33.65,-1.816712995,-2.036817729,2.3333333333333335,0.8,-4.447806497,-0.3,274265921.1,0.26710918362122155,1.4999937693274867
825,851,lira,ireda central,uganda,3,0,-0.803796321,1,2.22985,32.89252,2.25,32.9,-1.734833789,-1.79961834,2.8,1,-5.311042857,-1,267529714.3649721,0.28015126370170423,0.3926422059618616
826,852,lira,ireda central,uganda,2,0,-1.118474953,,2.22985,32.89252,2.25,32.9,-1.734833789,-1.79961834,2.8,1,-5.311042857,-1,267529714.3649721,0.28015126370170423,0.3926422059618616
827,853,lira,ireda central,uganda,6,3,0.247542349,1,2.22985,32.89252,2.25,32.9,-1.734833789,-1.79961834,2.8,1,-5.311042857,-1,267529714.3649721,0.28015126370170423,0.3926422059618616
828,854,lira,ireda central,uganda,3,0,-1.533436563,,2.22985,32.89252,2.25,32.9,-1.734833789,-1.79961834,2.8,1,-5.311042857,-1,267529714.3649721,0.28015126370170423,0.3926422059618616
829,855,lira,ireda central,uganda,11,0,2.383895723,,2.22985,32.89252,2.25,32.9,-1.734833789,-1.79961834,2.8,1,-5.311042857,-1,267529714.3649721,0.28015126370170423,0.3926422059618616
830,856,lira,ireda central,uganda,5,0,2.599721234,,2.22985,32.89252,2.25,32.9,-1.734833789,-1.79961834,2.8,1,-5.311042857,-1,267529714.3649721,0.28015126370170423,0.3926422059618616
831,857,lira,ireda central,uganda,12,0,1.341131041,,2.22985,32.89252,2.25,32.9,-1.734833789,-1.79961834,2.8,1,-5.311042857,-1,267529714.3649721,0.28015126370170423,0.3926422059618616
832,858,lira,ireda central,uganda,4,0,0.012437126,,2.22985,32.89252,2.25,32.9,-1.734833789,-1.79961834,2.8,1,-5.311042857,-1,267529714.3649721,0.28015126370170423,0.3926422059618616
833,859,lira,ireda central,uganda,7,0,-0.187839277,,2.22985,32.89252,2.25,32.9,-1.734833789,-1.79961834,2.8,1,-5.311042857,-1,267529714.3649721,0.28015126370170423,0.3926422059618616
834,860,lira,ireda central,uganda,5,0,-0.582066677,,2.22985,32.89252,2.25,32.9,-1.734833789,-1.79961834,2.8,1,-5.311042857,-1,267529714.3649721,0.28015126370170423,0.3926422059618616
835,861,oyam,olaka/atyeto,uganda,9,0,-1.397728001,,2.30034154,32.63836793,2.3,32.65,-1.782440573,-1.879745007,3.25,1,-6.395416021,-0.6,303830497.05421686,0.29924605893066103,0.19819402395485844
836,862,oyam,olaka/atyeto,uganda,6,1,-2.073835057,0,2.30034154,32.63836793,2.3,32.65,-1.782440573,-1.879745007,3.25,1,-6.395416021,-0.6,303830497.05421686,0.29924605893066103,0.19819402395485844
837,863,oyam,olaka/atyeto,uganda,8,0,-2.022291994,,2.30034154,32.63836793,2.3,32.65,-1.782440573,-1.879745007,3.25,1,-6.395416021,-0.6,303830497.05421686,0.29924605893066103,0.19819402395485844
838,864,oyam,olaka/atyeto,uganda,5,2,-1.336231848,1,2.30034154,32.63836793,2.3,32.65,-1.782440573,-1.879745007,3.25,1,-6.395416021,-0.6,303830497.05421686,0.29924605893066103,0.19819402395485844
839,865,oyam,olaka/atyeto,uganda,6,0,-1.816336824,1,2.30034154,32.63836793,2.3,32.65,-1.782440573,-1.879745007,3.25,1,-6.395416021,-0.6,303830497.05421686,0.29924605893066103,0.19819402395485844
840,866,oyam,olaka/atyeto,uganda,6,0,-1.925259331,1,2.30034154,32.63836793,2.3,32.65,-1.782440573,-1.879745007,3.25,1,-6.395416021,-0.6,303830497.05421686,0.29924605893066103,0.19819402395485844
841,867,oyam,olaka/atyeto,uganda,8,0,-1.254816145,,2.30034154,32.63836793,2.3,32.65,-1.782440573,-1.879745007,3.25,1,-6.395416021,-0.6,303830497.05421686,0.29924605893066103,0.19819402395485844
842,868,oyam,olaka/atyeto,uganda,8,1,-0.694583294,0,2.30034154,32.63836793,2.3,32.65,-1.782440573,-1.879745007,3.25,1,-6.395416021,-0.6,303830497.05421686,0.29924605893066103,0.19819402395485844
843,869,oyam,olaka/atyeto,uganda,9,3,-0.653812741,1,2.30034154,32.63836793,2.3,32.65,-1.782440573,-1.879745007,3.25,1,-6.395416021,-0.6,303830497.05421686,0.29924605893066103,0.19819402395485844
844,870,oyam,olaka/atyeto,uganda,6,1,-0.728916392,1,2.30034154,32.63836793,2.3,32.65,-1.782440573,-1.879745007,3.25,1,-6.395416021,-0.6,303830497.05421686,0.29924605893066103,0.19819402395485844
845,871,kampala,busega central,uganda,4,0,2.657873684,,0.30932,32.51896,0.3,32.5,-1.717747599,-1.820307523,2.25,0.8,-4.028927654,-0.8,263936467.40063375,0.26227045146119543,-1.505965279
846,872,kampala,busega central,uganda,8,2,-0.268447499,0,0.30932,32.51896,0.3,32.5,-1.717747599,-1.820307523,2.25,0.8,-4.028927654,-0.8,263936467.40063375,0.26227045146119543,-1.505965279
847,873,kampala,busega central,uganda,8,2,2.960233184,1,0.30932,32.51896,0.3,32.5,-1.717747599,-1.820307523,2.25,0.8,-4.028927654,-0.8,263936467.40063375,0.26227045146119543,-1.505965279
848,874,kampala,busega central,uganda,3,0,1.23178171,,0.30932,32.51896,0.3,32.5,-1.717747599,-1.820307523,2.25,0.8,-4.028927654,-0.8,263936467.40063375,0.26227045146119543,-1.505965279
849,875,kampala,busega central,uganda,14,1,2.886321654,0,0.30932,32.51896,0.3,32.5,-1.717747599,-1.820307523,2.25,0.8,-4.028927654,-0.8,263936467.40063375,0.26227045146119543,-1.505965279
850,876,kampala,busega central,uganda,7,0,-0.016367071,1,0.30932,32.51896,0.3,32.5,-1.717747599,-1.820307523,2.25,0.8,-4.028927654,-0.8,263936467.40063375,0.26227045146119543,-1.505965279
851,877,kampala,busega central,uganda,5,1,3.268151961,1,0.30932,32.51896,0.3,32.5,-1.717747599,-1.820307523,2.25,0.8,-4.028927654,-0.8,263936467.40063375,0.26227045146119543,-1.505965279
852,878,kampala,busega central,uganda,7,0,1.879199382,,0.30932,32.51896,0.3,32.5,-1.717747599,-1.820307523,2.25,0.8,-4.028927654,-0.8,263936467.40063375,0.26227045146119543,-1.505965279
853,879,kampala,busega central,uganda,8,4,0.920898389,0,0.30932,32.51896,0.3,32.5,-1.717747599,-1.820307523,2.25,0.8,-4.028927654,-0.8,263936467.40063375,0.26227045146119543,-1.505965279
854,880,kampala,busega central,uganda,1,3,3.641955565,0,0.30932,32.51896,0.3,32.5,-1.717747599,-1.820307523,2.25,0.8,-4.028927654,-0.8,263936467.40063375,0.26227045146119543,-1.505965279
855,881,masaka,gayaza nabowa,uganda,7,2,-1.868334132,1,-0.62889,31.48459,-0.65,31.5,-2.230998516,-2.50091815,4,0.2,-8.923994064,-0.2,369780609.5808382,0.266843156,0.4816721565610981
856,882,masaka,gayaza nabowa,uganda,3,5,-1.962127085,1,-0.62889,31.48459,-0.65,31.5,-2.230998516,-2.50091815,4,0.2,-8.923994064,-0.2,369780609.5808382,0.266843156,0.4816721565610981
857,883,masaka,gayaza nabowa,uganda,4,0,3.305227107,,-0.62889,31.48459,-0.65,31.5,-2.230998516,-2.50091815,4,0.2,-8.923994064,-0.2,369780609.5808382,0.266843156,0.4816721565610981
858,884,masaka,gayaza nabowa,uganda,4,6,0.34854255,1,-0.62889,31.48459,-0.65,31.5,-2.230998516,-2.50091815,4,0.2,-8.923994064,-0.2,369780609.5808382,0.266843156,0.4816721565610981
859,885,masaka,gayaza nabowa,uganda,6,0,0.617564946,,-0.62889,31.48459,-0.65,31.5,-2.230998516,-2.50091815,4,0.2,-8.923994064,-0.2,369780609.5808382,0.266843156,0.4816721565610981
860,886,masaka,gayaza nabowa,uganda,3,1,2.90777984,0,-0.62889,31.48459,-0.65,31.5,-2.230998516,-2.50091815,4,0.2,-8.923994064,-0.2,369780609.5808382,0.266843156,0.4816721565610981
861,887,masaka,gayaza nabowa,uganda,4,1,-1.753890473,1,-0.62889,31.48459,-0.65,31.5,-2.230998516,-2.50091815,4,0.2,-8.923994064,-0.2,369780609.5808382,0.266843156,0.4816721565610981
862,888,masaka,gayaza nabowa,uganda,1,0,-1.530651099,,-0.62889,31.48459,-0.65,31.5,-2.230998516,-2.50091815,4,0.2,-8.923994064,-0.2,369780609.5808382,0.266843156,0.4816721565610981
863,889,masaka,gayaza nabowa,uganda,5,4,1.963162233,1,-0.62889,31.48459,-0.65,31.5,-2.230998516,-2.50091815,4,0.2,-8.923994064,-0.2,369780609.5808382,0.266843156,0.4816721565610981
864,890,masaka,gayaza nabowa,uganda,4,4,1.679487304,1,-0.62889,31.48459,-0.65,31.5,-2.230998516,-2.50091815,4,0.2,-8.923994064,-0.2,369780609.5808382,0.266843156,0.4816721565610981
865,891,pallisa,kagumu 1,uganda,9,0,-2.494246682,,1.08955,33.85497,1.1,33.85,-1.894004822,-2.105627418,2.5,0.4,-4.611805677,-0.4,444048872.5151241,0.1917064091607012,0.8509819716946242
866,892,pallisa,kagumu 1,uganda,3,0,-1.462102559,,1.08955,33.85497,1.1,33.85,-1.894004822,-2.105627418,2.5,0.4,-4.611805677,-0.4,444048872.5151241,0.1917064091607012,0.8509819716946242
867,893,pallisa,kagumu 1,uganda,6,1,-0.728916392,0,1.08955,33.85497,1.1,33.85,-1.894004822,-2.105627418,2.5,0.4,-4.611805677,-0.4,444048872.5151241,0.1917064091607012,0.8509819716946242
868,894,pallisa,kagumu 1,uganda,6,0,-1.571025066,,1.08955,33.85497,1.1,33.85,-1.894004822,-2.105627418,2.5,0.4,-4.611805677,-0.4,444048872.5151241,0.1917064091607012,0.8509819716946242
869,895,pallisa,kagumu 1,uganda,4,0,-1.290437071,,1.08955,33.85497,1.1,33.85,-1.894004822,-2.105627418,2.5,0.4,-4.611805677,-0.4,444048872.5151241,0.1917064091607012,0.8509819716946242
870,896,pallisa,kagumu 1,uganda,3,0,-1.925555961,,1.08955,33.85497,1.1,33.85,-1.894004822,-2.105627418,2.5,0.4,-4.611805677,-0.4,444048872.5151241,0.1917064091607012,0.8509819716946242
871,897,pallisa,kagumu 1,uganda,5,0,-1.633768047,,1.08955,33.85497,1.1,33.85,-1.894004822,-2.105627418,2.5,0.4,-4.611805677,-0.4,444048872.5151241,0.1917064091607012,0.8509819716946242
872,898,pallisa,kagumu 1,uganda,7,0,-0.707458206,,1.08955,33.85497,1.1,33.85,-1.894004822,-2.105627418,2.5,0.4,-4.611805677,-0.4,444048872.5151241,0.1917064091607012,0.8509819716946242
873,899,pallisa,kagumu 1,uganda,9,0,-1.397728001,,1.08955,33.85497,1.1,33.85,-1.894004822,-2.105627418,2.5,0.4,-4.611805677,-0.4,444048872.5151241,0.1917064091607012,0.8509819716946242
874,900,pallisa,kagumu 1,uganda,2,0,-1.261826156,,1.08955,33.85497,1.1,33.85,-1.894004822,-2.105627418,2.5,0.4,-4.611805677,-0.4,444048872.5151241,0.1917064091607012,0.8509819716946242
875,901,kampala,muyenga lc i,uganda,3,1,3.519808968,1,0.29911,32.61857,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
876,902,kampala,muyenga lc i,uganda,4,1,3.476892596,1,0.29911,32.61857,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
877,903,kampala,muyenga lc i,uganda,2,0,3.476892596,,0.29911,32.61857,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
878,906,kampala,muyenga lc i,uganda,9,0,2.650281608,,0.29911,32.61857,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
879,907,kampala,muyenga lc i,uganda,12,0,3.476892596,,0.29911,32.61857,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
880,908,kampala,muyenga lc i,uganda,12,0,2.779030724,1,0.29911,32.61857,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
881,909,kampala,muyenga lc i,uganda,1,1,3.648558084,0,0.29911,32.61857,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
882,910,kampala,muyenga lc i,uganda,4,0,0.358777121,,0.29911,32.61857,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
883,912,mukono,bagala,uganda,2,3,3.908792003,1,0.64822,33.17245,0.65,33.15,-1.899242977,-1.985959709,2,1,-3.794290662,-0.2,317722709.29092276,0.2724630943926577,-0.216133949
884,913,mukono,bagala,uganda,1,0,1.721329771,1,0.64822,33.17245,0.65,33.15,-1.899242977,-1.985959709,2,1,-3.794290662,-0.2,317722709.29092276,0.2724630943926577,-0.216133949
885,914,mukono,bagala,uganda,5,2,3.032492797,1,0.64822,33.17245,0.65,33.15,-1.899242977,-1.985959709,2,1,-3.794290662,-0.2,317722709.29092276,0.2724630943926577,-0.216133949
886,915,mukono,bagala,uganda,7,6,0.595662056,0,0.64822,33.17245,0.65,33.15,-1.899242977,-1.985959709,2,1,-3.794290662,-0.2,317722709.29092276,0.2724630943926577,-0.216133949
887,916,mukono,bagala,uganda,1,0,1.994023496,,0.64822,33.17245,0.65,33.15,-1.899242977,-1.985959709,2,1,-3.794290662,-0.2,317722709.29092276,0.2724630943926577,-0.216133949
888,917,mukono,bagala,uganda,4,0,0.68412714,,0.64822,33.17245,0.65,33.15,-1.899242977,-1.985959709,2,1,-3.794290662,-0.2,317722709.29092276,0.2724630943926577,-0.216133949
889,918,mukono,bagala,uganda,4,1,2.964174396,1,0.64822,33.17245,0.65,33.15,-1.899242977,-1.985959709,2,1,-3.794290662,-0.2,317722709.29092276,0.2724630943926577,-0.216133949
890,919,mukono,bagala,uganda,11,0,2.021403283,,0.64822,33.17245,0.65,33.15,-1.899242977,-1.985959709,2,1,-3.794290662,-0.2,317722709.29092276,0.2724630943926577,-0.216133949
891,920,mukono,bagala,uganda,8,0,2.352145269,,0.64822,33.17245,0.65,33.15,-1.899242977,-1.985959709,2,1,-3.794290662,-0.2,317722709.29092276,0.2724630943926577,-0.216133949
892,921,kampala,gogonya 1 zone g,uganda,6,1,0.169130676,1,0.29483,32.5934,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
893,922,kampala,gogonya 1 zone g,uganda,4,1,2.903743681,1,0.29483,32.5934,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
894,923,kampala,gogonya 1 zone g,uganda,4,1,3.465219478,0,0.29483,32.5934,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
895,924,kampala,gogonya 1 zone g,uganda,3,0,2.013117685,,0.29483,32.5934,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
896,926,kampala,gogonya 1 zone g,uganda,2,0,1.999926639,,0.29483,32.5934,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
897,927,kampala,gogonya 1 zone g,uganda,3,1,0.191680832,1,0.29483,32.5934,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
898,928,kampala,gogonya 1 zone g,uganda,6,1,1.296156268,0,0.29483,32.5934,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
899,929,kampala,gogonya 1 zone g,uganda,6,0,3.7085156,,0.29483,32.5934,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
900,930,kampala,gogonya 1 zone g,uganda,5,1,-1.197635745,0,0.29483,32.5934,0.3,32.6,-1.728483975,-1.801279515,2.25,0.8,-4.050063729,-0.8,263936467.40063375,0.26081066048879575,-0.260434519
901,931,lira,baridike,uganda,12,8,-0.50998041,1,2.18621,32.93502,2.2,32.95,-1.79561013,-1.890595645,3.25,0.8,-6.307784051,-0.8,331945682.81386715,0.283469594,0.18456949364505726
902,932,lira,baridike,uganda,7,0,-1.158080112,1,2.18621,32.93502,2.2,32.95,-1.79561013,-1.890595645,3.25,0.8,-6.307784051,-0.8,331945682.81386715,0.283469594,0.18456949364505726
903,933,lira,baridike,uganda,11,0,-1.558838592,,2.18621,32.93502,2.2,32.95,-1.79561013,-1.890595645,3.25,0.8,-6.307784051,-0.8,331945682.81386715,0.283469594,0.18456949364505726
904,934,lira,baridike,uganda,8,0,-2.056847482,,2.18621,32.93502,2.2,32.95,-1.79561013,-1.890595645,3.25,0.8,-6.307784051,-0.8,331945682.81386715,0.283469594,0.18456949364505726
905,935,lira,baridike,uganda,3,1,-1.256103973,1,2.18621,32.93502,2.2,32.95,-1.79561013,-1.890595645,3.25,0.8,-6.307784051,-0.8,331945682.81386715,0.283469594,0.18456949364505726
906,936,lira,baridike,uganda,3,0,-1.256111722,,2.18621,32.93502,2.2,32.95,-1.79561013,-1.890595645,3.25,0.8,-6.307784051,-0.8,331945682.81386715,0.283469594,0.18456949364505726
907,937,lira,baridike,uganda,7,1,-0.677416745,1,2.18621,32.93502,2.2,32.95,-1.79561013,-1.890595645,3.25,0.8,-6.307784051,-0.8,331945682.81386715,0.283469594,0.18456949364505726
908,938,lira,baridike,uganda,3,0,-2.005043457,,2.18621,32.93502,2.2,32.95,-1.79561013,-1.890595645,3.25,0.8,-6.307784051,-0.8,331945682.81386715,0.283469594,0.18456949364505726
909,939,lira,baridike,uganda,4,0,-1.319047986,,2.18621,32.93502,2.2,32.95,-1.79561013,-1.890595645,3.25,0.8,-6.307784051,-0.8,331945682.81386715,0.283469594,0.18456949364505726
910,940,lira,baridike,uganda,1,0,-1.318854703,,2.18621,32.93502,2.2,32.95,-1.79561013,-1.890595645,3.25,0.8,-6.307784051,-0.8,331945682.81386715,0.283469594,0.18456949364505726
911,941,bushenyi,rugarama ii,uganda,5,0,-1.679753428,,-0.27491,30.43991,-0.25,30.45,-1.716381383,-1.821389318,1.6,1.2,-2.916190314,-0.866666667,207809694.03912657,0.209933182,-0.06912229
912,943,bushenyi,rugarama ii,uganda,1,4,-2.043068628,0,-0.27491,30.43991,-0.25,30.45,-1.716381383,-1.821389318,1.6,1.2,-2.916190314,-0.866666667,207809694.03912657,0.209933182,-0.06912229
913,944,bushenyi,rugarama ii,uganda,4,1,-1.622531598,0,-0.27491,30.43991,-0.25,30.45,-1.716381383,-1.821389318,1.6,1.2,-2.916190314,-0.866666667,207809694.03912657,0.209933182,-0.06912229
914,945,bushenyi,rugarama ii,uganda,3,1,-1.601073412,0,-0.27491,30.43991,-0.25,30.45,-1.716381383,-1.821389318,1.6,1.2,-2.916190314,-0.866666667,207809694.03912657,0.209933182,-0.06912229
915,946,bushenyi,rugarama ii,uganda,5,0,-0.996636361,,-0.27491,30.43991,-0.25,30.45,-1.716381383,-1.821389318,1.6,1.2,-2.916190314,-0.866666667,207809694.03912657,0.209933182,-0.06912229
916,947,bushenyi,rugarama ii,uganda,6,0,-1.096335215,,-0.27491,30.43991,-0.25,30.45,-1.716381383,-1.821389318,1.6,1.2,-2.916190314,-0.866666667,207809694.03912657,0.209933182,-0.06912229
917,949,bushenyi,rugarama ii,uganda,4,0,-0.303488161,,-0.27491,30.43991,-0.25,30.45,-1.716381383,-1.821389318,1.6,1.2,-2.916190314,-0.866666667,207809694.03912657,0.209933182,-0.06912229
918,950,bushenyi,rugarama ii,uganda,4,0,-1.651142513,,-0.27491,30.43991,-0.25,30.45,-1.716381383,-1.821389318,1.6,1.2,-2.916190314,-0.866666667,207809694.03912657,0.209933182,-0.06912229
919,951,butalejja,busolwe south b,uganda,5,0,-0.052512706,,0.84837,33.93236,0.85,33.95,-2.038602024,-2.355257004,1.75,0.6,-3.697327286,0.066666667,403846719.61105174,0.21374671367397244,0.6399591334893754
920,952,butalejja,busolwe south b,uganda,3,1,0.080180253,0,0.84837,33.93236,0.85,33.95,-2.038602024,-2.355257004,1.75,0.6,-3.697327286,0.066666667,403846719.61105174,0.21374671367397244,0.6399591334893754
921,953,butalejja,busolwe south b,uganda,12,0,-1.547935303,,0.84837,33.93236,0.85,33.95,-2.038602024,-2.355257004,1.75,0.6,-3.697327286,0.066666667,403846719.61105174,0.21374671367397244,0.6399591334893754
922,954,butalejja,busolwe south b,uganda,7,0,1.503671131,1,0.84837,33.93236,0.85,33.95,-2.038602024,-2.355257004,1.75,0.6,-3.697327286,0.066666667,403846719.61105174,0.21374671367397244,0.6399591334893754
923,955,butalejja,busolwe south b,uganda,4,1,-0.625917099,1,0.84837,33.93236,0.85,33.95,-2.038602024,-2.355257004,1.75,0.6,-3.697327286,0.066666667,403846719.61105174,0.21374671367397244,0.6399591334893754
