,house,country,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
187,195,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
188,196,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
189,197,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
190,199,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
191,200,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
192,202,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
193,203,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
194,204,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
195,205,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
196,206,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
197,207,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
198,208,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
199,209,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
200,210,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
201,211,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
202,212,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
203,213,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
204,214,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
205,215,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
206,216,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
207,217,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
208,218,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
209,219,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
210,220,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
211,221,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
212,222,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
213,223,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
214,224,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
215,225,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
216,226,kenya,0.4,-9.715836763381958,-0.3999999999999999,210617132.28791732,0.24960287899731454,2.945574855011518
217,227,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
218,228,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
219,229,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
220,230,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
221,231,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
222,232,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
223,233,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
224,234,kenya,0.2,-17.931434631347656,-0.19999999999999984,421108330.57742584,0.23967321190053906,0.23499334605751154
