house,census_tract,country,interview_date,lat,long,hh_size,migrant_num,wealth_index,remit,frequency,severity,dispersion,area,SVI_severity,pop_cent_lat,pop_cent_long,NDVI_mean
383,thiarene h2,senegal,2009-11-01,15.7668346,-13.47659022,3,0,-3.55835825041385,NA,0.4,-2.0618878602981567,-0.3999999999999999,25149369.334476203,0.3851886887902918,15.71702669,-13.36263999,0.16610312408759917
1737,ndiaye counda,senegal,2009-11-01,14.1372415,-15.49080373,5,0,-3.05557369902596,1,0.2,-3.6592421531677246,-0.19999999999999973,40611737.75569371,2.3602043459631092,14.13637726,-15.5307987,0.20197392482888424
1391,mbanane,senegal,2009-11-01,15.65658872,-13.38544875,6,0,-4.79844904421329,NA,0.4,-2.678460717201233,-0.3999999999999999,17354546.875206813,0.1828885036564404,15.6680352,-13.36263999,0.15798600046802075
1155,sonkorong,senegal,2009-11-01,13.76929622,-15.58749555,10,0,-2.36833352900427,NA,0.4,-2.7021835446357727,0.6000000000000005,34359803.787766814,-0.05532979017714945,13.7751637,-15.63622426,0.20425827531878404
1788,sare demba,senegal,2009-11-01,12.83614418,-15.13488937,10,0,-3.12182792553833,NA,0.4,-4.183674693107605,0.6000000000000005,266669563.5148264,3.222313949206944,12.89534328,-15.27583107,0.260688631655983
392,thiarene h2,senegal,2009-11-01,15.7668346,-13.47659022,7,3,-4.40412883175351,0,0.4,-2.0618878602981567,-0.3999999999999999,25149369.334476203,0.3851886887902918,15.71702669,-13.36263999,0.16610312408759917
1622,wodabe,senegal,2009-11-01,15.54077403,-13.24904558,9,0,-3.27180863067279,NA,0.6,-1.4896016120910645,0.06666666666666665,26500229.788067397,0.12725534897306626,15.6680352,-13.36263999,0.14903519149594585
1138,payemar biram,senegal,2009-11-01,13.95111667,-16.14733245,5,0,-2.65296692236054,NA,0.2,-3.0915489196777344,-0.19999999999999973,40611737.75569371,1.4886309974495415,13.9817835,-16.18754008,0.20583506441058544
1517,dirou dirou,senegal,2009-11-01,15.28333636,-12.96397454,12,0,-3.6474822710275,NA,0.6,-1.8468011915683744,0.06666666666666665,31893940.416139115,0.4535251898699971,15.23872587,-13.36263999,0.16899602031341346
1765,woyndou coly,senegal,2009-11-01,14.09665984,-12.93232536,12,1,-3.36494159874423,1,0.8,-3.7786417603492737,0.20000000000000015,114650663.1912348,0.7680430183813541,14.0770377,-13.36263999,0.2170551398003045
1724,kuba loulou,senegal,2009-11-01,12.86870668,-16.64374447,5,1,-3.4947845824121,0,0,0,0,0,0,12.89534328,-16.73379647,0.15192984041819413
1516,dirou dirou,senegal,2009-11-01,15.28333636,-12.96397454,19,2,-3.69428729677009,1,0.6,-1.8468011915683744,0.06666666666666665,31893940.416139115,0.4535251898699971,15.23872587,-13.36263999,0.16899602031341346
1729,couba,senegal,2009-11-01,12.86870668,-16.64374447,3,2,-3.41857720617924,0,0,0,0,0,0,12.89534328,-16.73379647,0.15192984041819413
1791,boufaraghore,senegal,2009-11-01,13.22542691,-15.64955829,6,0,-3.16715338292197,NA,0.2,-6.26295804977417,-0.19999999999999973,90891377.81717038,2.73597042279431,13.1909904,-15.63622426,0.2552819437114922
1575,teguinguel,senegal,2009-11-01,15.00226737,-14.67912165,10,0,-3.85872542639279,NA,0.4,-1.402790904045105,-0.3999999999999999,48087754.75601864,-0.12812182152847945,15.03429087,-14.76136369,0.19114254824445437
1148,paymarwolof,senegal,2009-11-01,13.86394,-16.14206,6,1,-2.67207591160144,1,0.2,-3.2571916580200195,-0.19999999999999973,40611737.75569371,0.7827796485847551,13.91746854,-16.18754008,0.20518254455253387
1712,hilole,senegal,2009-11-01,12.85643014,-16.67789504,9,0,-2.9611840879292,NA,0,0,0,0,0,12.89534328,-16.73379647,0.18537822829629896
1619,wodabe,senegal,2009-11-01,15.54077403,-13.24904558,6,0,-3.1008991564096,NA,0.6,-1.4896016120910645,0.06666666666666665,26500229.788067397,0.12725534897306626,15.6680352,-13.36263999,0.14903519149594585
1167,sonkorong,senegal,2009-11-01,13.76929622,-15.58749555,16,1,-3.09301835791396,1,0.4,-2.7021835446357727,0.6000000000000005,34359803.787766814,-0.05532979017714945,13.7751637,-15.63622426,0.20425827531878404
873,belky diane,senegal,2009-11-01,NA,NA,8,1,-3.94666973774926,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1615,wodabe,senegal,2009-11-01,15.54077403,-13.24904558,8,0,-3.96226694064065,NA,0.6,-1.4896016120910645,0.06666666666666665,26500229.788067397,0.12725534897306626,15.6680352,-13.36263999,0.14903519149594585
1614,wodabe,senegal,2009-11-01,15.54077403,-13.24904558,14,0,-4.89706475793382,NA,0.6,-1.4896016120910645,0.06666666666666665,26500229.788067397,0.12725534897306626,15.6680352,-13.36263999,0.14903519149594585
1172,sonkorong,senegal,2009-11-01,13.76929622,-15.58749555,13,1,-2.76945112588939,1,0.4,-2.7021835446357727,0.6000000000000005,34359803.787766814,-0.05532979017714945,13.7751637,-15.63622426,0.20425827531878404
389,thiarene h2,senegal,2009-11-01,15.7668346,-13.47659022,8,1,-3.68285934269636,1,0.4,-2.0618878602981567,-0.3999999999999999,25149369.334476203,0.3851886887902918,15.71702669,-13.36263999,0.16610312408759917
876,belky,senegal,2009-11-01,14.5609965,-16.33790165,17,6,-2.8825794847221,1,0.2,-3.1888327598571777,-0.19999999999999973,40611737.75569371,0.6153174821014129,14.50274052,-16.39672928,0.1954397884798749
1793,boufaradong,senegal,2009-11-01,13.22542691,-15.64955829,15,0,-3.95437681781662,NA,0.2,-6.26295804977417,-0.19999999999999973,90891377.81717038,2.73597042279431,13.1909904,-15.63622426,0.2552819437114922
871,belky,senegal,2009-11-01,14.5609965,-16.33790165,16,4,-2.91104904100425,1,0.2,-3.1888327598571777,-0.19999999999999973,40611737.75569371,0.6153174821014129,14.50274052,-16.39672928,0.1954397884798749
1730,hilole,senegal,2009-11-01,12.85643014,-16.67789504,8,5,-2.44218598264168,1,0,0,0,0,0,12.89534328,-16.73379647,0.18537822829629896
1405,mbaname,senegal,2009-11-01,NA,NA,9,1,-3.69047046574001,0,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1156,sonkorong,senegal,2009-11-01,13.76929622,-15.58749555,7,0,-2.23600344223632,NA,0.4,-2.7021835446357727,0.6000000000000005,34359803.787766814,-0.05532979017714945,13.7751637,-15.63622426,0.20425827531878404
1525,gouricky samba diome,senegal,2009-11-01,15.43737252,-12.9487353,11,1,-3.76812660142591,1,0.6,-1.8576865196228027,0.06666666666666665,31893940.416139115,0.4599991934381265,15.38130032,-13.36263999,0.15892811126726786
1719,hilole,senegal,2009-11-01,12.85643014,-16.67789504,7,2,-2.40058448138138,0,0,0,0,0,0,12.89534328,-16.73379647,0.18537822829629896
877,belky,senegal,2009-11-01,14.5609965,-16.33790165,6,1,-4.32647269606761,1,0.2,-3.1888327598571777,-0.19999999999999973,40611737.75569371,0.6153174821014129,14.50274052,-16.39672928,0.1954397884798749
869,beredji de diane,senegal,2009-11-01,NA,NA,18,0,-4.03992307632655,NA,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1683,madina ii,senegal,2009-11-01,13.87045621,-13.53422477,7,0,-4.4101683657838,NA,0.6,-2.188526451587677,0.06666666666666665,46706025.324000105,0.8917323197115585,13.91746854,-13.6728487,0.22894442993598388
874,beredji de diane,senegal,2009-11-01,NA,NA,6,0,-4.86765826869396,NA,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
396,thiarene h2,senegal,2009-11-01,15.7668346,-13.47659022,9,1,-4.39879726551618,1,0.4,-2.0618878602981567,-0.3999999999999999,25149369.334476203,0.3851886887902918,15.71702669,-13.36263999,0.16610312408759917
1718,hilole,senegal,2009-11-01,12.85643014,-16.67789504,8,1,-3.04417178985243,0,0,0,0,0,0,12.89534328,-16.73379647,0.18537822829629896
1758,senobode,senegal,2009-11-01,14.09665984,-12.93232536,4,0,-4.12050340107485,NA,0.8,-3.7786417603492737,0.20000000000000015,114650663.1912348,0.7680430183813541,14.0770377,-13.36263999,0.2170551398003045
1164,ndakhar,senegal,2009-11-01,13.76929622,-15.58749555,7,1,-4.07797306187274,1,0.4,-2.7021835446357727,0.6000000000000005,34359803.787766814,-0.05532979017714945,13.7751637,-15.63622426,0.20425827531878404
1803,boufaradong,senegal,2009-11-01,13.22542691,-15.64955829,15,2,-3.26391850784877,0,0.2,-6.26295804977417,-0.19999999999999973,90891377.81717038,2.73597042279431,13.1909904,-15.63622426,0.2552819437114922
1528,gouriky samba diome,senegal,2009-11-01,15.43737252,-12.9487353,27,1,-3.40493343470576,0,0.6,-1.8576865196228027,0.06666666666666665,31893940.416139115,0.4599991934381265,15.38130032,-13.36263999,0.15892811126726786
1796,sare seny diallo,senegal,2009-11-01,13.08996882,-15.08650342,7,1,-3.68778514322368,0,0.6,-3.554504672686259,1.4,219630175.18121687,1.9511387284243955,13.09404416,-14.93936134,0.25990411980328837
1161,sonkorong,senegal,2009-11-01,13.76929622,-15.58749555,8,1,-4.34702650839225,1,0.4,-2.7021835446357727,0.6000000000000005,34359803.787766814,-0.05532979017714945,13.7751637,-15.63622426,0.20425827531878404
1801,boufaraghor,senegal,2009-11-01,13.22542691,-15.64955829,12,1,-3.80695466926886,0,0.2,-6.26295804977417,-0.19999999999999973,90891377.81717038,2.73597042279431,13.1909904,-15.63622426,0.2552819437114922
1736,ndiaye counda,senegal,2009-11-01,14.1372415,-15.49080373,9,0,-4.09058009994752,1,0.2,-3.6592421531677246,-0.19999999999999973,40611737.75569371,2.3602043459631092,14.13637726,-15.5307987,0.20197392482888424
875,beredji de diane,senegal,2009-11-01,NA,NA,10,4,-3.59987164077313,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1728,hilole,senegal,2009-11-01,12.85643014,-16.67789504,3,3,-3.39195224537264,0,0,0,0,0,0,12.89534328,-16.73379647,0.18537822829629896
1452,gourel yero njiba,senegal,2009-11-01,15.41865156,-13.18384815,15,0,-3.1941524949869,NA,0.6,-1.7538409531116486,0.06666666666666665,31893940.416139115,0.2595341742764887,15.38130032,-13.36263999,0.17389833026914428
1682,medina ii,senegal,2009-11-01,13.87045621,-13.53422477,7,0,-4.22293118181975,NA,0.6,-2.188526451587677,0.06666666666666665,46706025.324000105,0.8917323197115585,13.91746854,-13.6728487,0.22894442993598388
1390,mbaname,senegal,2009-11-01,NA,NA,12,1,-3.27180863067279,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1800,boufaraghore,senegal,2009-11-01,13.22542691,-15.64955829,19,1,-3.47128053612487,1,0.2,-6.26295804977417,-0.19999999999999973,90891377.81717038,2.73597042279431,13.1909904,-15.63622426,0.2552819437114922
1869,fanaye,senegal,2009-11-01,16.52599054,-15.22269493,9,0,-3.67315876431289,NA,0.4,-2.0280222296714783,-0.3999999999999999,50103344.19842622,1.0101324341621338,16.47147469,-15.27583107,0.15500495166200828
1170,sonkorong,senegal,2009-11-01,13.76929622,-15.58749555,9,1,-4.08944094680049,1,0.4,-2.7021835446357727,0.6000000000000005,34359803.787766814,-0.05532979017714945,13.7751637,-15.63622426,0.20425827531878404
4714,hilole,senegal,2009-11-01,12.85643014,-16.67789504,10,0,-4.254856094412,NA,0,0,0,0,0,12.89534328,-16.73379647,0.18537822829629896
1688,gourel aga,senegal,2009-11-01,14.90671456,-12.46035504,9,1,-4.04130172127578,0,1,-2.154639800389608,-0.19999999999999996,49470956.45480978,1.0188347846023236,14.85551526,-12.41480008,0.1793647215578442
1674,madina ii,senegal,2009-11-01,13.87045621,-13.53422477,14,0,-4.29541024179325,NA,0.6,-2.188526451587677,0.06666666666666665,46706025.324000105,0.8917323197115585,13.91746854,-13.6728487,0.22894442993598388
1790,boufaraghore,senegal,2009-11-01,13.22542691,-15.64955829,3,0,-2.96651565416653,NA,0.2,-6.26295804977417,-0.19999999999999973,90891377.81717038,2.73597042279431,13.1909904,-15.63622426,0.2552819437114922
390,thiarene h2,senegal,2009-11-01,15.7668346,-13.47659022,20,3,-3.71244263248146,1,0.4,-2.0618878602981567,-0.3999999999999999,25149369.334476203,0.3851886887902918,15.71702669,-13.36263999,0.16610312408759917
1518,samba mali,senegal,2009-11-01,15.28333636,-12.96397454,29,2,-3.23030000431923,0,0.6,-1.8468011915683744,0.06666666666666665,31893940.416139115,0.4535251898699971,15.23872587,-13.36263999,0.16899602031341346
1686,kaldeme,senegal,2009-11-01,14.90671456,-12.46035504,28,3,-2.86778783982955,1,1,-2.154639800389608,-0.19999999999999996,49470956.45480978,1.0188347846023236,14.85551526,-12.41480008,0.1793647215578442
1902,mery,senegal,2009-11-01,16.42777753,-14.09801568,4,0,-2.20606239790684,NA,0.6,-1.4884836971759796,0.06666666666666665,87915352.91104256,0.16536416295790665,16.42033799,-14.01712506,0.14528045684780805
1576,boko mbarodi,senegal,2009-11-01,15.00226737,-14.67912165,16,0,-4.09702539968781,NA,0.4,-1.402790904045105,-0.3999999999999999,48087754.75601864,-0.12812182152847945,15.03429087,-14.76136369,0.19114254824445437
1761,leva diolfoube,senegal,2009-11-01,14.09665984,-12.93232536,16,2,-2.91955859695348,0,0.8,-3.7786417603492737,0.20000000000000015,114650663.1912348,0.7680430183813541,14.0770377,-13.36263999,0.2170551398003045
1752,diol foube,senegal,2009-11-01,14.09665984,-12.93232536,10,0,-3.65164239789706,NA,0.8,-3.7786417603492737,0.20000000000000015,114650663.1912348,0.7680430183813541,14.0770377,-13.36263999,0.2170551398003045
1144,paymarwolof,senegal,2009-11-01,13.86394,-16.14206,13,1,-2.57094177452851,1,0.2,-3.2571916580200195,-0.19999999999999973,40611737.75569371,0.7827796485847551,13.91746854,-16.18754008,0.20518254455253387
1157,sonkorong,senegal,2009-11-01,13.76929622,-15.58749555,7,0,-3.75407017864196,NA,0.4,-2.7021835446357727,0.6000000000000005,34359803.787766814,-0.05532979017714945,13.7751637,-15.63622426,0.20425827531878404
395,thiarene h2,senegal,2009-11-01,15.7668346,-13.47659022,14,1,-4.12050340107485,0,0.4,-2.0618878602981567,-0.3999999999999999,25149369.334476203,0.3851886887902918,15.71702669,-13.36263999,0.16610312408759917
1789,sare babou,senegal,2009-11-01,13.21366863,-15.64226666,11,0,-4.37935718669451,NA,0.2,-6.380181312561035,-0.19999999999999973,90891377.81717038,2.4399043755100696,13.1909904,-15.63622426,0.24657351218224127
1799,boufaraghor,senegal,2009-11-01,13.22542691,-15.64955829,20,0,-2.95542192049712,NA,0.2,-6.26295804977417,-0.19999999999999973,90891377.81717038,2.73597042279431,13.1909904,-15.63622426,0.2552819437114922
1153,sonkorong,senegal,2009-11-01,13.76929622,-15.58749555,6,0,-2.57531078667465,NA,0.4,-2.7021835446357727,0.6000000000000005,34359803.787766814,-0.05532979017714945,13.7751637,-15.63622426,0.20425827531878404
1173,leona,senegal,2009-11-01,14.72956183,-16.45421075,12,1,-4.48178496743941,1,0.4,-2.2262277603149414,0.6000000000000005,56448417.362842165,0.166333250637953,14.72402296,-16.45109143,0.19193895285476748
393,thiarene,senegal,2009-11-01,15.7668346,-13.47659022,20,2,-3.65697396413439,1,0.4,-2.0618878602981567,-0.3999999999999999,25149369.334476203,0.3851886887902918,15.71702669,-13.36263999,0.16610312408759917
1687,madina ii,senegal,2009-11-01,13.87045621,-13.53422477,10,2,-2.78239381517037,1,0.6,-2.188526451587677,0.06666666666666665,46706025.324000105,0.8917323197115585,13.91746854,-13.6728487,0.22894442993598388
1584,womo doro,senegal,2009-11-01,15.00226737,-14.67912165,7,0,-4.67351792947922,NA,0.4,-1.402790904045105,-0.3999999999999999,48087754.75601864,-0.12812182152847945,15.03429087,-14.76136369,0.19114254824445437
1165,ndakhar,senegal,2009-11-01,13.76929622,-15.58749555,5,2,-3.06472560217707,1,0.4,-2.7021835446357727,0.6000000000000005,34359803.787766814,-0.05532979017714945,13.7751637,-15.63622426,0.20425827531878404
1158,ndakar,senegal,2009-11-01,13.76929622,-15.58749555,12,0,-3.65164239789706,NA,0.4,-2.7021835446357727,0.6000000000000005,34359803.787766814,-0.05532979017714945,13.7751637,-15.63622426,0.20425827531878404
1160,sakorong,senegal,2009-11-01,13.76929622,-15.58749555,13,1,-3.6801119541792,0,0.4,-2.7021835446357727,0.6000000000000005,34359803.787766814,-0.05532979017714945,13.7751637,-15.63622426,0.20425827531878404
1863,fanaye,senegal,2009-11-01,16.52599054,-15.22269493,10,1,-2.52354002955071,1,0.4,-2.0280222296714783,-0.3999999999999999,50103344.19842622,1.0101324341621338,16.47147469,-15.27583107,0.15500495166200828
872,belky de diane,senegal,2009-11-01,14.5609965,-16.33790165,20,2,-3.04420259875835,0,0.2,-3.1888327598571777,-0.19999999999999973,40611737.75569371,0.6153174821014129,14.50274052,-16.39672928,0.1954397884798749
1757,sithiou doube,senegal,2009-11-01,14.09665984,-12.93232536,11,0,-3.68270485217142,NA,0.8,-3.7786417603492737,0.20000000000000015,114650663.1912348,0.7680430183813541,14.0770377,-13.36263999,0.2170551398003045
1755,woyndoucoly,senegal,2009-11-01,14.09665984,-12.93232536,7,0,-3.16222758239464,NA,0.8,-3.7786417603492737,0.20000000000000015,114650663.1912348,0.7680430183813541,14.0770377,-13.36263999,0.2170551398003045
1756,sinthiou omar lili,senegal,2009-11-01,14.09665984,-12.93232536,7,0,-3.00534372200948,NA,0.8,-3.7786417603492737,0.20000000000000015,114650663.1912348,0.7680430183813541,14.0770377,-13.36263999,0.2170551398003045
1145,baymar,senegal,2009-11-01,13.95111667,-16.14733245,9,1,-2.19717537439337,1,0.2,-3.0915489196777344,-0.19999999999999973,40611737.75569371,1.4886309974495415,13.9817835,-16.18754008,0.20583506441058544
1805,badinding doulo,senegal,2009-11-01,13.11899479,-15.37373823,7,1,-3.34946476635869,1,0.6,-3.487023194630941,1.4,219630175.18121687,1.864803088720742,13.09404416,-15.40508637,0.2611105580595026
1152,payemar wolof,senegal,2009-11-01,13.95111667,-16.14733245,15,1,-2.20562228559859,1,0.2,-3.0915489196777344,-0.19999999999999973,40611737.75569371,1.4886309974495415,13.9817835,-16.18754008,0.20583506441058544
1577,wouro alassane g sow,senegal,2009-11-01,15.00226737,-14.67912165,19,0,-2.99721473263938,NA,0.4,-1.402790904045105,-0.3999999999999999,48087754.75601864,-0.12812182152847945,15.03429087,-14.76136369,0.19114254824445437
1689,ndiaye be,senegal,2009-11-01,14.90671456,-12.46035504,10,1,-2.99397262174186,1,1,-2.154639800389608,-0.19999999999999996,49470956.45480978,1.0188347846023236,14.85551526,-12.41480008,0.1793647215578442
1690,sinthiou maboube,senegal,2009-11-01,14.23,-13.34,11,1,-4.35996919767323,0,0.8,-2.5275420745213824,0.7000000000000006,133822957.46710762,0.22102825877455143,14.22169871,-13.36263999,0.21403382631690357
1795,sare seny diallo,senegal,2009-11-01,13.08996882,-15.08650342,8,1,-2.17732952986169,1,0.6,-3.554504672686259,1.4,219630175.18121687,1.9511387284243955,13.09404416,-14.93936134,0.25990411980328837
795,guede bousso,senegal,2009-11-01,14.89820198,-15.86724177,7,2,-1.50791931269919,1,0.2,-1.3924002647399902,-0.19999999999999973,88734721.23539704,0.45797913261875534,14.85551526,-15.88108409,0.1878702253657743
1675,maleme hamady seyd,senegal,2009-11-01,14.90671456,-12.46035504,4,0,-3.52196422990217,NA,1,-2.154639800389608,-0.19999999999999996,49470956.45480978,1.0188347846023236,14.85551526,-12.41480008,0.1793647215578442
1151,payemar wolof,senegal,2009-11-01,13.95111667,-16.14733245,9,1,-1.894997742855,1,0.2,-3.0915489196777344,-0.19999999999999973,40611737.75569371,1.4886309974495415,13.9817835,-16.18754008,0.20583506441058544
1762,leva diolfoube,senegal,2009-11-01,14.09665984,-12.93232536,9,3,-2.19717537439337,1,0.8,-3.7786417603492737,0.20000000000000015,114650663.1912348,0.7680430183813541,14.0770377,-13.36263999,0.2170551398003045
1524,dirou dirou,senegal,2009-11-01,15.28333636,-12.96397454,6,4,-2.41624982919535,0,0.6,-1.8468011915683744,0.06666666666666665,31893940.416139115,0.4535251898699971,15.23872587,-13.36263999,0.16899602031341346
394,thiarene h2,senegal,2009-11-01,15.7668346,-13.47659022,14,1,-3.63712811960271,0,0.4,-2.0618878602981567,-0.3999999999999999,25149369.334476203,0.3851886887902918,15.71702669,-13.36263999,0.16610312408759917
1864,fanaye,senegal,2009-11-01,16.52599054,-15.22269493,7,3,-1.79145622860714,0,0.4,-2.0280222296714783,-0.3999999999999999,50103344.19842622,1.0101324341621338,16.47147469,-15.27583107,0.15500495166200828
1680,tata,senegal,2009-11-01,14.09934118,-13.41426652,6,2,-4.1771999587261,0,0.8,-2.778061866760254,0.7000000000000006,120495532.27277748,0.22519167116905991,14.0770377,-13.36263999,0.2218040097296218
1713,hilole,senegal,2009-11-01,12.85643014,-16.67789504,2,0,-3.94423155166841,NA,0,0,0,0,0,12.89534328,-16.73379647,0.18537822829629896
