,house,date,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
773,798,2/14/2010,kampala,nakinyuguzi zone c,uganda,6,3,3.545558791,0,0.26815,32.60222,0.25,32.6,0.255971561,32.59147146,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
774,799,2/14/2010,kampala,nakinyuguzi zone c,uganda,2,2,4.205997722,1,0.26815,32.60222,0.25,32.6,0.255971561,32.59147146,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
775,800,2/14/2010,kampala,nakinyuguzi zone c,uganda,2,0,-0.163884678,,0.26815,32.60222,0.25,32.6,0.255971561,32.59147146,-1.682890773,-1.753060907,2.25,0.8,-3.982726723,-0.8,466032550.81455773,0.26565951554946565,0.3051878122988336
776,801,2/23/2010,wakiso,"kawafu ""a""",uganda,2,1,3.161241913,1,0.098,32.501,0.1,32.5,0.060708185,32.4999592,-1.651516661,-1.764168546,2.375,1,-4.138204545,-0.6,428726085.4935804,0.2300316678667697,-1.592294414
777,802,2/23/2010,wakiso,"kawafu ""a""",uganda,2,0,2.098950429,,0.098,32.501,0.1,32.5,0.060708185,32.4999592,-1.651516661,-1.764168546,2.375,1,-4.138204545,-0.6,428726085.4935804,0.2300316678667697,-1.592294414
778,803,2/23/2010,wakiso,"kawafu ""a""",uganda,6,1,2.950696212,0,0.098,32.501,0.1,32.5,0.060708185,32.4999592,-1.651516661,-1.764168546,2.375,1,-4.138204545,-0.6,428726085.4935804,0.2300316678667697,-1.592294414
779,804,2/23/2010,wakiso,"kawafu ""a""",uganda,4,0,2.849730737,,0.098,32.501,0.1,32.5,0.060708185,32.4999592,-1.651516661,-1.764168546,2.375,1,-4.138204545,-0.6,428726085.4935804,0.2300316678667697,-1.592294414
780,805,2/23/2010,wakiso,"kawafu ""a""",uganda,7,1,2.936390755,0,0.098,32.501,0.1,32.5,0.060708185,32.4999592,-1.651516661,-1.764168546,2.375,1,-4.138204545,-0.6,428726085.4935804,0.2300316678667697,-1.592294414
781,806,2/23/2010,wakiso,"kawafu ""a""",uganda,1,0,1.944799284,,0.098,32.501,0.1,32.5,0.060708185,32.4999592,-1.651516661,-1.764168546,2.375,1,-4.138204545,-0.6,428726085.4935804,0.2300316678667697,-1.592294414
782,807,2/23/2010,wakiso,"kawafu ""a""",uganda,5,1,-0.059283443,0,0.098,32.501,0.1,32.5,0.060708185,32.4999592,-1.651516661,-1.764168546,2.375,1,-4.138204545,-0.6,428726085.4935804,0.2300316678667697,-1.592294414
783,808,2/23/2010,wakiso,"kawafu ""a""",uganda,1,1,3.161241913,0,0.098,32.501,0.1,32.5,0.060708185,32.4999592,-1.651516661,-1.764168546,2.375,1,-4.138204545,-0.6,428726085.4935804,0.2300316678667697,-1.592294414
784,809,2/23/2010,wakiso,"kawafu ""a""",uganda,8,0,0.239211868,,0.098,32.501,0.1,32.5,0.060708185,32.4999592,-1.651516661,-1.764168546,2.375,1,-4.138204545,-0.6,428726085.4935804,0.2300316678667697,-1.592294414
785,810,2/23/2010,wakiso,"kawafu ""a""",uganda,4,1,0.540690575,1,0.098,32.501,0.1,32.5,0.060708185,32.4999592,-1.651516661,-1.764168546,2.375,1,-4.138204545,-0.6,428726085.4935804,0.2300316678667697,-1.592294414
786,811,2/13/2010,mpigi,kasozi-ntenga,uganda,8,4,-0.389320905,0,0.08161,31.94261,0.1,31.95,0.060708185,31.87638804,-1.597730935,-1.821514741,2.875,1.2,-4.777100667,-0.533333333,398301385.1744765,0.28179804723807744,0.8619198724606376
787,812,2/13/2010,mpigi,kasozi-ntenga,uganda,10,0,-1.882639589,,0.08161,31.94261,0.1,31.95,0.060708185,31.87638804,-1.597730935,-1.821514741,2.875,1.2,-4.777100667,-0.533333333,398301385.1744765,0.28179804723807744,0.8619198724606376
788,813,2/13/2010,mpigi,kasozi-ntenga,uganda,9,0,-0.750374578,,0.08161,31.94261,0.1,31.95,0.060708185,31.87638804,-1.597730935,-1.821514741,2.875,1.2,-4.777100667,-0.533333333,398301385.1744765,0.28179804723807744,0.8619198724606376
789,814,2/13/2010,mpigi,kasozi-ntenga,uganda,8,0,-1.192369794,,0.08161,31.94261,0.1,31.95,0.060708185,31.87638804,-1.597730935,-1.821514741,2.875,1.2,-4.777100667,-0.533333333,398301385.1744765,0.28179804723807744,0.8619198724606376
790,815,2/13/2010,mpigi,kasozi-ntenga,uganda,3,0,-1.962127085,,0.08161,31.94261,0.1,31.95,0.060708185,31.87638804,-1.597730935,-1.821514741,2.875,1.2,-4.777100667,-0.533333333,398301385.1744765,0.28179804723807744,0.8619198724606376
791,816,2/13/2010,mpigi,kasozi-ntenga,uganda,7,0,-1.512314377,,0.08161,31.94261,0.1,31.95,0.060708185,31.87638804,-1.597730935,-1.821514741,2.875,1.2,-4.777100667,-0.533333333,398301385.1744765,0.28179804723807744,0.8619198724606376
792,817,2/13/2010,mpigi,kasozi-ntenga,uganda,8,0,-2.280056033,,0.08161,31.94261,0.1,31.95,0.060708185,31.87638804,-1.597730935,-1.821514741,2.875,1.2,-4.777100667,-0.533333333,398301385.1744765,0.28179804723807744,0.8619198724606376
793,818,2/13/2010,mpigi,kasozi-ntenga,uganda,3,0,-1.796806845,,0.08161,31.94261,0.1,31.95,0.060708185,31.87638804,-1.597730935,-1.821514741,2.875,1.2,-4.777100667,-0.533333333,398301385.1744765,0.28179804723807744,0.8619198724606376
794,819,2/13/2010,mpigi,kasozi-ntenga,uganda,3,0,-1.796806845,,0.08161,31.94261,0.1,31.95,0.060708185,31.87638804,-1.597730935,-1.821514741,2.875,1.2,-4.777100667,-0.533333333,398301385.1744765,0.28179804723807744,0.8619198724606376
795,820,2/13/2010,mpigi,kasozi-ntenga,uganda,5,0,-0.454377015,,0.08161,31.94261,0.1,31.95,0.060708185,31.87638804,-1.597730935,-1.821514741,2.875,1.2,-4.777100667,-0.533333333,398301385.1744765,0.28179804723807744,0.8619198724606376
796,821,2/20/2010,iganga,bubogo b,uganda,5,1,-0.551729752,0,0.66611,33.47934,0.65,33.5,0.66278417,33.47551566,-1.707332919,-1.898408343,2.916666666666667,1.2,-4.973081132,-0.2,385918979.9,0.26839281376337143,1.7294035155743759
797,822,2/20/2010,iganga,bubogo b,uganda,6,9,-0.403099759,0,0.66611,33.47934,0.65,33.5,0.66278417,33.47551566,-1.707332919,-1.898408343,2.916666666666667,1.2,-4.973081132,-0.2,385918979.9,0.26839281376337143,1.7294035155743759
798,823,2/20/2010,iganga,bubogo b,uganda,1,0,-0.338285853,,0.66611,33.47934,0.65,33.5,0.66278417,33.47551566,-1.707332919,-1.898408343,2.916666666666667,1.2,-4.973081132,-0.2,385918979.9,0.26839281376337143,1.7294035155743759
799,824,2/20/2010,iganga,bubogo b,uganda,6,0,-0.995302277,,0.66611,33.47934,0.65,33.5,0.66278417,33.47551566,-1.707332919,-1.898408343,2.916666666666667,1.2,-4.973081132,-0.2,385918979.9,0.26839281376337143,1.7294035155743759
800,825,2/20/2010,iganga,bubogo b,uganda,6,0,-0.580340666,,0.66611,33.47934,0.65,33.5,0.66278417,33.47551566,-1.707332919,-1.898408343,2.916666666666667,1.2,-4.973081132,-0.2,385918979.9,0.26839281376337143,1.7294035155743759
801,826,2/20/2010,iganga,bubogo b,uganda,2,0,-0.62733808,,0.66611,33.47934,0.65,33.5,0.66278417,33.47551566,-1.707332919,-1.898408343,2.916666666666667,1.2,-4.973081132,-0.2,385918979.9,0.26839281376337143,1.7294035155743759
802,827,2/20/2010,iganga,bubogo b,uganda,5,0,-0.97229977,,0.66611,33.47934,0.65,33.5,0.66278417,33.47551566,-1.707332919,-1.898408343,2.916666666666667,1.2,-4.973081132,-0.2,385918979.9,0.26839281376337143,1.7294035155743759
803,828,2/20/2010,iganga,bubogo b,uganda,7,0,-0.892989804,,0.66611,33.47934,0.65,33.5,0.66278417,33.47551566,-1.707332919,-1.898408343,2.916666666666667,1.2,-4.973081132,-0.2,385918979.9,0.26839281376337143,1.7294035155743759
804,829,2/20/2010,iganga,bubogo b,uganda,4,0,-1.708364342,,0.66611,33.47934,0.65,33.5,0.66278417,33.47551566,-1.707332919,-1.898408343,2.916666666666667,1.2,-4.973081132,-0.2,385918979.9,0.26839281376337143,1.7294035155743759
805,830,2/20/2010,iganga,bubogo b,uganda,6,0,-1.380005305,,0.66611,33.47934,0.65,33.5,0.66278417,33.47551566,-1.707332919,-1.898408343,2.916666666666667,1.2,-4.973081132,-0.2,385918979.9,0.26839281376337143,1.7294035155743759
806,831,2/19/2010,iganga,"idudi ""c""",uganda,6,0,2.672120676,,0.62319,33.6174,0.6,33.6,0.617791872,33.61338568,-1.619318128,-1.740456745,2.125,1.2,-3.615798637,-0.533333333,418435053.40471554,0.26875696220984263,0.8439139428804983
807,832,2/19/2010,iganga,"idudi ""c""",uganda,3,1,-0.249717422,1,0.62319,33.6174,0.6,33.6,0.617791872,33.61338568,-1.619318128,-1.740456745,2.125,1.2,-3.615798637,-0.533333333,418435053.40471554,0.26875696220984263,0.8439139428804983
808,833,2/19/2010,iganga,"idudi ""c""",uganda,5,0,0.913966411,,0.62319,33.6174,0.6,33.6,0.617791872,33.61338568,-1.619318128,-1.740456745,2.125,1.2,-3.615798637,-0.533333333,418435053.40471554,0.26875696220984263,0.8439139428804983
809,834,2/19/2010,iganga,"idudi ""c""",uganda,11,1,-1.064655292,0,0.62319,33.6174,0.6,33.6,0.617791872,33.61338568,-1.619318128,-1.740456745,2.125,1.2,-3.615798637,-0.533333333,418435053.40471554,0.26875696220984263,0.8439139428804983
810,835,2/19/2010,iganga,"idudi ""c""",uganda,3,0,1.054639902,,0.62319,33.6174,0.6,33.6,0.617791872,33.61338568,-1.619318128,-1.740456745,2.125,1.2,-3.615798637,-0.533333333,418435053.40471554,0.26875696220984263,0.8439139428804983
811,836,2/19/2010,iganga,"idudi ""c""",uganda,1,2,0.641210768,1,0.62319,33.6174,0.6,33.6,0.617791872,33.61338568,-1.619318128,-1.740456745,2.125,1.2,-3.615798637,-0.533333333,418435053.40471554,0.26875696220984263,0.8439139428804983
812,837,2/19/2010,iganga,"idudi ""c""",uganda,14,8,-1.992808924,1,0.62319,33.6174,0.6,33.6,0.617791872,33.61338568,-1.619318128,-1.740456745,2.125,1.2,-3.615798637,-0.533333333,418435053.40471554,0.26875696220984263,0.8439139428804983
813,838,2/19/2010,iganga,"idudi ""c""",uganda,8,0,-0.005652492,,0.62319,33.6174,0.6,33.6,0.617791872,33.61338568,-1.619318128,-1.740456745,2.125,1.2,-3.615798637,-0.533333333,418435053.40471554,0.26875696220984263,0.8439139428804983
814,839,2/19/2010,iganga,"idudi ""c""",uganda,3,0,-0.532617683,,0.62319,33.6174,0.6,33.6,0.617791872,33.61338568,-1.619318128,-1.740456745,2.125,1.2,-3.615798637,-0.533333333,418435053.40471554,0.26875696220984263,0.8439139428804983
815,840,2/19/2010,iganga,"idudi ""c""",uganda,4,8,-1.376269815,1,0.62319,33.6174,0.6,33.6,0.617791872,33.61338568,-1.619318128,-1.740456745,2.125,1.2,-3.615798637,-0.533333333,418435053.40471554,0.26875696220984263,0.8439139428804983
816,841,2/20/2010,iganga,bukenke,uganda,16,5,-0.560986393,1,0.55361,33.62855,0.55,33.65,0.563056622,33.63749915,-1.582006916,-1.703795284,1.875,1.4,-3.239250377,-0.542857143,374902048.9227072,0.26710918362122155,0.8027758286731819
817,842,2/20/2010,iganga,bukenke,uganda,6,1,-2.047959829,0,0.55361,33.62855,0.55,33.65,0.563056622,33.63749915,-1.582006916,-1.703795284,1.875,1.4,-3.239250377,-0.542857143,374902048.9227072,0.26710918362122155,0.8027758286731819
818,843,2/20/2010,iganga,bukenke,uganda,8,9,-1.673705672,1,0.55361,33.62855,0.55,33.65,0.563056622,33.63749915,-1.582006916,-1.703795284,1.875,1.4,-3.239250377,-0.542857143,374902048.9227072,0.26710918362122155,0.8027758286731819
819,844,2/20/2010,iganga,bukenke,uganda,10,0,-0.36070999,,0.55361,33.62855,0.55,33.65,0.563056622,33.63749915,-1.582006916,-1.703795284,1.875,1.4,-3.239250377,-0.542857143,374902048.9227072,0.26710918362122155,0.8027758286731819
820,845,2/20/2010,iganga,bukenke,uganda,5,1,-0.36070999,0,0.55361,33.62855,0.55,33.65,0.563056622,33.63749915,-1.582006916,-1.703795284,1.875,1.4,-3.239250377,-0.542857143,374902048.9227072,0.26710918362122155,0.8027758286731819
821,846,2/20/2010,iganga,bukenke,uganda,6,0,-0.789347107,,0.55361,33.62855,0.55,33.65,0.563056622,33.63749915,-1.582006916,-1.703795284,1.875,1.4,-3.239250377,-0.542857143,374902048.9227072,0.26710918362122155,0.8027758286731819
822,847,2/20/2010,iganga,bukenke,uganda,3,0,-1.985216848,,0.55361,33.62855,0.55,33.65,0.563056622,33.63749915,-1.582006916,-1.703795284,1.875,1.4,-3.239250377,-0.542857143,374902048.9227072,0.26710918362122155,0.8027758286731819
823,848,2/20/2010,iganga,bukenke,uganda,8,2,-1.493152531,1,0.55361,33.62855,0.55,33.65,0.563056622,33.63749915,-1.582006916,-1.703795284,1.875,1.4,-3.239250377,-0.542857143,374902048.9227072,0.26710918362122155,0.8027758286731819
824,849,2/20/2010,iganga,bukenke,uganda,5,0,-2.305458061,,0.55361,33.62855,0.55,33.65,0.563056622,33.63749915,-1.582006916,-1.703795284,1.875,1.4,-3.239250377,-0.542857143,374902048.9227072,0.26710918362122155,0.8027758286731819
825,851,2/15/2010,lira,ireda central,uganda,3,0,-0.803796321,1,2.22985,32.89252,2.25,32.9,2.23608526,32.89651948,-1.66815058,-1.762825048,3.1,1.2,-5.658507144,-0.866666667,385592422.15230596,0.28015126370170423,0.19587795602285119
826,852,2/15/2010,lira,ireda central,uganda,2,0,-1.118474953,,2.22985,32.89252,2.25,32.9,2.23608526,32.89651948,-1.66815058,-1.762825048,3.1,1.2,-5.658507144,-0.866666667,385592422.15230596,0.28015126370170423,0.19587795602285119
827,853,2/15/2010,lira,ireda central,uganda,6,3,0.247542349,1,2.22985,32.89252,2.25,32.9,2.23608526,32.89651948,-1.66815058,-1.762825048,3.1,1.2,-5.658507144,-0.866666667,385592422.15230596,0.28015126370170423,0.19587795602285119
828,854,2/15/2010,lira,ireda central,uganda,3,0,-1.533436563,,2.22985,32.89252,2.25,32.9,2.23608526,32.89651948,-1.66815058,-1.762825048,3.1,1.2,-5.658507144,-0.866666667,385592422.15230596,0.28015126370170423,0.19587795602285119
829,855,2/15/2010,lira,ireda central,uganda,11,0,2.383895723,,2.22985,32.89252,2.25,32.9,2.23608526,32.89651948,-1.66815058,-1.762825048,3.1,1.2,-5.658507144,-0.866666667,385592422.15230596,0.28015126370170423,0.19587795602285119
830,856,2/15/2010,lira,ireda central,uganda,5,0,2.599721234,,2.22985,32.89252,2.25,32.9,2.23608526,32.89651948,-1.66815058,-1.762825048,3.1,1.2,-5.658507144,-0.866666667,385592422.15230596,0.28015126370170423,0.19587795602285119
831,857,2/15/2010,lira,ireda central,uganda,12,0,1.341131041,,2.22985,32.89252,2.25,32.9,2.23608526,32.89651948,-1.66815058,-1.762825048,3.1,1.2,-5.658507144,-0.866666667,385592422.15230596,0.28015126370170423,0.19587795602285119
832,858,2/15/2010,lira,ireda central,uganda,4,0,0.012437126,,2.22985,32.89252,2.25,32.9,2.23608526,32.89651948,-1.66815058,-1.762825048,3.1,1.2,-5.658507144,-0.866666667,385592422.15230596,0.28015126370170423,0.19587795602285119
833,859,2/15/2010,lira,ireda central,uganda,7,0,-0.187839277,,2.22985,32.89252,2.25,32.9,2.23608526,32.89651948,-1.66815058,-1.762825048,3.1,1.2,-5.658507144,-0.866666667,385592422.15230596,0.28015126370170423,0.19587795602285119
834,860,2/15/2010,lira,ireda central,uganda,5,0,-0.582066677,,2.22985,32.89252,2.25,32.9,2.23608526,32.89651948,-1.66815058,-1.762825048,3.1,1.2,-5.658507144,-0.866666667,385592422.15230596,0.28015126370170423,0.19587795602285119
835,861,2/16/2010,oyam,olaka/atyeto,uganda,9,0,-1.397728001,,2.30034154,32.63836793,2.3,32.65,2.329166963,32.64722443,-1.651659739,-1.8019907,3.4,1.2,-6.140435457,-0.866666667,398659235.2168492,0.29924605893066103,0.17635075112320672
836,862,2/16/2010,oyam,olaka/atyeto,uganda,6,1,-2.073835057,0,2.30034154,32.63836793,2.3,32.65,2.329166963,32.64722443,-1.651659739,-1.8019907,3.4,1.2,-6.140435457,-0.866666667,398659235.2168492,0.29924605893066103,0.17635075112320672
837,863,2/16/2010,oyam,olaka/atyeto,uganda,8,0,-2.022291994,,2.30034154,32.63836793,2.3,32.65,2.329166963,32.64722443,-1.651659739,-1.8019907,3.4,1.2,-6.140435457,-0.866666667,398659235.2168492,0.29924605893066103,0.17635075112320672
838,864,2/16/2010,oyam,olaka/atyeto,uganda,5,2,-1.336231848,1,2.30034154,32.63836793,2.3,32.65,2.329166963,32.64722443,-1.651659739,-1.8019907,3.4,1.2,-6.140435457,-0.866666667,398659235.2168492,0.29924605893066103,0.17635075112320672
839,865,2/16/2010,oyam,olaka/atyeto,uganda,6,0,-1.816336824,1,2.30034154,32.63836793,2.3,32.65,2.329166963,32.64722443,-1.651659739,-1.8019907,3.4,1.2,-6.140435457,-0.866666667,398659235.2168492,0.29924605893066103,0.17635075112320672
840,866,2/16/2010,oyam,olaka/atyeto,uganda,6,0,-1.925259331,1,2.30034154,32.63836793,2.3,32.65,2.329166963,32.64722443,-1.651659739,-1.8019907,3.4,1.2,-6.140435457,-0.866666667,398659235.2168492,0.29924605893066103,0.17635075112320672
841,867,2/16/2010,oyam,olaka/atyeto,uganda,8,0,-1.254816145,,2.30034154,32.63836793,2.3,32.65,2.329166963,32.64722443,-1.651659739,-1.8019907,3.4,1.2,-6.140435457,-0.866666667,398659235.2168492,0.29924605893066103,0.17635075112320672
842,868,2/18/2010,oyam,olaka/atyeto,uganda,8,1,-0.694583294,0,2.30034154,32.63836793,2.3,32.65,2.329166963,32.64722443,-1.651659739,-1.8019907,3.4,1.2,-6.140435457,-0.866666667,398659235.2168492,0.29924605893066103,0.17635075112320672
843,869,2/18/2010,oyam,olaka/atyeto,uganda,9,3,-0.653812741,1,2.30034154,32.63836793,2.3,32.65,2.329166963,32.64722443,-1.651659739,-1.8019907,3.4,1.2,-6.140435457,-0.866666667,398659235.2168492,0.29924605893066103,0.17635075112320672
844,870,2/16/2010,oyam,olaka/atyeto,uganda,6,1,-0.728916392,1,2.30034154,32.63836793,2.3,32.65,2.329166963,32.64722443,-1.651659739,-1.8019907,3.4,1.2,-6.140435457,-0.866666667,398659235.2168492,0.29924605893066103,0.17635075112320672
845,871,2/19/2010,kampala,busega central,uganda,4,0,2.657873684,,0.30932,32.51896,0.3,32.5,0.322981339,32.52700846,-1.690502524,-1.795773,2.25,1,-3.9847278,-0.6,427684123.56109375,0.26227045146119543,-1.508774252
846,872,2/11/2010,kampala,busega central,uganda,8,2,-0.268447499,0,0.30932,32.51896,0.3,32.5,0.322981339,32.52700846,-1.690502524,-1.795773,2.25,1,-3.9847278,-0.6,427684123.56109375,0.26227045146119543,-1.508774252
847,873,2/17/2010,kampala,busega central,uganda,8,2,2.960233184,1,0.30932,32.51896,0.3,32.5,0.322981339,32.52700846,-1.690502524,-1.795773,2.25,1,-3.9847278,-0.6,427684123.56109375,0.26227045146119543,-1.508774252
848,874,2/17/2010,kampala,busega central,uganda,3,0,1.23178171,,0.30932,32.51896,0.3,32.5,0.322981339,32.52700846,-1.690502524,-1.795773,2.25,1,-3.9847278,-0.6,427684123.56109375,0.26227045146119543,-1.508774252
849,875,2/17/2010,kampala,busega central,uganda,14,1,2.886321654,0,0.30932,32.51896,0.3,32.5,0.322981339,32.52700846,-1.690502524,-1.795773,2.25,1,-3.9847278,-0.6,427684123.56109375,0.26227045146119543,-1.508774252
850,876,2/17/2010,kampala,busega central,uganda,7,0,-0.016367071,1,0.30932,32.51896,0.3,32.5,0.322981339,32.52700846,-1.690502524,-1.795773,2.25,1,-3.9847278,-0.6,427684123.56109375,0.26227045146119543,-1.508774252
851,877,2/17/2010,kampala,busega central,uganda,5,1,3.268151961,1,0.30932,32.51896,0.3,32.5,0.322981339,32.52700846,-1.690502524,-1.795773,2.25,1,-3.9847278,-0.6,427684123.56109375,0.26227045146119543,-1.508774252
852,878,2/17/2010,kampala,busega central,uganda,7,0,1.879199382,,0.30932,32.51896,0.3,32.5,0.322981339,32.52700846,-1.690502524,-1.795773,2.25,1,-3.9847278,-0.6,427684123.56109375,0.26227045146119543,-1.508774252
853,879,2/17/2010,kampala,busega central,uganda,8,4,0.920898389,0,0.30932,32.51896,0.3,32.5,0.322981339,32.52700846,-1.690502524,-1.795773,2.25,1,-3.9847278,-0.6,427684123.56109375,0.26227045146119543,-1.508774252
854,880,2/17/2010,kampala,busega central,uganda,1,3,3.641955565,0,0.30932,32.51896,0.3,32.5,0.322981339,32.52700846,-1.690502524,-1.795773,2.25,1,-3.9847278,-0.6,427684123.56109375,0.26227045146119543,-1.508774252
855,881,2/20/2010,masaka,gayaza nabowa,uganda,7,2,-1.868334132,1,-0.62889,31.48459,-0.65,31.5,-0.624999698,31.48547895,-1.670308391,-1.772363623,2.6666666666666665,0.6,-4.847025871,-0.6,517841451.07294923,0.266843156,1.1599568504504798
856,882,2/20/2010,masaka,gayaza nabowa,uganda,3,5,-1.962127085,1,-0.62889,31.48459,-0.65,31.5,-0.624999698,31.48547895,-1.670308391,-1.772363623,2.6666666666666665,0.6,-4.847025871,-0.6,517841451.07294923,0.266843156,1.1599568504504798
857,883,2/21/2010,masaka,gayaza nabowa,uganda,4,0,3.305227107,,-0.62889,31.48459,-0.65,31.5,-0.624999698,31.48547895,-1.670308391,-1.772363623,2.6666666666666665,0.6,-4.847025871,-0.6,517841451.07294923,0.266843156,1.1599568504504798
858,884,2/21/2010,masaka,gayaza nabowa,uganda,4,6,0.34854255,1,-0.62889,31.48459,-0.65,31.5,-0.624999698,31.48547895,-1.670308391,-1.772363623,2.6666666666666665,0.6,-4.847025871,-0.6,517841451.07294923,0.266843156,1.1599568504504798
859,885,2/21/2010,masaka,gayaza nabowa,uganda,6,0,0.617564946,,-0.62889,31.48459,-0.65,31.5,-0.624999698,31.48547895,-1.670308391,-1.772363623,2.6666666666666665,0.6,-4.847025871,-0.6,517841451.07294923,0.266843156,1.1599568504504798
860,886,2/20/2010,masaka,gayaza nabowa,uganda,3,1,2.90777984,0,-0.62889,31.48459,-0.65,31.5,-0.624999698,31.48547895,-1.670308391,-1.772363623,2.6666666666666665,0.6,-4.847025871,-0.6,517841451.07294923,0.266843156,1.1599568504504798
861,887,2/20/2010,masaka,gayaza nabowa,uganda,4,1,-1.753890473,1,-0.62889,31.48459,-0.65,31.5,-0.624999698,31.48547895,-1.670308391,-1.772363623,2.6666666666666665,0.6,-4.847025871,-0.6,517841451.07294923,0.266843156,1.1599568504504798
862,888,2/20/2010,masaka,gayaza nabowa,uganda,1,0,-1.530651099,,-0.62889,31.48459,-0.65,31.5,-0.624999698,31.48547895,-1.670308391,-1.772363623,2.6666666666666665,0.6,-4.847025871,-0.6,517841451.07294923,0.266843156,1.1599568504504798
863,889,2/20/2010,masaka,gayaza nabowa,uganda,5,4,1.963162233,1,-0.62889,31.48459,-0.65,31.5,-0.624999698,31.48547895,-1.670308391,-1.772363623,2.6666666666666665,0.6,-4.847025871,-0.6,517841451.07294923,0.266843156,1.1599568504504798
864,890,2/21/2010,masaka,gayaza nabowa,uganda,4,4,1.679487304,1,-0.62889,31.48459,-0.65,31.5,-0.624999698,31.48547895,-1.670308391,-1.772363623,2.6666666666666665,0.6,-4.847025871,-0.6,517841451.07294923,0.266843156,1.1599568504504798
865,891,2/19/2010,pallisa,kagumu 1,uganda,9,0,-2.494246682,,1.08955,33.85497,1.1,33.85,1.082416365,33.75083248,-1.458501983,-1.559446764,1.6666666666666665,1.4,-2.661069409,-0.542857143,278674588.3962272,0.1917064091607012,0.5177292487488382
866,892,2/19/2010,pallisa,kagumu 1,uganda,3,0,-1.462102559,,1.08955,33.85497,1.1,33.85,1.082416365,33.75083248,-1.458501983,-1.559446764,1.6666666666666665,1.4,-2.661069409,-0.542857143,278674588.3962272,0.1917064091607012,0.5177292487488382
867,893,2/19/2010,pallisa,kagumu 1,uganda,6,1,-0.728916392,0,1.08955,33.85497,1.1,33.85,1.082416365,33.75083248,-1.458501983,-1.559446764,1.6666666666666665,1.4,-2.661069409,-0.542857143,278674588.3962272,0.1917064091607012,0.5177292487488382
868,894,2/19/2010,pallisa,kagumu 1,uganda,6,0,-1.571025066,,1.08955,33.85497,1.1,33.85,1.082416365,33.75083248,-1.458501983,-1.559446764,1.6666666666666665,1.4,-2.661069409,-0.542857143,278674588.3962272,0.1917064091607012,0.5177292487488382
869,895,2/19/2010,pallisa,kagumu 1,uganda,4,0,-1.290437071,,1.08955,33.85497,1.1,33.85,1.082416365,33.75083248,-1.458501983,-1.559446764,1.6666666666666665,1.4,-2.661069409,-0.542857143,278674588.3962272,0.1917064091607012,0.5177292487488382
870,896,2/19/2010,pallisa,kagumu 1,uganda,3,0,-1.925555961,,1.08955,33.85497,1.1,33.85,1.082416365,33.75083248,-1.458501983,-1.559446764,1.6666666666666665,1.4,-2.661069409,-0.542857143,278674588.3962272,0.1917064091607012,0.5177292487488382
871,897,,pallisa,kagumu 1,uganda,5,0,-1.633768047,,1.08955,33.85497,1.1,33.85,1.082416365,33.75083248,-1.458501983,-1.559446764,1.6666666666666665,1.4,-2.661069409,-0.542857143,278674588.3962272,0.1917064091607012,0.5177292487488382
872,898,2/19/2010,pallisa,kagumu 1,uganda,7,0,-0.707458206,,1.08955,33.85497,1.1,33.85,1.082416365,33.75083248,-1.458501983,-1.559446764,1.6666666666666665,1.4,-2.661069409,-0.542857143,278674588.3962272,0.1917064091607012,0.5177292487488382
873,899,2/19/2010,pallisa,kagumu 1,uganda,9,0,-1.397728001,,1.08955,33.85497,1.1,33.85,1.082416365,33.75083248,-1.458501983,-1.559446764,1.6666666666666665,1.4,-2.661069409,-0.542857143,278674588.3962272,0.1917064091607012,0.5177292487488382
874,900,2/19/2010,pallisa,kagumu 1,uganda,2,0,-1.261826156,,1.08955,33.85497,1.1,33.85,1.082416365,33.75083248,-1.458501983,-1.559446764,1.6666666666666665,1.4,-2.661069409,-0.542857143,278674588.3962272,0.1917064091607012,0.5177292487488382
875,901,2/17/2010,kampala,muyenga lc i,uganda,3,1,3.519808968,1,0.29911,32.61857,0.3,32.6,0.322981339,32.61666583,-1.699814469,-1.772027269,2.125,1,-3.82221806,-0.6,435975283.3422004,0.26081066048879575,-0.279583928
876,902,2/18/2010,kampala,muyenga lc i,uganda,4,1,3.476892596,1,0.29911,32.61857,0.3,32.6,0.322981339,32.61666583,-1.699814469,-1.772027269,2.125,1,-3.82221806,-0.6,435975283.3422004,0.26081066048879575,-0.279583928
877,903,2/20/2010,kampala,muyenga lc i,uganda,2,0,3.476892596,,0.29911,32.61857,0.3,32.6,0.322981339,32.61666583,-1.699814469,-1.772027269,2.125,1,-3.82221806,-0.6,435975283.3422004,0.26081066048879575,-0.279583928
878,906,2/16/2010,kampala,muyenga lc i,uganda,9,0,2.650281608,,0.29911,32.61857,0.3,32.6,0.322981339,32.61666583,-1.699814469,-1.772027269,2.125,1,-3.82221806,-0.6,435975283.3422004,0.26081066048879575,-0.279583928
