,house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1520,1608,osun,otan -ayegbaju,nigeria,10,4,0.7473316851510066,0.0,7.949374017,4.790811458,7.95,4.8,7.942709573,4.805719469,-1.4140913685162861,-1.447092245022456,1.5,0.9,-2.211474597454071,-0.23333333333333328,151898321.68902013,0.2407396377878106,0.19583668776751637
1521,1609,osun,otan -ayegbaju,nigeria,5,1,0.6000024849088029,1.0,7.949374017,4.790811458,7.95,4.8,7.942709573,4.805719469,-1.4140913685162861,-1.447092245022456,1.5,0.9,-2.211474597454071,-0.23333333333333328,151898321.68902013,0.2407396377878106,0.19583668776751637
1522,1610,osun,otan -ayegbaju,nigeria,6,2,1.2229093158152908,1.0,7.949374017,4.790811458,7.95,4.8,7.942709573,4.805719469,-1.4140913685162861,-1.447092245022456,1.5,0.9,-2.211474597454071,-0.23333333333333328,151898321.68902013,0.2407396377878106,0.19583668776751637
1523,1611,osun,otan -ayegbaju,nigeria,7,0,1.4811321548867724,,7.949374017,4.790811458,7.95,4.8,7.942709573,4.805719469,-1.4140913685162861,-1.447092245022456,1.5,0.9,-2.211474597454071,-0.23333333333333328,151898321.68902013,0.2407396377878106,0.19583668776751637
1524,1612,lagos,otunba,nigeria,5,3,3.198300676824569,0.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1525,1613,lagos,otunba,nigeria,6,3,2.650029274754752,0.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1526,1614,lagos,otunba,nigeria,5,1,2.634211703154574,1.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1527,1615,lagos,otunba,nigeria,8,2,1.1928475595814931,0.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1528,1616,lagos,otunba,nigeria,8,1,0.9054817513386504,1.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1529,1617,lagos,otunba,nigeria,2,3,2.4692286651384308,1.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1530,1618,lagos,otunba,nigeria,11,2,2.502882764985895,0.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1531,1619,lagos,otunba,nigeria,3,2,1.621063182070306,0.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1532,1620,lagos,otunba,nigeria,4,1,2.738287143721761,1.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1533,1621,lagos,otunba,nigeria,4,1,1.2229093158152908,1.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1534,1622,lagos,otunba,nigeria,7,1,2.916470740059962,1.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1535,1623,lagos,otunba,nigeria,4,0,0.6059943940581808,,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1536,1624,lagos,otunba,nigeria,5,0,2.601344296790388,,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1537,1625,lagos,otunba,nigeria,5,0,1.0876314127632007,,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1538,1626,lagos,otunba,nigeria,5,0,1.200362998639943,,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1539,1627,lagos,otunba,nigeria,3,1,1.1778166814645945,0.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1540,1628,lagos,otunba,nigeria,8,2,1.7469346169617888,1.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1541,1629,lagos,otunba,nigeria,4,1,1.5727203925511852,0.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1542,1630,lagos,otunba,nigeria,4,2,1.524503180561569,0.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1543,1631,lagos,otunba,nigeria,10,3,1.236582039938676,0.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1544,1632,lagos,otunba,nigeria,5,1,1.0876314127632007,0.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1545,1633,lagos,otunba,nigeria,6,4,2.319514360025781,1.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1546,1635,lagos,otunba,nigeria,4,3,1.1327240471138975,0.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1547,1636,lagos,otunba,nigeria,8,1,0.9523535097111108,1.0,6.650468824,3.357604456,6.65,3.35,6.653046938,3.360557034,-1.438345742225647,-1.4746974229812622,2.0,0.5,-2.9817036390304565,-0.5,51388729.51492559,0.15964855665295938,-0.40799781829880066
1548,1637,delta,owhelogbo,nigeria,7,20,1.463596130417057,1.0,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1549,1638,delta,owhelogbo,nigeria,12,2,0.2168160223018143,0.0,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1550,1639,delta,owhelogbo,nigeria,9,2,1.3362363498211245,1.0,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1551,1640,delta,owhelogbo,nigeria,7,0,0.8832050363321886,1.0,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1552,1641,delta,owhelogbo,nigeria,11,0,0.1701129367243071,,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1553,1643,delta,owhelogbo,nigeria,9,1,0.8606587191568402,0.0,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1554,1644,delta,owhelogbo,nigeria,11,10,1.4542018315939953,1.0,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1555,1645,delta,owhelogbo,nigeria,10,7,-0.5924525279464228,1.0,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1556,1646,delta,owhelogbo,nigeria,8,3,2.7956375471344845,1.0,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1557,1647,delta,owhelogbo,nigeria,9,0,1.8168374803441731,,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1558,1648,delta,owhelogbo,nigeria,7,3,1.026584546433015,0.0,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1559,1649,delta,owhelogbo,nigeria,12,0,1.4389025449392947,,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1560,1650,delta,owhelogbo,nigeria,6,0,0.2400065199678869,,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1561,1651,delta,owhelogbo,nigeria,6,3,1.146991247293622,0.0,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1562,1652,delta,owhelogbo,nigeria,6,0,0.9995289658225972,1.0,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1563,1653,delta,owhelogbo,nigeria,5,1,1.110343105854107,1.0,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1564,1654,delta,owhelogbo,nigeria,7,3,2.4533105894363154,1.0,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1565,1655,delta,owhelogbo,nigeria,8,0,0.1430480759750843,,5.60334094,6.186074016,5.6,6.2,5.609389206,6.195063542,-1.5223337411880493,-1.6484590530395509,2.4,0.5,-3.5611061573028566,-0.5,329110619.8609911,0.2016618745877349,-0.03122389541798065
1566,1656,ondo,owoseeni,nigeria,4,2,-0.1587632365136017,1.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1567,1657,ondo,owoseeni,nigeria,5,1,1.6960263273006142,0.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1568,1658,ondo,owoseeni,nigeria,6,2,2.25762882373936,1.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1569,1659,ondo,owoseeni,nigeria,3,2,1.3555612237728625,1.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1570,1660,ondo,owoseeni,nigeria,3,3,-0.0161352703186202,1.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1571,1661,ondo,owoseeni,nigeria,3,2,0.7412722971102707,0.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1572,1662,ondo,owoseeni,nigeria,4,1,1.125373983971006,0.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1573,1663,ondo,owoseeni,nigeria,4,2,1.6944919194682004,1.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1574,1664,ondo,owoseeni,nigeria,2,3,0.524084416387134,1.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1575,1665,ondo,owoseeni,nigeria,2,2,0.9197518054108996,0.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1576,1666,ondo,owoseeni,nigeria,2,3,1.1404048620879048,0.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1577,1667,ondo,owoseeni,nigeria,2,1,0.3594722787610465,0.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1578,1668,ondo,owoseeni,nigeria,5,1,1.4859506549337738,1.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1579,1669,ondo,owoseeni,nigeria,4,1,0.090605378481496,1.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1580,1670,ondo,owoseeni,nigeria,4,2,2.898611196266571,0.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1581,1671,ondo,owoseeni,nigeria,2,0,0.6596369227591493,,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1582,1672,ondo,owoseeni,nigeria,5,0,0.4423436405969224,,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1583,1673,ondo,owoseeni,nigeria,4,0,2.768348899955558,,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1584,1674,ondo,owoseeni,nigeria,4,0,1.807058129429384,,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1585,1675,ondo,owoseeni,nigeria,3,2,1.1404048620879048,1.0,7.198574953,5.586002571,7.2,5.6,7.197794388,5.582785341,-1.7457125425338744,-1.9661994457244873,3.0,0.5,-5.189680290222168,-0.5,265510886.21312544,0.2585990734277545,0.7482816377347989
1586,1676,rivers,oyigbo,nigeria,5,1,3.5602355017808507,1.0,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1587,1677,rivers,oyigbo,nigeria,6,1,3.050838395353544,0.0,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1588,1678,rivers,oyigbo,nigeria,6,1,3.4390802186100107,1.0,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1589,1679,rivers,oyigbo,nigeria,5,2,1.3587826669964729,0.0,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1590,1682,rivers,oyigbo,nigeria,5,1,-1.86669956194948,1.0,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1591,1683,rivers,oyigbo,nigeria,5,1,2.9069133288082987,0.0,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1592,1684,rivers,oyigbo,nigeria,10,1,2.6451690900400786,1.0,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1593,1685,rivers,oyigbo,nigeria,9,1,2.0780826735810645,1.0,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1594,1686,rivers,oyigbo,nigeria,5,3,3.1733547941135094,1.0,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1595,1687,rivers,oyigbo,nigeria,8,1,3.357484023118274,1.0,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1596,1688,rivers,oyigbo,nigeria,4,1,1.0889370679943031,1.0,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1597,1689,rivers,oyigbo,nigeria,5,1,1.1808107230566445,1.0,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1598,1690,rivers,oyigbo,nigeria,5,1,1.5686469013197917,1.0,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1599,1691,rivers,oyigbo,nigeria,6,2,1.3362363498211245,1.0,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1600,1693,rivers,oyigbo,nigeria,8,0,3.0119382302724045,,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1601,1695,rivers,oyigbo,nigeria,4,0,3.545204623663952,,4.886605491,7.123038568,4.9,7.1,4.886896888,7.124883628,-1.520630693435669,-1.5709778308868407,1.6,0.5,-2.439803695678711,-0.5,372708038.3150842,0.16990808315386505,-0.5900765524488045
1602,1696,delta,ozoro,nigeria,6,0,3.251672428170889,,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1603,1697,delta,ozoro,nigeria,9,2,2.983515215529668,1.0,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1604,1698,delta,ozoro,nigeria,5,1,2.373254157869633,1.0,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1605,1699,delta,ozoro,nigeria,12,3,2.4717185435666496,1.0,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1606,1700,delta,ozoro,nigeria,15,0,1.858919067508624,,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1607,1701,delta,ozoro,nigeria,6,1,-1.3715516346828358,1.0,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1608,1702,delta,ozoro,nigeria,2,4,-0.0813386306438313,1.0,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1609,1703,delta,ozoro,nigeria,3,0,2.8226931277449023,,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1610,1704,delta,ozoro,nigeria,8,3,1.6509336929499177,1.0,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1611,1705,delta,ozoro,nigeria,3,7,2.143690106068929,1.0,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1612,1706,delta,ozoro,nigeria,12,2,0.202941347329336,1.0,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1613,1707,delta,ozoro,nigeria,7,0,-2.181118741404551,,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1614,1708,delta,ozoro,nigeria,5,0,2.785678078196897,,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1615,1709,delta,ozoro,nigeria,10,7,3.159110068709899,1.0,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1616,1710,delta,ozoro,nigeria,2,1,2.612617455378062,1.0,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1617,1711,delta,ozoro,nigeria,7,0,1.9573678826711256,,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1618,1712,delta,ozoro,nigeria,2,7,2.1372419826184945,1.0,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1619,1713,delta,ozoro,nigeria,4,5,1.876826936916935,1.0,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
1620,1714,delta,ozoro,nigeria,4,5,3.387545779352072,1.0,5.544730132,6.232025827,5.55,6.25,5.544326357,6.228060155,-1.5571077108383178,-1.6903448820114135,2.6,0.5,-3.9363715171813967,-0.5,302725364.08689165,0.19578177327944118,0.17607392012927447
