,house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1080,1131,ondo,isua,nigeria,2,2,0.3533840725415377,0.0,7.452825459,5.909324879,7.45,5.9,-1.7833784421284993,-1.791525959968567,1.3333333333333333,0.6,-2.4137630462646484,-0.5999999999999999,164889640.83112064,0.2603517803046465,0.7808217671626084
1081,1132,ondo,isua,nigeria,3,1,1.5160124111675717,1.0,7.452825459,5.909324879,7.45,5.9,-1.7833784421284993,-1.791525959968567,1.3333333333333333,0.6,-2.4137630462646484,-0.5999999999999999,164889640.83112064,0.2603517803046465,0.7808217671626084
1082,1133,ondo,isua,nigeria,3,0,-0.050962263,,7.452825459,5.909324879,7.45,5.9,-1.7833784421284993,-1.791525959968567,1.3333333333333333,0.6,-2.4137630462646484,-0.5999999999999999,164889640.83112064,0.2603517803046465,0.7808217671626084
1083,1134,ondo,isua,nigeria,4,1,0.3205721136799072,0.0,7.452825459,5.909324879,7.45,5.9,-1.7833784421284993,-1.791525959968567,1.3333333333333333,0.6,-2.4137630462646484,-0.5999999999999999,164889640.83112064,0.2603517803046465,0.7808217671626084
1084,1135,ondo,isua,nigeria,2,1,2.3595550170031743,0.0,7.452825459,5.909324879,7.45,5.9,-1.7833784421284993,-1.791525959968567,1.3333333333333333,0.6,-2.4137630462646484,-0.5999999999999999,164889640.83112064,0.2603517803046465,0.7808217671626084
1085,1136,ondo,isua,nigeria,6,1,3.410092097,0.0,7.452825459,5.909324879,7.45,5.9,-1.7833784421284993,-1.791525959968567,1.3333333333333333,0.6,-2.4137630462646484,-0.5999999999999999,164889640.83112064,0.2603517803046465,0.7808217671626084
1086,1137,ondo,isua,nigeria,2,2,3.274218745346237,0.0,7.452825459,5.909324879,7.45,5.9,-1.7833784421284993,-1.791525959968567,1.3333333333333333,0.6,-2.4137630462646484,-0.5999999999999999,164889640.83112064,0.2603517803046465,0.7808217671626084
1087,1138,ondo,isua,nigeria,3,2,0.6050831742269194,0.0,7.452825459,5.909324879,7.45,5.9,-1.7833784421284993,-1.791525959968567,1.3333333333333333,0.6,-2.4137630462646484,-0.5999999999999999,164889640.83112064,0.2603517803046465,0.7808217671626084
1088,1139,ondo,isua,nigeria,4,2,2.831924314139362,0.0,7.452825459,5.909324879,7.45,5.9,-1.7833784421284993,-1.791525959968567,1.3333333333333333,0.6,-2.4137630462646484,-0.5999999999999999,164889640.83112064,0.2603517803046465,0.7808217671626084
1089,1140,ondo,isua,nigeria,4,0,2.3110235906317835,,7.452825459,5.909324879,7.45,5.9,-1.7833784421284993,-1.791525959968567,1.3333333333333333,0.6,-2.4137630462646484,-0.5999999999999999,164889640.83112064,0.2603517803046465,0.7808217671626084
1090,1141,ondo,isua,nigeria,4,0,3.4176075355858693,,7.452825459,5.909324879,7.45,5.9,-1.7833784421284993,-1.791525959968567,1.3333333333333333,0.6,-2.4137630462646484,-0.5999999999999999,164889640.83112064,0.2603517803046465,0.7808217671626084
1091,1142,lagos,iyesi,nigeria,4,2,1.3813289841718213,1.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1092,1143,lagos,iyesi,nigeria,8,3,1.5915182703361137,0.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1093,1144,lagos,iyesi,nigeria,5,1,-1.341408844,0.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1094,1145,lagos,iyesi,nigeria,2,2,-1.092121263,0.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1095,1146,lagos,iyesi,nigeria,1,3,1.6120908291797515,1.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1096,1147,lagos,iyesi,nigeria,2,4,-0.218225232,1.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1097,1148,lagos,iyesi,nigeria,6,3,-0.308410501,0.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1098,1149,lagos,iyesi,nigeria,2,1,0.4046815988269033,1.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1099,1150,lagos,iyesi,nigeria,5,2,1.8460457423999848,1.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1100,1151,lagos,iyesi,nigeria,5,1,1.072765911,1.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1101,1152,lagos,iyesi,nigeria,3,2,0.9813149733825474,0.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1102,1153,lagos,iyesi,nigeria,3,2,0.9173402837973798,0.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1103,1154,lagos,iyesi,nigeria,7,2,1.2650050546814129,1.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1104,1155,lagos,iyesi,nigeria,5,2,-0.757684095,0.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1105,1156,lagos,iyesi,nigeria,3,2,1.2454556329906392,0.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1106,1157,lagos,iyesi,nigeria,5,1,1.200362998639943,1.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1107,1158,lagos,iyesi,nigeria,1,3,0.9981563511638176,0.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1108,1159,lagos,iyesi,nigeria,3,1,2.293746599626822,0.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1109,1160,lagos,iyesi,nigeria,8,4,1.3950017082952062,0.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1110,1161,lagos,iyesi,nigeria,6,1,1.844811578560532,0.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1111,1162,lagos,iyesi,nigeria,4,5,0.6901038792051765,0.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1112,1163,lagos,iyesi,nigeria,3,1,1.621063182070306,0.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1113,1164,lagos,iyesi,nigeria,3,3,0.7187259799349223,0.0,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1114,1165,lagos,iyesi,nigeria,5,0,1.2704015157016986,,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1115,1166,lagos,iyesi,nigeria,4,0,0.8646951319297119,,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1116,1167,lagos,iyesi,nigeria,5,0,2.1616537691661164,,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1117,1168,lagos,iyesi,nigeria,6,0,1.2726561474192333,,6.3582,2.798,6.35,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1118,1169,bauchi,jangachi,nigeria,8,0,-4.630237203,,,,,,,,,,,,,,
1119,1170,bauchi,jangachi,nigeria,15,0,-5.344038537,,,,,,,,,,,,,,
1120,1171,bauchi,jangachi,nigeria,22,0,-4.80936873,,,,,,,,,,,,,,
1121,1172,bauchi,jangachi,nigeria,2,0,-4.562598251,,,,,,,,,,,,,,
1122,1173,bauchi,jangachi,nigeria,8,0,-4.707731364,,,,,,,,,,,,,,
1123,1174,bauchi,jangachi,nigeria,19,0,-5.044780101,,,,,,,,,,,,,,
1124,1175,bauchi,jangachi,nigeria,20,0,-4.742803413,,,,,,,,,,,,,,
1125,1176,bauchi,jangachi,nigeria,15,0,-4.969625711,,,,,,,,,,,,,,
1126,1177,bauchi,jangachi,nigeria,10,0,-4.742803413,,,,,,,,,,,,,,
1127,1178,bauchi,jangachi,nigeria,8,0,-4.757834291,,,,,,,,,,,,,,
1128,1179,bauchi,jangachi,nigeria,4,0,-4.57011369,,,,,,,,,,,,,,
1129,1180,bauchi,jangachi,nigeria,16,0,-4.643120813,,,,,,,,,,,,,,
1130,1181,bauchi,jangachi,nigeria,15,0,-4.742803413,,,,,,,,,,,,,,
1131,1183,bauchi,jangachi,nigeria,10,0,-4.630237203,,,,,,,,,,,,,,
1132,1184,bauchi,jangachi,nigeria,7,0,-4.772865169,,,,,,,,,,,,,,
1133,1185,bauchi,jangachi,nigeria,11,0,-4.610911788,,,,,,,,,,,,,,
1134,1188,bauchi,jangachi,nigeria,15,0,-4.802926925,,,,,,,,,,,,,,
1135,1189,bauchi,jangachi,nigeria,11,0,-4.766852818,,,,,,,,,,,,,,
1136,1190,bauchi,jangachi,nigeria,15,0,-4.802926925,,,,,,,,,,,,,,
1137,1191,bauchi,jangachi,nigeria,7,0,-4.746561132,,,,,,,,,,,,,,
1138,1192,bauchi,jangachi,nigeria,4,0,-4.244353059,,,,,,,,,,,,,,
1139,1193,bauchi,jangachi,nigeria,7,0,-4.772865169,,,,,,,,,,,,,,
1140,1194,bauchi,jangachi,nigeria,22,0,-5.012213199,,,,,,,,,,,,,,
1141,1195,bauchi,jangachi,nigeria,9,0,-5.037264662,,,,,,,,,,,,,,
1142,1196,bauchi,jangachi,nigeria,2,0,-4.229322181,,,,,,,,,,,,,,
1143,1197,bauchi,jangachi,nigeria,5,0,-4.742803413,,,,,,,,,,,,,,
1144,1198,bauchi,jangachi,nigeria,15,0,-4.65278352,,,,,,,,,,,,,,
1145,1199,bauchi,jangachi,nigeria,8,0,-4.040077078,,,,,,,,,,,,,,
1146,1200,bauchi,jangachi,nigeria,7,0,-4.645268081,,,,,,,,,,,,,,
1147,1201,bauchi,jangachi,nigeria,11,0,-4.750318852,,,,,,,,,,,,,,
1148,1202,bauchi,jangachi,nigeria,12,0,-4.938204828,,,,,,,,,,,,,,
1149,1203,kano,kadani,nigeria,5,1,-1.753967976,0.0,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1150,1204,kano,kadani,nigeria,4,1,0.7433912751484343,0.0,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1151,1205,kano,kadani,nigeria,13,4,-1.436888238,0.0,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1152,1206,kano,kadani,nigeria,11,0,1.4542018315939953,,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1153,1207,kano,kadani,nigeria,9,0,-1.117090592,,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1154,1208,kano,kadani,nigeria,5,2,-2.704175992,0.0,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1155,1209,kano,kadani,nigeria,13,0,-1.079513396,,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1156,1210,kano,kadani,nigeria,5,0,-0.966947187,,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1157,1211,kano,kadani,nigeria,5,0,-3.029610217,,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1158,1212,kano,kadani,nigeria,17,0,-1.051501305,,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1159,1213,kano,kadani,nigeria,7,0,-3.078460571,,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1160,1214,kano,kadani,nigeria,7,0,-3.004809268,,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1161,1215,kano,kadani,nigeria,8,0,-1.041936201,1.0,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1162,1216,kano,kadani,nigeria,6,0,-3.040883376,1.0,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1163,1217,kano,kadani,nigeria,16,6,-1.828956991,1.0,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1164,1218,kano,kadani,nigeria,5,0,-2.704175992,,11.7407,8.4927,11.75,8.5,-1.579045295715332,-1.579045295715332,1.0,0.4,-1.579045295715332,0.6000000000000005,302444420.309012,0.22939812675820703,-0.3448775404830034
1165,1219,kano,kazawa,nigeria,12,3,-2.913286288,0.0,12.10013928,8.75043829,12.1,8.75,-1.8779873847961426,-1.8779873847961426,1.0,0.6,-1.8779873847961426,-0.5999999999999999,50890218.865492076,0.2047171477520299,0.615183807222574
1166,1220,kano,kazawa,nigeria,9,1,-2.225953263,1.0,12.10013928,8.75043829,12.1,8.75,-1.8779873847961426,-1.8779873847961426,1.0,0.6,-1.8779873847961426,-0.5999999999999999,50890218.865492076,0.2047171477520299,0.615183807222574
1167,1221,kano,kazawa,nigeria,6,2,-2.935832605,0.0,12.10013928,8.75043829,12.1,8.75,-1.8779873847961426,-1.8779873847961426,1.0,0.6,-1.8779873847961426,-0.5999999999999999,50890218.865492076,0.2047171477520299,0.615183807222574
1168,1222,kano,kazawa,nigeria,7,2,-3.003471557,0.0,12.10013928,8.75043829,12.1,8.75,-1.8779873847961426,-1.8779873847961426,1.0,0.6,-1.8779873847961426,-0.5999999999999999,50890218.865492076,0.2047171477520299,0.615183807222574
1169,1223,niger,kissi ii,nigeria,6,4,2.222742706118671,1.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1170,1224,niger,kissi ii,nigeria,8,0,1.2739938593153657,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1171,1225,niger,kissi ii,nigeria,2,1,1.2818628842060815,1.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1172,1226,niger,kissi ii,nigeria,6,0,0.6961796627595741,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1173,1227,niger,kissi ii,nigeria,7,1,0.2932605600739421,1.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1174,1228,niger,kissi ii,nigeria,6,0,-1.207871309,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1175,1229,niger,kissi ii,nigeria,8,0,0.2905103574461095,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1176,1230,niger,kissi ii,nigeria,9,0,2.0572158587333824,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1177,1231,niger,kissi ii,nigeria,7,0,2.2200516284471123,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1178,1232,niger,kissi ii,nigeria,7,3,-1.118437723,1.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1179,1233,niger,kissi ii,nigeria,4,0,-1.337158275,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1180,1234,niger,kissi ii,nigeria,3,1,0.5774561677334545,1.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1181,1235,niger,kissi ii,nigeria,5,1,1.6644301632344027,1.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1182,1236,niger,kissi ii,nigeria,7,0,1.5308779133689123,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1183,1237,niger,kissi ii,nigeria,5,0,0.8561401755829658,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1184,1238,niger,kissi ii,nigeria,6,1,0.7412722971102707,0.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1185,1239,niger,kissi ii,nigeria,4,0,-0.727212989,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1186,1240,niger,kissi ii,nigeria,9,2,1.2959548026196583,1.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1187,1241,niger,kissi ii,nigeria,6,0,2.3626795946420933,1.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1188,1242,niger,kissi ii,nigeria,10,0,0.006699775,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1189,1243,niger,kissi ii,nigeria,6,3,1.5985168648949577,1.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1190,1244,niger,kissi ii,nigeria,9,0,-1.00664336,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1191,1245,niger,kissi ii,nigeria,5,0,1.110343105854107,1.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1192,1246,niger,kissi ii,nigeria,6,1,-0.381452175,1.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1193,1247,niger,kissi ii,nigeria,7,1,-2.397251377,0.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1194,1248,niger,kissi ii,nigeria,6,0,-1.337158275,1.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1195,1249,niger,kissi ii,nigeria,3,2,-1.954308727,1.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1196,1250,niger,kissi ii,nigeria,5,1,-0.749759306,1.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1197,1251,niger,kissi ii,nigeria,4,0,-2.130371533,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1198,1252,niger,kissi ii,nigeria,5,0,1.6268529679421555,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1199,1253,niger,kissi ii,nigeria,5,0,-1.19659815,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1200,1254,niger,kissi ii,nigeria,3,0,1.621063182070306,,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1201,1255,niger,kissi ii,nigeria,8,3,-3.920710574,1.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1202,1256,niger,kissi ii,nigeria,9,4,1.2225066324175833,0.0,9.4381,6.6889,9.45,6.7,-1.8850486874580383,-1.8850486874580383,1.0,0.4,-1.8850486874580383,-0.3999999999999999,250547147.57328567,0.23575781485349429,0.9107401459977498
1203,1257,yobe,kotorko,nigeria,8,0,-2.571630977,,11.5893,8.08226,11.6,8.1,-1.6646626591682434,-1.743395745754242,1.6666666666666667,0.8,-2.8234158754348755,-0.29999999999999993,98034580.26860978,0.2282094830103981,0.7651365145773674
1204,1258,yobe,kotorko,nigeria,12,2,-1.846555381,0.0,11.5893,8.08226,11.6,8.1,-1.6646626591682434,-1.743395745754242,1.6666666666666667,0.8,-2.8234158754348755,-0.29999999999999993,98034580.26860978,0.2282094830103981,0.7651365145773674
1205,1259,yobe,kotorko,nigeria,9,0,-3.1814435,1.0,11.5893,8.08226,11.6,8.1,-1.6646626591682434,-1.743395745754242,1.6666666666666667,0.8,-2.8234158754348755,-0.29999999999999993,98034580.26860978,0.2282094830103981,0.7651365145773674
1206,1260,yobe,kotorko,nigeria,4,3,-4.116755971,0.0,11.5893,8.08226,11.6,8.1,-1.6646626591682434,-1.743395745754242,1.6666666666666667,0.8,-2.8234158754348755,-0.29999999999999993,98034580.26860978,0.2282094830103981,0.7651365145773674
1207,1261,yobe,kotorko,nigeria,15,0,-1.865293492,,11.5893,8.08226,11.6,8.1,-1.6646626591682434,-1.743395745754242,1.6666666666666667,0.8,-2.8234158754348755,-0.29999999999999993,98034580.26860978,0.2282094830103981,0.7651365145773674
1208,1262,yobe,kotorko,nigeria,5,3,-2.507749745,0.0,11.5893,8.08226,11.6,8.1,-1.6646626591682434,-1.743395745754242,1.6666666666666667,0.8,-2.8234158754348755,-0.29999999999999993,98034580.26860978,0.2282094830103981,0.7651365145773674
1209,1263,yobe,kotorko,nigeria,5,0,-1.673865659,,11.5893,8.08226,11.6,8.1,-1.6646626591682434,-1.743395745754242,1.6666666666666667,0.8,-2.8234158754348755,-0.29999999999999993,98034580.26860978,0.2282094830103981,0.7651365145773674
1210,1264,yobe,kotorko,nigeria,6,1,-3.359796938,1.0,11.5893,8.08226,11.6,8.1,-1.6646626591682434,-1.743395745754242,1.6666666666666667,0.8,-2.8234158754348755,-0.29999999999999993,98034580.26860978,0.2282094830103981,0.7651365145773674
1211,1265,yobe,kotorko,nigeria,2,0,-2.496476586,1.0,11.5893,8.08226,11.6,8.1,-1.6646626591682434,-1.743395745754242,1.6666666666666667,0.8,-2.8234158754348755,-0.29999999999999993,98034580.26860978,0.2282094830103981,0.7651365145773674
1212,1266,yobe,kotorko,nigeria,4,1,-2.541569221,1.0,11.5893,8.08226,11.6,8.1,-1.6646626591682434,-1.743395745754242,1.6666666666666667,0.8,-2.8234158754348755,-0.29999999999999993,98034580.26860978,0.2282094830103981,0.7651365145773674
1213,1267,yobe,kotorko,nigeria,5,1,-2.901697358,1.0,11.5893,8.08226,11.6,8.1,-1.6646626591682434,-1.743395745754242,1.6666666666666667,0.8,-2.8234158754348755,-0.29999999999999993,98034580.26860978,0.2282094830103981,0.7651365145773674
1214,1268,yobe,kotorko,nigeria,5,0,-1.274028726,,11.5893,8.08226,11.6,8.1,-1.6646626591682434,-1.743395745754242,1.6666666666666667,0.8,-2.8234158754348755,-0.29999999999999993,98034580.26860978,0.2282094830103981,0.7651365145773674
1215,1269,yobe,kotorko,nigeria,5,0,-1.274028726,,11.5893,8.08226,11.6,8.1,-1.6646626591682434,-1.743395745754242,1.6666666666666667,0.8,-2.8234158754348755,-0.29999999999999993,98034580.26860978,0.2282094830103981,0.7651365145773674
1216,1270,yobe,kotorko,nigeria,13,0,-4.379630962,,11.5893,8.08226,11.6,8.1,-1.6646626591682434,-1.743395745754242,1.6666666666666667,0.8,-2.8234158754348755,-0.29999999999999993,98034580.26860978,0.2282094830103981,0.7651365145773674
1217,1271,yobe,kotorko,nigeria,13,0,-2.662724504,1.0,11.5893,8.08226,11.6,8.1,-1.6646626591682434,-1.743395745754242,1.6666666666666667,0.8,-2.8234158754348755,-0.29999999999999993,98034580.26860978,0.2282094830103981,0.7651365145773674
