,house,date,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,NDVI_lat,NDVI_lon,sev_lat,sev_lon,pop_cent_lat,pop_cent_long,annual_frequency,severity,autocorrelation,avg_area,NDVI_mean,SVI_severity
1011,1043,3/17/2010,busia,busabi,uganda,3,0,-2.005043457,,0.7683,33.8733,0.75,33.85,0.75,33.85,0.75,33.85,0.716666979,33.75083248,1.2,-0.5763892332712809,0.08703703703703702,410813261.7093696,0.29306681813444807,0.6001775991403057
1012,1044,3/17/2010,busia,busabi,uganda,3,1,-1.054963164,1.0,0.7683,33.8733,0.75,33.85,0.75,33.85,0.75,33.85,0.716666979,33.75083248,1.2,-0.5763892332712809,0.08703703703703702,410813261.7093696,0.29306681813444807,0.6001775991403057
1013,1045,3/17/2010,busia,busabi,uganda,3,2,-1.256103973,1.0,0.7683,33.8733,0.75,33.85,0.75,33.85,0.75,33.85,0.716666979,33.75083248,1.2,-0.5763892332712809,0.08703703703703702,410813261.7093696,0.29306681813444807,0.6001775991403057
1014,1046,2/17/2010,busia,busabi,uganda,1,1,0.991797821,1.0,0.7683,33.8733,0.75,33.85,0.75,33.85,0.75,33.85,0.716666979,33.75083248,1.2,-0.5763892332712809,0.08703703703703702,410813261.7093696,0.29306681813444807,0.6001775991403057
1015,1047,3/17/2010,busia,busabi,uganda,7,9,-1.42921732,1.0,0.7683,33.8733,0.75,33.85,0.75,33.85,0.75,33.85,0.716666979,33.75083248,1.2,-0.5763892332712809,0.08703703703703702,410813261.7093696,0.29306681813444807,0.6001775991403057
1016,1048,3/17/2010,busia,busabi,uganda,7,0,-1.349106759,,0.7683,33.8733,0.75,33.85,0.75,33.85,0.75,33.85,0.716666979,33.75083248,1.2,-0.5763892332712809,0.08703703703703702,410813261.7093696,0.29306681813444807,0.6001775991403057
1017,1049,3/17/2010,busia,busabi,uganda,5,1,-1.328999321,0.0,0.7683,33.8733,0.75,33.85,0.75,33.85,0.75,33.85,0.716666979,33.75083248,1.2,-0.5763892332712809,0.08703703703703702,410813261.7093696,0.29306681813444807,0.6001775991403057
1018,1050,3/17/2010,busia,busabi,uganda,1,0,-1.530651099,1.0,0.7683,33.8733,0.75,33.85,0.75,33.85,0.75,33.85,0.716666979,33.75083248,1.2,-0.5763892332712809,0.08703703703703702,410813261.7093696,0.29306681813444807,0.6001775991403057
1019,1051,3/18/2010,tororo,kagwara b,uganda,11,5,1.747349246,1.0,0.66711,34.12378,0.65,34.1,0.65,34.1,0.65,34.1,0.66278417,34.08699808,0.8,-1.0290143489837646,-0.07500000000000001,471698485.8224164,0.28495770378272506,0.3990915402630243
1020,1052,2/18/2010,tororo,kagwara b,uganda,2,0,-2.511413231,,0.66711,34.12378,0.65,34.1,0.65,34.1,0.65,34.1,0.66278417,34.08699808,0.8,-1.0290143489837646,-0.07500000000000001,471698485.8224164,0.28495770378272506,0.3990915402630243
1021,1053,3/18/2010,tororo,kagwara b,uganda,8,1,-1.364035282,0.0,0.66711,34.12378,0.65,34.1,0.65,34.1,0.65,34.1,0.66278417,34.08699808,0.8,-1.0290143489837646,-0.07500000000000001,471698485.8224164,0.28495770378272506,0.3990915402630243
1022,1054,3/18/2010,tororo,kagwara b,uganda,4,3,1.325001291,0.0,0.66711,34.12378,0.65,34.1,0.65,34.1,0.65,34.1,0.66278417,34.08699808,0.8,-1.0290143489837646,-0.07500000000000001,471698485.8224164,0.28495770378272506,0.3990915402630243
1023,1055,3/18/2010,tororo,kagwara b,uganda,4,8,-0.030672528,1.0,0.66711,34.12378,0.65,34.1,0.65,34.1,0.65,34.1,0.66278417,34.08699808,0.8,-1.0290143489837646,-0.07500000000000001,471698485.8224164,0.28495770378272506,0.3990915402630243
1024,1056,3/18/2010,tororo,kagwara b,uganda,4,1,-0.759584372,0.0,0.66711,34.12378,0.65,34.1,0.65,34.1,0.65,34.1,0.66278417,34.08699808,0.8,-1.0290143489837646,-0.07500000000000001,471698485.8224164,0.28495770378272506,0.3990915402630243
1025,1057,3/18/2010,tororo,kagwara b,uganda,7,7,-1.140870147,1.0,0.66711,34.12378,0.65,34.1,0.65,34.1,0.65,34.1,0.66278417,34.08699808,0.8,-1.0290143489837646,-0.07500000000000001,471698485.8224164,0.28495770378272506,0.3990915402630243
1026,1058,3/18/2010,tororo,kagwara b,uganda,7,0,-2.176708945,,0.66711,34.12378,0.65,34.1,0.65,34.1,0.65,34.1,0.66278417,34.08699808,0.8,-1.0290143489837646,-0.07500000000000001,471698485.8224164,0.28495770378272506,0.3990915402630243
1027,1059,3/18/2010,tororo,kagwara b,uganda,5,0,-0.432237277,1.0,0.66711,34.12378,0.65,34.1,0.65,34.1,0.65,34.1,0.66278417,34.08699808,0.8,-1.0290143489837646,-0.07500000000000001,471698485.8224164,0.28495770378272506,0.3990915402630243
1028,1060,3/18/2010,tororo,kagwara b,uganda,1,0,-1.679226824,,0.66711,34.12378,0.65,34.1,0.65,34.1,0.65,34.1,0.66278417,34.08699808,0.8,-1.0290143489837646,-0.07500000000000001,471698485.8224164,0.28495770378272506,0.3990915402630243
1029,1061,3/15/2010,iganga,kakumbi,uganda,4,6,-1.290437071,1.0,0.67603,33.41566,0.7,33.4,0.7,33.4,0.7,33.4,0.673404582,33.47551566,2.0,-0.4768538475036621,-0.07000000000000003,241422433.83590466,0.2933026230149282,0.46843790261420554
1030,1062,3/15/2010,iganga,kakumbi,uganda,5,0,-1.775348659,,0.67603,33.41566,0.7,33.4,0.7,33.4,0.7,33.4,0.673404582,33.47551566,2.0,-0.4768538475036621,-0.07000000000000003,241422433.83590466,0.2933026230149282,0.46843790261420554
1031,1063,3/15/2010,iganga,kakumbi,uganda,1,1,0.251845741,0.0,0.67603,33.41566,0.7,33.4,0.7,33.4,0.7,33.4,0.673404582,33.47551566,2.0,-0.4768538475036621,-0.07000000000000003,241422433.83590466,0.2933026230149282,0.46843790261420554
1032,1064,3/15/2010,iganga,kakumbi,uganda,5,0,-1.311895257,,0.67603,33.41566,0.7,33.4,0.7,33.4,0.7,33.4,0.673404582,33.47551566,2.0,-0.4768538475036621,-0.07000000000000003,241422433.83590466,0.2933026230149282,0.46843790261420554
1033,1065,3/15/2010,iganga,kakumbi,uganda,8,1,-0.728916392,0.0,0.67603,33.41566,0.7,33.4,0.7,33.4,0.7,33.4,0.673404582,33.47551566,2.0,-0.4768538475036621,-0.07000000000000003,241422433.83590466,0.2933026230149282,0.46843790261420554
1034,1066,3/15/2010,iganga,kakumbi,uganda,3,5,-0.656949757,1.0,0.67603,33.41566,0.7,33.4,0.7,33.4,0.7,33.4,0.673404582,33.47551566,2.0,-0.4768538475036621,-0.07000000000000003,241422433.83590466,0.2933026230149282,0.46843790261420554
1035,1067,3/15/2010,iganga,kakumbi,uganda,5,0,-0.618560006,,0.67603,33.41566,0.7,33.4,0.7,33.4,0.7,33.4,0.673404582,33.47551566,2.0,-0.4768538475036621,-0.07000000000000003,241422433.83590466,0.2933026230149282,0.46843790261420554
1036,1068,3/15/2010,iganga,kakumbi,uganda,2,0,-1.153030441,,0.67603,33.41566,0.7,33.4,0.7,33.4,0.7,33.4,0.673404582,33.47551566,2.0,-0.4768538475036621,-0.07000000000000003,241422433.83590466,0.2933026230149282,0.46843790261420554
1037,1069,3/15/2010,iganga,kakumbi,uganda,6,0,-1.48643915,,0.67603,33.41566,0.7,33.4,0.7,33.4,0.7,33.4,0.673404582,33.47551566,2.0,-0.4768538475036621,-0.07000000000000003,241422433.83590466,0.2933026230149282,0.46843790261420554
1038,1070,3/15/2010,iganga,kakumbi,uganda,9,4,-1.397728001,1.0,0.67603,33.41566,0.7,33.4,0.7,33.4,0.7,33.4,0.673404582,33.47551566,2.0,-0.4768538475036621,-0.07000000000000003,241422433.83590466,0.2933026230149282,0.46843790261420554
1039,1071,3/17/2010,bugiri,buswiriri,uganda,7,0,-1.968472333,,0.54415,33.81082,0.55,33.8,0.55,33.8,0.55,33.8,0.563056622,33.75083248,1.2,-0.6069846947987875,-0.11666666666666665,393658245.78525543,0.3048122139199165,0.5753461951852717
1040,1072,3/17/2010,bugiri,buswiriri,uganda,5,0,-1.659400215,,0.54415,33.81082,0.55,33.8,0.55,33.8,0.55,33.8,0.563056622,33.75083248,1.2,-0.6069846947987875,-0.11666666666666665,393658245.78525543,0.3048122139199165,0.5753461951852717
1041,1073,3/17/2010,bugiri,buswiriri,uganda,10,1,-1.55037436,0.0,0.54415,33.81082,0.55,33.8,0.55,33.8,0.55,33.8,0.563056622,33.75083248,1.2,-0.6069846947987875,-0.11666666666666665,393658245.78525543,0.3048122139199165,0.5753461951852717
1042,1074,3/17/2010,bugiri,buswiriri,uganda,6,5,-1.727718615,0.0,0.54415,33.81082,0.55,33.8,0.55,33.8,0.55,33.8,0.563056622,33.75083248,1.2,-0.6069846947987875,-0.11666666666666665,393658245.78525543,0.3048122139199165,0.5753461951852717
1043,1075,3/17/2010,bugiri,buswiriri,uganda,6,4,-2.854744208,0.0,0.54415,33.81082,0.55,33.8,0.55,33.8,0.55,33.8,0.563056622,33.75083248,1.2,-0.6069846947987875,-0.11666666666666665,393658245.78525543,0.3048122139199165,0.5753461951852717
1044,1076,3/17/2010,bugiri,buswiriri,uganda,6,1,-2.133792573,0.0,0.54415,33.81082,0.55,33.8,0.55,33.8,0.55,33.8,0.563056622,33.75083248,1.2,-0.6069846947987875,-0.11666666666666665,393658245.78525543,0.3048122139199165,0.5753461951852717
1045,1077,3/17/2010,bugiri,buswiriri,uganda,1,1,-1.361771075,0.0,0.54415,33.81082,0.55,33.8,0.55,33.8,0.55,33.8,0.563056622,33.75083248,1.2,-0.6069846947987875,-0.11666666666666665,393658245.78525543,0.3048122139199165,0.5753461951852717
1046,1078,3/17/2010,bugiri,buswiriri,uganda,7,0,-2.640162347,,0.54415,33.81082,0.55,33.8,0.55,33.8,0.55,33.8,0.563056622,33.75083248,1.2,-0.6069846947987875,-0.11666666666666665,393658245.78525543,0.3048122139199165,0.5753461951852717
1047,1079,3/17/2010,bugiri,buswiriri,uganda,4,0,-1.435930702,,0.54415,33.81082,0.55,33.8,0.55,33.8,0.55,33.8,0.563056622,33.75083248,1.2,-0.6069846947987875,-0.11666666666666665,393658245.78525543,0.3048122139199165,0.5753461951852717
1048,1080,3/17/2010,bugiri,buswiriri,uganda,8,0,-2.219625317,,0.54415,33.81082,0.55,33.8,0.55,33.8,0.55,33.8,0.563056622,33.75083248,1.2,-0.6069846947987875,-0.11666666666666665,393658245.78525543,0.3048122139199165,0.5753461951852717
1049,1081,3/18/2010,tororo,pajokwo,uganda,6,0,-1.571025066,,0.6266,34.04194,0.65,34.05,0.65,34.05,0.65,34.05,0.617791872,34.08699808,0.8,-0.9253833889961243,-0.07500000000000001,471698485.8224164,0.2914809528448797,0.4108244212274386
1050,1082,3/18/2010,tororo,pajokwo,uganda,3,0,-2.597245975,,0.6266,34.04194,0.65,34.05,0.65,34.05,0.65,34.05,0.617791872,34.08699808,0.8,-0.9253833889961243,-0.07500000000000001,471698485.8224164,0.2914809528448797,0.4108244212274386
1051,1083,3/18/2010,tororo,pajokwo,uganda,5,5,-1.371995491,0.0,0.6266,34.04194,0.65,34.05,0.65,34.05,0.65,34.05,0.617791872,34.08699808,0.8,-0.9253833889961243,-0.07500000000000001,471698485.8224164,0.2914809528448797,0.4108244212274386
1052,1084,3/18/2010,tororo,pajokwo,uganda,5,3,-1.811112302,0.0,0.6266,34.04194,0.65,34.05,0.65,34.05,0.65,34.05,0.617791872,34.08699808,0.8,-0.9253833889961243,-0.07500000000000001,471698485.8224164,0.2914809528448797,0.4108244212274386
1053,1085,3/18/2010,tororo,pajokwo,uganda,3,3,-1.072203952,0.0,0.6266,34.04194,0.65,34.05,0.65,34.05,0.65,34.05,0.617791872,34.08699808,0.8,-0.9253833889961243,-0.07500000000000001,471698485.8224164,0.2914809528448797,0.4108244212274386
1054,1086,3/18/2010,tororo,pajokwo,uganda,8,2,-1.341936717,1.0,0.6266,34.04194,0.65,34.05,0.65,34.05,0.65,34.05,0.617791872,34.08699808,0.8,-0.9253833889961243,-0.07500000000000001,471698485.8224164,0.2914809528448797,0.4108244212274386
1055,1087,3/18/2010,tororo,pajokwo,uganda,7,0,-0.757527306,,0.6266,34.04194,0.65,34.05,0.65,34.05,0.65,34.05,0.617791872,34.08699808,0.8,-0.9253833889961243,-0.07500000000000001,471698485.8224164,0.2914809528448797,0.4108244212274386
1056,1088,,tororo,pajokwo,uganda,9,0,-2.648789038,,0.6266,34.04194,0.65,34.05,0.65,34.05,0.65,34.05,0.617791872,34.08699808,0.8,-0.9253833889961243,-0.07500000000000001,471698485.8224164,0.2914809528448797,0.4108244212274386
1057,1089,3/18/2010,tororo,pajokwo,uganda,10,0,-1.419186187,,0.6266,34.04194,0.65,34.05,0.65,34.05,0.65,34.05,0.617791872,34.08699808,0.8,-0.9253833889961243,-0.07500000000000001,471698485.8224164,0.2914809528448797,0.4108244212274386
1058,1090,3/18/2010,tororo,pajokwo,uganda,8,3,-2.36562297,0.0,0.6266,34.04194,0.65,34.05,0.65,34.05,0.65,34.05,0.617791872,34.08699808,0.8,-0.9253833889961243,-0.07500000000000001,471698485.8224164,0.2914809528448797,0.4108244212274386
1059,1091,3/17/2010,bugiri,bukerekere,uganda,6,4,-0.643083648,0.0,0.36215,33.80567,0.35,33.8,0.35,33.8,0.35,33.8,0.356659829,33.75083248,1.2,-0.5258873701095581,0.06851851851851855,384718963.0241867,0.3226495993433563,-0.09310508642173793
1060,1092,3/17/2010,bugiri,bukerekere,uganda,10,2,-1.419186187,0.0,0.36215,33.80567,0.35,33.8,0.35,33.8,0.35,33.8,0.356659829,33.75083248,1.2,-0.5258873701095581,0.06851851851851855,384718963.0241867,0.3226495993433563,-0.09310508642173793
1061,1093,3/17/2010,bugiri,bukerekere,uganda,6,0,-0.227848957,,0.36215,33.80567,0.35,33.8,0.35,33.8,0.35,33.8,0.356659829,33.75083248,1.2,-0.5258873701095581,0.06851851851851855,384718963.0241867,0.3226495993433563,-0.09310508642173793
1062,1094,3/17/2010,bugiri,bukerekere,uganda,2,2,-2.142680226,1.0,0.36215,33.80567,0.35,33.8,0.35,33.8,0.35,33.8,0.356659829,33.75083248,1.2,-0.5258873701095581,0.06851851851851855,384718963.0241867,0.3226495993433563,-0.09310508642173793
1063,1095,3/17/2010,bugiri,bukerekere,uganda,4,0,-1.289371633,,0.36215,33.80567,0.35,33.8,0.35,33.8,0.35,33.8,0.356659829,33.75083248,1.2,-0.5258873701095581,0.06851851851851855,384718963.0241867,0.3226495993433563,-0.09310508642173793
1064,1096,3/17/2010,bugiri,bukerekere,uganda,7,2,-2.657676691,0.0,0.36215,33.80567,0.35,33.8,0.35,33.8,0.35,33.8,0.356659829,33.75083248,1.2,-0.5258873701095581,0.06851851851851855,384718963.0241867,0.3226495993433563,-0.09310508642173793
1065,1097,3/17/2010,bugiri,bukerekere,uganda,7,2,0.216932343,0.0,0.36215,33.80567,0.35,33.8,0.35,33.8,0.35,33.8,0.356659829,33.75083248,1.2,-0.5258873701095581,0.06851851851851855,384718963.0241867,0.3226495993433563,-0.09310508642173793
1066,1098,3/17/2010,bugiri,bukerekere,uganda,4,0,-0.935906176,,0.36215,33.80567,0.35,33.8,0.35,33.8,0.35,33.8,0.356659829,33.75083248,1.2,-0.5258873701095581,0.06851851851851855,384718963.0241867,0.3226495993433563,-0.09310508642173793
1067,1099,3/17/2010,bugiri,bukerekere,uganda,10,1,-3.198075184,0.0,0.36215,33.80567,0.35,33.8,0.35,33.8,0.35,33.8,0.356659829,33.75083248,1.2,-0.5258873701095581,0.06851851851851855,384718963.0241867,0.3226495993433563,-0.09310508642173793
1068,1100,3/17/2010,bugiri,bukerekere,uganda,2,2,-1.616483843,1.0,0.36215,33.80567,0.35,33.8,0.35,33.8,0.35,33.8,0.356659829,33.75083248,1.2,-0.5258873701095581,0.06851851851851855,384718963.0241867,0.3226495993433563,-0.09310508642173793
1069,1101,3/16/2010,gulu,forest cell,uganda,6,0,-2.254388198,,2.768430394,32.28993145,2.75,32.3,2.75,32.3,2.75,32.3,2.774983662,32.29741899,3.2,-0.43679437041282654,0.17500000000000002,220461541.40077356,0.2843968562143842,0.2695114955066647
1070,1102,3/16/2010,gulu,forest cell,uganda,7,0,-1.859253196,,2.768430394,32.28993145,2.75,32.3,2.75,32.3,2.75,32.3,2.774983662,32.29741899,3.2,-0.43679437041282654,0.17500000000000002,220461541.40077356,0.2843968562143842,0.2695114955066647
1071,1103,3/16/2010,gulu,forest cell,uganda,3,1,-0.88608314,1.0,2.768430394,32.28993145,2.75,32.3,2.75,32.3,2.75,32.3,2.774983662,32.29741899,3.2,-0.43679437041282654,0.17500000000000002,220461541.40077356,0.2843968562143842,0.2695114955066647
1072,1104,3/16/2010,gulu,forest cell,uganda,13,0,-1.479616903,,2.768430394,32.28993145,2.75,32.3,2.75,32.3,2.75,32.3,2.774983662,32.29741899,3.2,-0.43679437041282654,0.17500000000000002,220461541.40077356,0.2843968562143842,0.2695114955066647
1073,1105,3/15/2010,gulu,forest cell,uganda,2,0,-0.505677017,,2.768430394,32.28993145,2.75,32.3,2.75,32.3,2.75,32.3,2.774983662,32.29741899,3.2,-0.43679437041282654,0.17500000000000002,220461541.40077356,0.2843968562143842,0.2695114955066647
1074,1106,3/16/2010,gulu,forest cell,uganda,4,0,-2.082722709,,2.768430394,32.28993145,2.75,32.3,2.75,32.3,2.75,32.3,2.774983662,32.29741899,3.2,-0.43679437041282654,0.17500000000000002,220461541.40077356,0.2843968562143842,0.2695114955066647
1075,1107,3/16/2010,gulu,forest cell,uganda,4,1,-0.971915884,0.0,2.768430394,32.28993145,2.75,32.3,2.75,32.3,2.75,32.3,2.774983662,32.29741899,3.2,-0.43679437041282654,0.17500000000000002,220461541.40077356,0.2843968562143842,0.2695114955066647
1076,1108,3/16/2010,gulu,forest cell,uganda,5,0,-1.705102052,,2.768430394,32.28993145,2.75,32.3,2.75,32.3,2.75,32.3,2.774983662,32.29741899,3.2,-0.43679437041282654,0.17500000000000002,220461541.40077356,0.2843968562143842,0.2695114955066647
1077,1109,3/16/2010,gulu,forest cell,uganda,2,0,-0.997317913,,2.768430394,32.28993145,2.75,32.3,2.75,32.3,2.75,32.3,2.774983662,32.29741899,3.2,-0.43679437041282654,0.17500000000000002,220461541.40077356,0.2843968562143842,0.2695114955066647
1078,1110,3/16/2010,gulu,forest cell,uganda,3,0,-0.88608314,,2.768430394,32.28993145,2.75,32.3,2.75,32.3,2.75,32.3,2.774983662,32.29741899,3.2,-0.43679437041282654,0.17500000000000002,220461541.40077356,0.2843968562143842,0.2695114955066647
1079,1111,3/17/2010,gulu,ochaga,uganda,5,1,-2.236873854,0.0,2.64337,32.28041,2.65,32.3,2.65,32.3,2.65,32.3,2.774983662,32.29741899,3.6,-0.38768574926588273,0.15317460317460316,212208464.92323682,0.30512464474932427,0.042857066355209875
1080,1112,3/17/2010,gulu,ochaga,uganda,1,1,-2.108124738,1.0,2.64337,32.28041,2.65,32.3,2.65,32.3,2.65,32.3,2.774983662,32.29741899,3.6,-0.38768574926588273,0.15317460317460316,212208464.92323682,0.30512464474932427,0.042857066355209875
1081,1113,3/17/2010,gulu,ochaga,uganda,10,0,-2.451455714,,2.64337,32.28041,2.65,32.3,2.65,32.3,2.65,32.3,2.774983662,32.29741899,3.6,-0.38768574926588273,0.15317460317460316,212208464.92323682,0.30512464474932427,0.042857066355209875
1082,1114,3/17/2010,gulu,ochaga,uganda,8,0,-2.426053686,,2.64337,32.28041,2.65,32.3,2.65,32.3,2.65,32.3,2.774983662,32.29741899,3.6,-0.38768574926588273,0.15317460317460316,212208464.92323682,0.30512464474932427,0.042857066355209875
1083,1115,3/17/2010,gulu,ochaga,uganda,4,0,-1.254816145,,2.64337,32.28041,2.65,32.3,2.65,32.3,2.65,32.3,2.774983662,32.29741899,3.6,-0.38768574926588273,0.15317460317460316,212208464.92323682,0.30512464474932427,0.042857066355209875
1084,1116,3/17/2010,gulu,ochaga,uganda,10,4,-1.648406826,0.0,2.64337,32.28041,2.65,32.3,2.65,32.3,2.65,32.3,2.774983662,32.29741899,3.6,-0.38768574926588273,0.15317460317460316,212208464.92323682,0.30512464474932427,0.042857066355209875
1085,1117,3/17/2010,gulu,ochaga,uganda,4,0,-1.73050408,,2.64337,32.28041,2.65,32.3,2.65,32.3,2.65,32.3,2.774983662,32.29741899,3.6,-0.38768574926588273,0.15317460317460316,212208464.92323682,0.30512464474932427,0.042857066355209875
1086,1118,3/17/2010,gulu,ochaga,uganda,5,2,-2.168555454,0.0,2.64337,32.28041,2.65,32.3,2.65,32.3,2.65,32.3,2.774983662,32.29741899,3.6,-0.38768574926588273,0.15317460317460316,212208464.92323682,0.30512464474932427,0.042857066355209875
1087,1119,3/17/2010,gulu,ochaga,uganda,4,0,-1.254816145,,2.64337,32.28041,2.65,32.3,2.65,32.3,2.65,32.3,2.774983662,32.29741899,3.6,-0.38768574926588273,0.15317460317460316,212208464.92323682,0.30512464474932427,0.042857066355209875
1088,1120,3/17/2010,gulu,ochaga,uganda,11,1,-2.337012056,0.0,2.64337,32.28041,2.65,32.3,2.65,32.3,2.65,32.3,2.774983662,32.29741899,3.6,-0.38768574926588273,0.15317460317460316,212208464.92323682,0.30512464474932427,0.042857066355209875
1089,1121,3/22/2010,kaabong,lobatou,uganda,5,0,-2.554329603,,3.66412,34.0566,3.65,34.05,3.65,34.05,3.65,34.05,3.026703287,34.08699808,1.6,-0.42038458585739136,-0.16153846153846152,336596315.1094514,0.18771889574848022,-1.1055885112220092
1090,1122,3/22/2010,kaabong,lobatou,uganda,3,0,-2.468496859,,3.66412,34.0566,3.65,34.05,3.65,34.05,3.65,34.05,3.026703287,34.08699808,1.6,-0.42038458585739136,-0.16153846153846152,336596315.1094514,0.18771889574848022,-1.1055885112220092
1091,1123,3/22/2010,kaabong,lobatou,uganda,8,0,-2.683078719,,3.66412,34.0566,3.65,34.05,3.65,34.05,3.65,34.05,3.026703287,34.08699808,1.6,-0.42038458585739136,-0.16153846153846152,336596315.1094514,0.18771889574848022,-1.1055885112220092
1092,1124,3/22/2010,kaabong,lobatou,uganda,6,0,-2.511413231,,3.66412,34.0566,3.65,34.05,3.65,34.05,3.65,34.05,3.026703287,34.08699808,1.6,-0.42038458585739136,-0.16153846153846152,336596315.1094514,0.18771889574848022,-1.1055885112220092
1093,1125,3/22/2010,kaabong,lobatou,uganda,5,0,-2.271429342,,3.66412,34.0566,3.65,34.05,3.65,34.05,3.65,34.05,3.026703287,34.08699808,1.6,-0.42038458585739136,-0.16153846153846152,336596315.1094514,0.18771889574848022,-1.1055885112220092
1094,1126,3/22/2010,kaabong,lobatou,uganda,9,0,-2.44309483,,3.66412,34.0566,3.65,34.05,3.65,34.05,3.65,34.05,3.026703287,34.08699808,1.6,-0.42038458585739136,-0.16153846153846152,336596315.1094514,0.18771889574848022,-1.1055885112220092
1095,1127,3/22/2010,kaabong,lobatou,uganda,7,0,-2.357262086,,3.66412,34.0566,3.65,34.05,3.65,34.05,3.65,34.05,3.026703287,34.08699808,1.6,-0.42038458585739136,-0.16153846153846152,336596315.1094514,0.18771889574848022,-1.1055885112220092
1096,1128,3/22/2010,kaabong,lobatou,uganda,6,0,-2.314345714,,3.66412,34.0566,3.65,34.05,3.65,34.05,3.65,34.05,3.026703287,34.08699808,1.6,-0.42038458585739136,-0.16153846153846152,336596315.1094514,0.18771889574848022,-1.1055885112220092
1097,1129,3/22/2010,kaabong,lobatou,uganda,7,0,-2.257123885,,3.66412,34.0566,3.65,34.05,3.65,34.05,3.65,34.05,3.026703287,34.08699808,1.6,-0.42038458585739136,-0.16153846153846152,336596315.1094514,0.18771889574848022,-1.1055885112220092
1098,1130,3/22/2010,kaabong,lobatou,uganda,9,0,-2.44309483,,3.66412,34.0566,3.65,34.05,3.65,34.05,3.65,34.05,3.026703287,34.08699808,1.6,-0.42038458585739136,-0.16153846153846152,336596315.1094514,0.18771889574848022,-1.1055885112220092
1099,1131,3/17/2010,amuria,osepai/dokolomoru,uganda,4,1,-1.343384576,1.0,1.97411,33.65013,1.95,33.65,1.95,33.65,1.95,33.65,1.720612026,33.63749915,1.2,-0.3091866572697957,-0.1166666666666666,372327530.33201915,0.2915235401462848,0.17279426961984745
1100,1132,3/17/2010,amuria,osepai/dokolomoru,uganda,6,0,-0.660250196,,1.97411,33.65013,1.95,33.65,1.95,33.65,1.95,33.65,1.720612026,33.63749915,1.2,-0.3091866572697957,-0.1166666666666666,372327530.33201915,0.2915235401462848,0.17279426961984745
1101,1133,3/17/2010,amuria,osepai/dokolomoru,uganda,4,0,-1.343384576,,1.97411,33.65013,1.95,33.65,1.95,33.65,1.95,33.65,1.720612026,33.63749915,1.2,-0.3091866572697957,-0.1166666666666666,372327530.33201915,0.2915235401462848,0.17279426961984745
1102,1134,3/17/2010,amuria,osepai/dokolomoru,uganda,7,0,-2.489955045,,1.97411,33.65013,1.95,33.65,1.95,33.65,1.95,33.65,1.720612026,33.63749915,1.2,-0.3091866572697957,-0.1166666666666666,372327530.33201915,0.2915235401462848,0.17279426961984745
1103,1135,3/17/2010,amuria,osepai/dokolomoru,uganda,8,0,-2.511413231,,1.97411,33.65013,1.95,33.65,1.95,33.65,1.95,33.65,1.720612026,33.63749915,1.2,-0.3091866572697957,-0.1166666666666666,372327530.33201915,0.2915235401462848,0.17279426961984745
1104,1136,3/17/2010,amuria,osepai/dokolomoru,uganda,2,0,-1.876294341,,1.97411,33.65013,1.95,33.65,1.95,33.65,1.95,33.65,1.720612026,33.63749915,1.2,-0.3091866572697957,-0.1166666666666666,372327530.33201915,0.2915235401462848,0.17279426961984745
1105,1137,3/17/2010,amuria,osepai/dokolomoru,uganda,9,0,-0.750374578,,1.97411,33.65013,1.95,33.65,1.95,33.65,1.95,33.65,1.720612026,33.63749915,1.2,-0.3091866572697957,-0.1166666666666666,372327530.33201915,0.2915235401462848,0.17279426961984745
1106,1138,3/17/2010,amuria,osepai/dokolomoru,uganda,3,1,-1.48643915,1.0,1.97411,33.65013,1.95,33.65,1.95,33.65,1.95,33.65,1.720612026,33.63749915,1.2,-0.3091866572697957,-0.1166666666666666,372327530.33201915,0.2915235401462848,0.17279426961984745
1107,1139,3/17/2010,amuria,osepai/dokolomoru,uganda,5,1,-1.046075511,1.0,1.97411,33.65013,1.95,33.65,1.95,33.65,1.95,33.65,1.720612026,33.63749915,1.2,-0.3091866572697957,-0.1166666666666666,372327530.33201915,0.2915235401462848,0.17279426961984745
1108,1140,3/17/2010,amuria,osepai/dokolomoru,uganda,6,1,-1.238863185,1.0,1.97411,33.65013,1.95,33.65,1.95,33.65,1.95,33.65,1.720612026,33.63749915,1.2,-0.3091866572697957,-0.1166666666666666,372327530.33201915,0.2915235401462848,0.17279426961984745
1109,1141,3/15/2010,amuru,andara c,uganda,7,0,-1.728191814,,2.98495,32.01994,3.0,32.0,3.0,32.0,3.0,32.0,3.021081994,32.04626782,3.2,-0.3588680624961853,0.004545454545454568,219091150.783496,0.28895473716996745,0.3692419189095124
1110,1142,3/16/2010,amuru,andara c,uganda,7,0,-2.322706598,,2.98495,32.01994,3.0,32.0,3.0,32.0,3.0,32.0,3.021081994,32.04626782,3.2,-0.3588680624961853,0.004545454545454568,219091150.783496,0.28895473716996745,0.3692419189095124
1111,1143,3/17/2010,amuru,andara c,uganda,7,0,-1.759114995,,2.98495,32.01994,3.0,32.0,3.0,32.0,3.0,32.0,3.021081994,32.04626782,3.2,-0.3588680624961853,0.004545454545454568,219091150.783496,0.28895473716996745,0.3692419189095124
