,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1780,1863,vihiga,magina,kenya,2009-12-20,6,3,-0.667168100662068,1.0,-0.960800433,36.62619657,-0.95,36.65,-0.978652712,36.65254242,-1.605521866253444,-1.6995202813829695,2.047619047619048,0.9,-3.3781896999904086,-0.23333333333333328,335047019.8699861,0.2219240394056005,1.0125399192117348
1781,1864,vihiga,magina,kenya,2009-12-20,2,1,1.1466108427461394,1.0,-0.960800433,36.62619657,-0.95,36.65,-0.978652712,36.65254242,-1.605521866253444,-1.6995202813829695,2.047619047619048,0.9,-3.3781896999904086,-0.23333333333333328,335047019.8699861,0.2219240394056005,1.0125399192117348
1782,1865,vihiga,magina,kenya,2009-12-20,3,2,0.2569664492616164,1.0,-0.960800433,36.62619657,-0.95,36.65,-0.978652712,36.65254242,-1.605521866253444,-1.6995202813829695,2.047619047619048,0.9,-3.3781896999904086,-0.23333333333333328,335047019.8699861,0.2219240394056005,1.0125399192117348
1783,1866,vihiga,magina,kenya,2009-12-20,9,2,1.257904705613432,1.0,-0.960800433,36.62619657,-0.95,36.65,-0.978652712,36.65254242,-1.605521866253444,-1.6995202813829695,2.047619047619048,0.9,-3.3781896999904086,-0.23333333333333328,335047019.8699861,0.2219240394056005,1.0125399192117348
1784,1867,vihiga,magina,kenya,2009-12-20,12,1,1.2669285323324015,1.0,-0.960800433,36.62619657,-0.95,36.65,-0.978652712,36.65254242,-1.605521866253444,-1.6995202813829695,2.047619047619048,0.9,-3.3781896999904086,-0.23333333333333328,335047019.8699861,0.2219240394056005,1.0125399192117348
1785,1868,vihiga,magina,kenya,2009-12-20,6,0,3.3140515241777844,,-0.960800433,36.62619657,-0.95,36.65,-0.978652712,36.65254242,-1.605521866253444,-1.6995202813829695,2.047619047619048,0.9,-3.3781896999904086,-0.23333333333333328,335047019.8699861,0.2219240394056005,1.0125399192117348
1786,1869,vihiga,liamidi,kenya,2009-12-20,4,1,-1.2501528186077582,1.0,-0.022113269,34.74408902,-0.0,34.75,-0.01474329,34.74166581,-1.7554056644439697,-1.9014470100402832,2.4,0.5,-4.222992300987244,-0.5,515684664.2325761,0.24668868186563797,-0.42880125456448914
1787,1870,vihiga,magina,kenya,2009-12-20,1,1,1.9601518534549889,0.0,-0.960800433,36.62619657,-0.95,36.65,-0.978652712,36.65254242,-1.605521866253444,-1.6995202813829695,2.047619047619048,0.9,-3.3781896999904086,-0.23333333333333328,335047019.8699861,0.2219240394056005,1.0125399192117348
1788,1871,vihiga,magina,kenya,2009-12-20,1,1,1.5391112205815063,1.0,-0.960800433,36.62619657,-0.95,36.65,-0.978652712,36.65254242,-1.605521866253444,-1.6995202813829695,2.047619047619048,0.9,-3.3781896999904086,-0.23333333333333328,335047019.8699861,0.2219240394056005,1.0125399192117348
1789,1872,vihiga,ikengero,kenya,2009-12-17,6,1,-1.5567416763532942,0.0,0.046629774,34.72621267,0.05,34.75,0.045932329,34.7257041,-1.7228180170059204,-1.9676098823547363,2.8,0.5,-4.854992842674255,-0.5,433846911.31503767,0.22385492258076542,0.30376648279712704
1790,1873,vihiga,ikengero,kenya,2009-12-17,6,1,0.4013476767651308,1.0,0.046629774,34.72621267,0.05,34.75,0.045932329,34.7257041,-1.7228180170059204,-1.9676098823547363,2.8,0.5,-4.854992842674255,-0.5,433846911.31503767,0.22385492258076542,0.30376648279712704
1791,1874,vihiga,ikengero,kenya,2009-12-17,5,0,-0.5368529298180486,1.0,0.046629774,34.72621267,0.05,34.75,0.045932329,34.7257041,-1.7228180170059204,-1.9676098823547363,2.8,0.5,-4.854992842674255,-0.5,433846911.31503767,0.22385492258076542,0.30376648279712704
1792,1875,vihiga,ikengero,kenya,2009-12-17,6,1,2.371662461515654,1.0,0.046629774,34.72621267,0.05,34.75,0.045932329,34.7257041,-1.7228180170059204,-1.9676098823547363,2.8,0.5,-4.854992842674255,-0.5,433846911.31503767,0.22385492258076542,0.30376648279712704
1793,1876,vihiga,ikengero,kenya,2009-12-17,4,0,-0.3654870605285141,1.0,0.046629774,34.72621267,0.05,34.75,0.045932329,34.7257041,-1.7228180170059204,-1.9676098823547363,2.8,0.5,-4.854992842674255,-0.5,433846911.31503767,0.22385492258076542,0.30376648279712704
1794,1877,vihiga,ikengero,kenya,2009-12-18,2,1,-3.099405689373725,0.0,0.046629774,34.72621267,0.05,34.75,0.045932329,34.7257041,-1.7228180170059204,-1.9676098823547363,2.8,0.5,-4.854992842674255,-0.5,433846911.31503767,0.22385492258076542,0.30376648279712704
1795,1878,vihiga,magina,kenya,2009-12-19,6,0,3.1825372019411424,,-0.960800433,36.62619657,-0.95,36.65,-0.978652712,36.65254242,-1.605521866253444,-1.6995202813829695,2.047619047619048,0.9,-3.3781896999904086,-0.23333333333333328,335047019.8699861,0.2219240394056005,1.0125399192117348
1796,1879,vihiga,magina,kenya,2009-12-19,5,1,-0.1778986467153067,1.0,-0.960800433,36.62619657,-0.95,36.65,-0.978652712,36.65254242,-1.605521866253444,-1.6995202813829695,2.047619047619048,0.9,-3.3781896999904086,-0.23333333333333328,335047019.8699861,0.2219240394056005,1.0125399192117348
1797,1880,vihiga,ikengero,kenya,2009-12-18,4,2,-1.6262953430799665,1.0,0.046629774,34.72621267,0.05,34.75,0.045932329,34.7257041,-1.7228180170059204,-1.9676098823547363,2.8,0.5,-4.854992842674255,-0.5,433846911.31503767,0.22385492258076542,0.30376648279712704
1798,1881,mombasa,ganjoni,kenya,2009-12-18,3,1,-2.791227937605757,1.0,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1799,1882,mombasa,ganjoni,kenya,2009-12-17,2,1,-1.398535751024555,1.0,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1800,1883,mombasa,ganjoni,kenya,2009-12-17,4,1,-3.081989688134433,1.0,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1801,1884,mombasa,ganjoni,kenya,2009-12-18,3,1,-3.528317531531961,0.0,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1802,1885,mombasa,ganjoni,kenya,2009-12-17,5,0,-2.8293225400032838,,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1803,1886,mombasa,ganjoni,kenya,2009-12-17,6,2,-3.676369070354436,0.0,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1804,1887,mombasa,ganjoni,kenya,2009-12-21,5,1,-2.801387040014056,0.0,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1805,1888,mombasa,ganjoni,kenya,2009-12-20,3,1,-3.501246051375052,0.0,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1806,1889,mombasa,ganjoni,kenya,2009-12-21,1,1,-3.208791284774557,0.0,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1807,1890,mombasa,ganjoni,kenya,2009-12-20,2,0,-3.320279494146605,1.0,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1808,1891,mombasa,ganjoni,kenya,2009-12-19,2,1,-3.736527915147567,0.0,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1809,1892,mombasa,ganjoni,kenya,2009-12-20,7,0,-2.6910958245599823,1.0,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1810,1893,mombasa,ganjoni,kenya,2009-12-17,1,1,-1.78581330914174,1.0,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1811,1894,mombasa,ganjoni,kenya,2009-12-17,4,1,-1.5059776534937044,1.0,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1812,1895,mombasa,ganjoni,kenya,2009-12-17,3,0,-2.8983108650106275,,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1813,1896,mombasa,ganjoni,kenya,2009-12-17,3,0,-3.29020007175004,,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1814,1897,mombasa,ganjoni,kenya,2009-12-20,1,0,-3.7666073375441327,,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1815,1898,mombasa,ganjoni,kenya,2009-12-17,5,0,-3.051708614984854,,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1816,1899,mombasa,ganjoni,kenya,2009-12-17,7,0,-3.2400677010890973,,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1817,1901,mombasa,ganjoni,kenya,2009-12-17,9,0,-3.2552571568025197,,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1818,1902,mombasa,ganjoni,kenya,2009-12-17,4,0,-2.482848810922567,,-4.063406982,39.65985288,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1819,1903,mombasa,nyali,kenya,2009-12-20,1,2,-3.526312236705523,0.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1820,1904,mombasa,nyali,kenya,2009-12-20,1,1,-3.526312236705523,1.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1821,1905,mombasa,nyali,kenya,2009-12-20,6,0,-3.2601206493534742,1.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1822,1906,mombasa,nyali,kenya,2009-12-19,4,1,-3.486206340176769,1.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1823,1907,mombasa,nyali,kenya,2009-12-19,2,1,-3.486206340176769,0.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1824,1908,mombasa,nyali,kenya,2009-12-20,1,1,-3.534333416011274,0.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1825,1909,mombasa,nyali,kenya,2009-12-20,4,0,-3.498238109135396,1.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1826,1910,mombasa,nyali,kenya,2009-12-19,1,1,-3.1180849950103124,0.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1827,1911,mombasa,nyali,kenya,2009-12-20,1,1,-2.473371591376353,1.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1828,1912,mombasa,nyali,kenya,2009-12-19,1,0,-3.1180849950103124,,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1829,1913,mombasa,nyali,kenya,2009-12-20,5,0,-0.8836399041102381,,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1830,1914,mombasa,nyali,kenya,2009-12-20,2,1,-3.506259288441146,0.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1831,1915,mombasa,nyali,kenya,2009-12-19,1,3,-2.701329948749976,0.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1832,1916,mombasa,nyali,kenya,2009-12-19,2,1,-3.5162857625733346,0.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1833,1917,mombasa,nyali,kenya,2009-12-19,3,0,-3.486206340176769,,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1834,1918,mombasa,nyali,kenya,2009-12-19,1,2,-3.110063815704561,0.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1835,1919,mombasa,nyali,kenya,2009-12-20,4,2,-3.466153391912392,0.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1836,1920,mombasa,nyali,kenya,2009-12-20,4,1,-3.3057298057973763,1.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1837,1921,mombasa,nyali,kenya,2009-12-18,4,1,-2.8894813847964143,0.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1838,1922,mombasa,nyali,kenya,2009-12-20,1,1,-3.534333416011274,0.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1839,1923,mombasa,nyali,kenya,2009-12-19,2,0,-3.522301647052648,1.0,-4.05187597,39.69310018,-4.05,39.7,-4.053866749,39.68914851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1840,1924,mombasa,kisimani,kenya,2009-12-21,6,0,-2.4738396139509007,,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1841,1925,mombasa,kisimani,kenya,2009-12-20,1,1,-3.526312236705523,0.0,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1842,1926,mombasa,kisimani,kenya,2009-12-21,5,1,-2.801387040014056,0.0,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1843,1927,mombasa,kisimani,kenya,2009-12-17,5,0,-0.4698740670428699,1.0,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1844,1928,mombasa,kisimani,kenya,2009-12-21,3,1,-0.861471899917549,1.0,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1845,1929,mombasa,kisimani,kenya,2009-12-21,3,0,-2.3658586625258486,1.0,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1846,1930,mombasa,kisimani,kenya,2009-12-21,2,0,-0.4717117578667701,1.0,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1847,1931,mombasa,kisimani,kenya,2009-12-17,4,0,1.2655302411961906,,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1848,1932,mombasa,kisimani,kenya,2009-12-17,3,0,1.090972563936134,,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1849,1933,mombasa,kisimani,kenya,2009-12-21,3,1,-2.123952551056411,1.0,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1850,1934,mombasa,kisimani,kenya,2009-12-21,3,1,-0.7411542103312869,0.0,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1851,1936,mombasa,kisimani,kenya,2009-12-21,5,1,0.4347880534771651,1.0,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1852,1937,mombasa,kisimani,kenya,2009-12-21,5,0,-1.218059216645162,,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1853,1938,mombasa,kisimani,kenya,2009-12-17,6,0,2.132095011129993,,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1854,1939,mombasa,kisimani,kenya,2009-12-20,1,0,-0.861471899917549,,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1855,1940,mombasa,kisimani,kenya,2009-12-21,1,0,-3.218817758906745,,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1856,1941,mombasa,kisimani,kenya,2009-12-21,1,0,-3.776633811676321,,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1857,1942,mombasa,kisimani,kenya,2009-12-22,1,0,-1.003039531686163,,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1858,1943,mombasa,kisimani,kenya,2009-12-17,3,0,-0.324905789330325,,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1859,1944,mombasa,kisimani,kenya,2009-12-21,1,2,-2.283676883773233,0.0,-4.025637365,39.69565977,-4.05,39.7,-4.027843016,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11306535618927457,0.0
1860,1945,mombasa,mnazi moja,kenya,2009-12-22,1,1,-3.100037341572373,1.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1861,1946,mombasa,mnazi moja,kenya,2009-12-17,3,2,-3.75156762634585,0.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1862,1947,mombasa,mnazi moja,kenya,2009-12-17,7,2,-3.691408781552719,1.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1863,1948,mombasa,mnazi moja,kenya,2009-12-22,7,1,-3.0248387855809598,1.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1864,1949,mombasa,mnazi moja,kenya,2009-12-17,2,1,-3.756580863411944,0.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1865,1950,mombasa,mnazi moja,kenya,2009-12-17,7,2,-2.09259855964464,1.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1866,1951,mombasa,mnazi moja,kenya,2009-12-17,3,1,-2.66332534530196,0.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1867,1952,mombasa,mnazi moja,kenya,2009-12-17,1,1,-2.4262385325125533,0.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1868,1953,mombasa,mnazi moja,kenya,2009-12-21,3,1,-3.178711862377991,1.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1869,1954,mombasa,mnazi moja,kenya,2009-12-18,5,1,-2.026196844385536,1.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1870,1955,mombasa,mnazi moja,kenya,2009-12-17,5,1,-2.036716478209308,1.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1871,1957,mombasa,mnazi moja,kenya,2009-12-21,2,2,-2.2066733787649286,0.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1872,1958,mombasa,mnazi moja,kenya,2009-12-21,2,1,-3.356374801022484,1.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1873,1959,mombasa,mnazi moja,kenya,2009-12-17,4,0,-3.0499049709114305,1.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1874,1960,mombasa,mnazi moja,kenya,2009-12-21,4,1,-3.426047495383638,0.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1875,1961,mombasa,mnazi moja,kenya,2009-12-17,1,2,-1.6002622275863003,1.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1876,1962,mombasa,mnazi moja,kenya,2009-12-22,2,1,-2.6755660905126457,1.0,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1877,1963,mombasa,mnazi moja,kenya,2009-12-17,2,0,-3.35035891654317,,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1878,1964,mombasa,mnazi moja,kenya,2009-12-17,3,0,-3.7064484927510017,,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1879,1965,mombasa,mnazi moja,kenya,2009-12-17,8,0,-3.6362631738256814,,-4.063707862,39.66663648,-4.05,39.65,-4.053866749,39.66240631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16422122301798725,0.0
1880,1966,mombasa,bamburi,kenya,2009-12-21,6,0,-0.9989256235837184,1.0,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1881,1967,mombasa,bamburi,kenya,2009-12-18,7,1,-1.331238479804679,0.0,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1882,1968,mombasa,bamburi,kenya,2009-12-18,2,0,-1.6262953430799665,1.0,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1883,1969,mombasa,bamburi,kenya,2009-12-19,8,0,-2.4738396139509007,1.0,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1884,1970,mombasa,bamburi,kenya,2009-12-18,9,1,-1.898073226888165,0.0,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1885,1971,mombasa,bamburi,kenya,2009-12-21,3,0,-1.0039575936965002,,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1886,1972,mombasa,bamburi,kenya,2009-12-19,3,1,-2.533998458744032,1.0,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1887,1973,mombasa,bamburi,kenya,2009-12-18,4,1,-2.513945510479654,0.0,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1888,1974,mombasa,bamburi,kenya,2009-12-18,2,1,-3.198764810642368,0.0,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1889,1975,mombasa,bamburi,kenya,2009-12-18,4,1,-3.0549369410242124,0.0,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
1890,1976,mombasa,bamburi,kenya,2009-12-18,9,0,-3.616210225561305,,-4.003897815,39.69829208,-4.0,39.7,-4.000006055,39.70083701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421814545282498,0.0
