house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
1657,ondo,owoseeni,nigeria,5,1,1.6960263273006142,0,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1658,ondo,owoseeni,nigeria,6,2,2.257628824,1,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1659,ondo,owoseeni,nigeria,3,2,1.3555612237728625,1,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1660,ondo,owoseeni,nigeria,3,3,-0.01613527,1,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1661,ondo,owoseeni,nigeria,3,2,0.7412722971102707,0,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1662,ondo,owoseeni,nigeria,4,1,1.125373983971006,0,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1663,ondo,owoseeni,nigeria,4,2,1.6944919194682004,1,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1664,ondo,owoseeni,nigeria,2,3,0.524084416,1,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1665,ondo,owoseeni,nigeria,2,2,0.9197518054108996,0,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1666,ondo,owoseeni,nigeria,2,3,1.1404048620879048,0,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1667,ondo,owoseeni,nigeria,2,1,0.3594722787610465,0,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1668,ondo,owoseeni,nigeria,5,1,1.4859506549337738,1,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1669,ondo,owoseeni,nigeria,4,1,0.090605378,1,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1670,ondo,owoseeni,nigeria,4,2,2.898611196266571,0,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1671,ondo,owoseeni,nigeria,2,0,0.6596369227591493,,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1672,ondo,owoseeni,nigeria,5,0,0.4423436405969224,,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1673,ondo,owoseeni,nigeria,4,0,2.768348899955558,,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1674,ondo,owoseeni,nigeria,4,0,1.807058129429384,,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1675,ondo,owoseeni,nigeria,3,2,1.1404048620879048,1,7.198574953,5.586002571,7.2,5.6,-1.79909424,-2.048129479,2,0.5,-3.668376128,-0.5
1676,rivers,oyigbo,nigeria,5,1,3.5602355017808507,1,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1677,rivers,oyigbo,nigeria,6,1,3.050838395353544,0,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1678,rivers,oyigbo,nigeria,6,1,3.4390802186100107,1,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1679,rivers,oyigbo,nigeria,5,2,1.3587826669964729,0,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1682,rivers,oyigbo,nigeria,5,1,-1.866699562,1,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1683,rivers,oyigbo,nigeria,5,1,2.9069133288082987,0,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1684,rivers,oyigbo,nigeria,10,1,2.6451690900400786,1,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1685,rivers,oyigbo,nigeria,9,1,2.0780826735810645,1,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1686,rivers,oyigbo,nigeria,5,3,3.1733547941135094,1,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1687,rivers,oyigbo,nigeria,8,1,3.357484023118274,1,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1688,rivers,oyigbo,nigeria,4,1,1.0889370679943031,1,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1689,rivers,oyigbo,nigeria,5,1,1.1808107230566445,1,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1690,rivers,oyigbo,nigeria,5,1,1.5686469013197917,1,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1691,rivers,oyigbo,nigeria,6,2,1.3362363498211245,1,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1693,rivers,oyigbo,nigeria,8,0,3.0119382302724045,,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1695,rivers,oyigbo,nigeria,4,0,3.545204623663952,,4.886605491,7.123038568,4.9,7.1,-1.522726377,-1.522726377,1,0.5,-1.522726377,-0.5
1696,delta,ozoro,nigeria,6,0,3.251672428170889,,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1697,delta,ozoro,nigeria,9,2,2.983515215529668,1,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1698,delta,ozoro,nigeria,5,1,2.373254157869633,1,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1699,delta,ozoro,nigeria,12,3,2.4717185435666496,1,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1700,delta,ozoro,nigeria,15,0,1.858919067508624,,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1701,delta,ozoro,nigeria,6,1,-1.371551635,1,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1702,delta,ozoro,nigeria,2,4,-0.081338631,1,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1703,delta,ozoro,nigeria,3,0,2.8226931277449023,,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1704,delta,ozoro,nigeria,8,3,1.6509336929499177,1,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1705,delta,ozoro,nigeria,3,7,2.143690106068929,1,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1706,delta,ozoro,nigeria,12,2,0.202941347,1,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1707,delta,ozoro,nigeria,7,0,-2.181118741,,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1708,delta,ozoro,nigeria,5,0,2.785678078196897,,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1709,delta,ozoro,nigeria,10,7,3.159110068709899,1,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1710,delta,ozoro,nigeria,2,1,2.612617455378062,1,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1711,delta,ozoro,nigeria,7,0,1.9573678826711256,,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1712,delta,ozoro,nigeria,2,7,2.1372419826184945,1,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1713,delta,ozoro,nigeria,4,5,1.876826936916935,1,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1714,delta,ozoro,nigeria,4,5,3.387545779352072,1,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1715,delta,ozoro,nigeria,9,4,-0.200098151,0,5.544730132,6.232025827,5.55,6.25,-1.617701372,-1.701900204,1.3333333333333333,0.5,-2.12361002,-0.5
1717,rivers,rumuigbo,nigeria,3,6,-0.041642457,1,4.86314,6.99344,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1722,rivers,rumuigbo,nigeria,6,0,0.7571651075139821,,4.86314,6.99344,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1723,rivers,rumuigbo,nigeria,2,1,1.021463492383816,1,4.86314,6.99344,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1725,rivers,rumuigbo,nigeria,7,1,1.5003961591796176,1,4.86314,6.99344,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1726,rivers,rumuigbo,nigeria,2,5,2.371147103099379,1,4.86314,6.99344,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1727,rivers,rumuigbo,nigeria,5,4,2.846955192256261,1,4.86314,6.99344,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1728,rivers,rumuigbo,nigeria,4,7,3.0570308646231013,1,4.86314,6.99344,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1735,rivers,rumuigbo,nigeria,8,2,1.8679424659416293,1,4.86314,6.99344,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1736,rivers,rumuigbo,nigeria,6,1,1.5225987963732883,1,4.86314,6.99344,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1737,rivers,rumuigbo,nigeria,6,1,3.423619886832629,0,4.86314,6.99344,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1738,rivers,rumuigbo,nigeria,4,1,2.846955192256261,1,4.86314,6.99344,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1739,rivers,rumuigbo,nigeria,6,1,1.3052663353516776,1,4.86314,6.99344,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1740,rivers,rumuigbo,nigeria,7,1,1.5847543751835094,1,4.86314,6.99344,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1742,rivers,rumuokwuta,nigeria,1,1,1.0375546952311656,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1744,rivers,rumuokwuta,nigeria,4,1,2.8559737191264003,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1745,rivers,rumuokwuta,nigeria,6,1,1.807818953474034,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1746,rivers,rumuokwuta,nigeria,4,1,2.3561162249824803,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1747,rivers,rumuokwuta,nigeria,3,1,-2.045639306,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1748,rivers,rumuokwuta,nigeria,6,1,3.423619886832629,0,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1749,rivers,rumuokwuta,nigeria,4,1,3.4326384137027683,0,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1751,rivers,rumuokwuta,nigeria,5,1,3.0645463036815506,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1752,rivers,rumuokwuta,nigeria,6,1,2.2838496080058257,0,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1753,rivers,rumuokwuta,nigeria,5,1,3.4326384137027683,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1754,rivers,rumuokwuta,nigeria,5,1,3.4401538527612177,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1755,rivers,rumuokwuta,nigeria,4,1,2.021123366839164,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1756,rivers,rumuokwuta,nigeria,8,1,3.0660493914932405,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1757,rivers,rumuokwuta,nigeria,6,1,3.162081635525835,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1758,rivers,rumuokwuta,nigeria,4,1,2.8559737191264003,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1759,rivers,rumuokwuta,nigeria,5,1,1.802029167602184,0,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1760,rivers,rumuokwuta,nigeria,7,1,2.484875433481803,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1761,rivers,rumuokwuta,nigeria,6,1,1.386725445192107,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1762,rivers,rumuokwuta,nigeria,7,0,2.3603417104864524,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1764,rivers,rumuokwuta,nigeria,6,0,2.8843670116329503,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1766,rivers,rumuokwuta,nigeria,6,1,1.651885762348753,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1767,rivers,rumuokwuta,nigeria,1,5,1.3213708476197832,1,4.840553092,6.992753091,4.85,7,-1.485899727,-1.488513629,1.3333333333333333,0.5,-1.938665112,-0.5
1768,rivers,rumuwoji,nigeria,5,0,3.184627952701184,1,4.828402972,7.068912417,4.85,7.05,-1.512393077,-1.517367442,1.3333333333333333,0.5,-1.982453267,-0.5
1772,rivers,rumuwoji,nigeria,9,2,2.8244088750809127,1,4.828402972,7.068912417,4.85,7.05,-1.512393077,-1.517367442,1.3333333333333333,0.5,-1.982453267,-0.5
1773,rivers,rumuwoji,nigeria,5,1,1.5376296744901872,1,4.828402972,7.068912417,4.85,7.05,-1.512393077,-1.517367442,1.3333333333333333,0.5,-1.982453267,-0.5
1774,rivers,rumuwoji,nigeria,6,1,2.5702059448097705,1,4.828402972,7.068912417,4.85,7.05,-1.512393077,-1.517367442,1.3333333333333333,0.5,-1.982453267,-0.5
1780,rivers,rumuwoji,nigeria,7,1,2.615107333806281,1,4.828402972,7.068912417,4.85,7.05,-1.512393077,-1.517367442,1.3333333333333333,0.5,-1.982453267,-0.5
1781,rivers,rumuwoji,nigeria,3,1,1.409271762367455,1,4.828402972,7.068912417,4.85,7.05,-1.512393077,-1.517367442,1.3333333333333333,0.5,-1.982453267,-0.5
1782,rivers,rumuwoji,nigeria,5,1,1.5160124111675717,1,4.828402972,7.068912417,4.85,7.05,-1.512393077,-1.517367442,1.3333333333333333,0.5,-1.982453267,-0.5
1783,rivers,rumuwoji,nigeria,6,1,1.7794828504268358,0,4.828402972,7.068912417,4.85,7.05,-1.512393077,-1.517367442,1.3333333333333333,0.5,-1.982453267,-0.5
1784,rivers,rumuwoji,nigeria,6,1,2.8379366653861218,1,4.828402972,7.068912417,4.85,7.05,-1.512393077,-1.517367442,1.3333333333333333,0.5,-1.982453267,-0.5
1785,rivers,rumuwoji,nigeria,5,1,1.4100325864121048,1,4.828402972,7.068912417,4.85,7.05,-1.512393077,-1.517367442,1.3333333333333333,0.5,-1.982453267,-0.5
1786,rivers,rumuwoji,nigeria,6,1,2.961055810049858,1,4.828402972,7.068912417,4.85,7.05,-1.512393077,-1.517367442,1.3333333333333333,0.5,-1.982453267,-0.5
1787,rivers,rumuwoji,nigeria,5,1,1.003735219468143,0,4.828402972,7.068912417,4.85,7.05,-1.512393077,-1.517367442,1.3333333333333333,0.5,-1.982453267,-0.5
1788,katsina,sabongari modibawa,nigeria,18,0,-2.249694241,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1789,katsina,sabongari modibawa,nigeria,14,0,-2.780475554,1,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1790,katsina,sabongari modibawa,nigeria,12,0,-2.963807388,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1791,katsina,sabongari modibawa,nigeria,12,0,-3.499857392,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1792,katsina,sabongari modibawa,nigeria,10,0,-3.635135295,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1793,katsina,sabongari modibawa,nigeria,8,0,-3.529919148,1,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1794,katsina,sabongari modibawa,nigeria,8,0,-2.742898358,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1795,katsina,sabongari modibawa,nigeria,4,0,-3.851595654,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1796,katsina,sabongari modibawa,nigeria,8,0,-3.971842679,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1797,katsina,sabongari modibawa,nigeria,9,0,-3.490838865,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1798,katsina,sabongari modibawa,nigeria,13,0,-3.717285391,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1799,katsina,sabongari modibawa,nigeria,8,0,-3.499857392,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1800,katsina,sabongari modibawa,nigeria,8,2,-3.863620356,0,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1801,katsina,sabongari modibawa,nigeria,4,0,-2.550243852,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1802,katsina,sabongari modibawa,nigeria,5,0,-3.522403709,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1803,katsina,sabongari modibawa,nigeria,10,1,-2.772960115,0,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1804,katsina,sabongari modibawa,nigeria,10,0,-3.559980904,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1805,katsina,sabongari modibawa,nigeria,8,3,-2.712836602,1,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1806,katsina,sabongari modibawa,nigeria,9,0,-3.477311075,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1807,katsina,sabongari modibawa,nigeria,6,0,-2.757929237,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1808,katsina,sabongari modibawa,nigeria,9,0,-3.490838865,1,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1809,katsina,sabongari modibawa,nigeria,15,0,-2.735382919,1,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1810,katsina,sabongari modibawa,nigeria,9,0,-2.757929237,1,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1811,katsina,sabongari modibawa,nigeria,10,0,-3.941780923,1,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1812,katsina,sabongari modibawa,nigeria,11,0,-2.956192866,1,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1813,katsina,sabongari modibawa,nigeria,12,3,-3.072090303,1,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1814,katsina,sabongari modibawa,nigeria,9,1,-2.287682062,0,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1815,katsina,sabongari modibawa,nigeria,12,0,-3.417755621,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1816,katsina,sabongari modibawa,nigeria,11,0,-3.169791011,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1817,katsina,sabongari modibawa,nigeria,4,0,-3.499857392,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1818,katsina,sabongari modibawa,nigeria,13,0,-3.356029938,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1819,katsina,sabongari modibawa,nigeria,5,0,-3.484826514,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1820,katsina,sabongari modibawa,nigeria,6,0,-3.544950026,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1821,katsina,sabongari modibawa,nigeria,18,0,-3.139729255,,12.9905,7.6177,13,7.6,-1.479358837,-1.483437642,1.25,1,-1.804468647,-0.333333333
1822,zamfara,samawa,nigeria,6,0,-3.845583303,,12.28642,6.76592,12.3,6.75,-1.538177037,-1.619885731,1.8,1,-2.741341138,-0.666666667
1823,zamfara,samawa,nigeria,3,1,-2.63653704,1,12.28642,6.76592,12.3,6.75,-1.538177037,-1.619885731,1.8,1,-2.741341138,-0.666666667
1824,zamfara,samawa,nigeria,4,0,-3.613184426,,12.28642,6.76592,12.3,6.75,-1.538177037,-1.619885731,1.8,1,-2.741341138,-0.666666667
1825,zamfara,samawa,nigeria,4,0,-3.469795635,,12.28642,6.76592,12.3,6.75,-1.538177037,-1.619885731,1.8,1,-2.741341138,-0.666666667
1826,zamfara,samawa,nigeria,3,1,-2.389735938,0,12.28642,6.76592,12.3,6.75,-1.538177037,-1.619885731,1.8,1,-2.741341138,-0.666666667
1828,zamfara,samawa,nigeria,3,0,-2.794956709,,12.28642,6.76592,12.3,6.75,-1.538177037,-1.619885731,1.8,1,-2.741341138,-0.666666667
1829,zamfara,samawa,nigeria,6,0,-2.817503026,,12.28642,6.76592,12.3,6.75,-1.538177037,-1.619885731,1.8,1,-2.741341138,-0.666666667
1830,zamfara,samawa,nigeria,2,0,-0.335174653,,12.28642,6.76592,12.3,6.75,-1.538177037,-1.619885731,1.8,1,-2.741341138,-0.666666667
1832,zamfara,samawa,nigeria,3,0,-2.794956709,,12.28642,6.76592,12.3,6.75,-1.538177037,-1.619885731,1.8,1,-2.741341138,-0.666666667
1833,zamfara,samawa,nigeria,3,0,-2.794956709,,12.28642,6.76592,12.3,6.75,-1.538177037,-1.619885731,1.8,1,-2.741341138,-0.666666667
1834,zamfara,samawa,nigeria,3,0,-3.176756727,,12.28642,6.76592,12.3,6.75,-1.538177037,-1.619885731,1.8,1,-2.741341138,-0.666666667
1835,zamfara,samawa,nigeria,6,0,-2.817503026,,12.28642,6.76592,12.3,6.75,-1.538177037,-1.619885731,1.8,1,-2.741341138,-0.666666667
1836,kano,shagogo,nigeria,5,1,-2.806229867,1,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1837,kano,shagogo,nigeria,8,1,-1.260479382,1,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1838,kano,shagogo,nigeria,4,0,-3.748462329,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1839,kano,shagogo,nigeria,4,0,-4.010015322,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1840,kano,shagogo,nigeria,7,3,-2.727483133,1,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1841,kano,shagogo,nigeria,5,2,-3.994984444,1,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1842,kano,shagogo,nigeria,7,0,-3.23688024,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1843,kano,shagogo,nigeria,7,8,-3.184272166,0,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1844,kano,shagogo,nigeria,5,1,-3.515649094,1,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1845,kano,shagogo,nigeria,6,1,-2.885141977,0,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1846,kano,shagogo,nigeria,9,0,-1.241690784,,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
1847,kano,shagogo,nigeria,8,0,-2.802637524,1,11.8519,8.9636,11.85,8.95,-1.578755647,-1.704909414,1.75,0.8333333333333334,-2.824721187,-0.433333333
