MP_CODE,MP_NAME,MN_CODE,MN_NAME,DC_MN_C,DC_NAME,PR_CODE,PR_NAME
61905,GTC Village,619,City Council of Klerksdorp,40,Southern District Municipality,6,NORTH WEST
61906,Hartebeesfontein,619,City Council of Klerksdorp,40,Southern District Municipality,6,NORTH WEST
61907,Hartebeestfontein,619,City Council of Klerksdorp,40,Southern District Municipality,6,NORTH WEST
61908,Jouberton,619,City Council of Klerksdorp,40,Southern District Municipality,6,NORTH WEST
61909,Kanana,619,City Council of Klerksdorp,40,Southern District Municipality,6,NORTH WEST
61910,Khayalihle,619,City Council of Klerksdorp,40,Southern District Municipality,6,NORTH WEST
61911,Khuma,619,City Council of Klerksdorp,40,Southern District Municipality,6,NORTH WEST
61912,Klerksdorp,619,City Council of Klerksdorp,40,Southern District Municipality,6,NORTH WEST
61913,Margaret Mine,619,City Council of Klerksdorp,40,Southern District Municipality,6,NORTH WEST
61914,Orkney,619,City Council of Klerksdorp,40,Southern District Municipality,6,NORTH WEST
61915,Paballong Village,619,City Council of Klerksdorp,40,Southern District Municipality,6,NORTH WEST
61916,Stilfontein,619,City Council of Klerksdorp,40,Southern District Municipality,6,NORTH WEST
61917,Stilfontein Gold Mine,619,City Council of Klerksdorp,40,Southern District Municipality,6,NORTH WEST
61918,Tigane,619,City Council of Klerksdorp,40,Southern District Municipality,6,NORTH WEST
61919,Vaal Reefs,619,City Council of Klerksdorp,40,Southern District Municipality,6,NORTH WEST
62001,Kareeboom,620,Maquassi Hills,40,Southern District Municipality,6,NORTH WEST
62002,Kgakala,620,Maquassi Hills,40,Southern District Municipality,6,NORTH WEST
62003,Lebaleng,620,Maquassi Hills,40,Southern District Municipality,6,NORTH WEST
62004,Leeudoringstad,620,Maquassi Hills,40,Southern District Municipality,6,NORTH WEST
62005,Makwassie,620,Maquassi Hills,40,Southern District Municipality,6,NORTH WEST
62006,Maquassi Hills,620,Maquassi Hills,40,Southern District Municipality,6,NORTH WEST
62007,Rulaganyang,620,Maquassi Hills,40,Southern District Municipality,6,NORTH WEST
62008,Tswelelang,620,Maquassi Hills,40,Southern District Municipality,6,NORTH WEST
62009,Witpoort,620,Maquassi Hills,40,Southern District Municipality,6,NORTH WEST
62010,Wolmaransstad,620,Maquassi Hills,40,Southern District Municipality,6,NORTH WEST
62101,Batlhaping Ba Ga Jantjie,621,Moshaweng,81,KGALAGADI District Municipality,6,NORTH WEST
62102,Batlhaping Ba Ga Sehunelo,621,Moshaweng,81,KGALAGADI District Municipality,6,NORTH WEST
62103,Batlharo Ba Ga Motlhware,621,Moshaweng,81,KGALAGADI District Municipality,6,NORTH WEST
62104,Batlharo Ba Ga Phadima,621,Moshaweng,81,KGALAGADI District Municipality,6,NORTH WEST
62105,Batlharo Ba Lotlhware,621,Moshaweng,81,KGALAGADI District Municipality,6,NORTH WEST
62106,Kudumane,621,Moshaweng,81,KGALAGADI District Municipality,6,NORTH WEST
67601,Amandebele A Lebelo,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,6,NORTH WEST
67602,City of Tshwane Metro Part 2,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,6,NORTH WEST
67603,Ga-Rankuwa Part 4,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,6,NORTH WEST
67604,Hammanskraal Part 2,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,6,NORTH WEST
67605,Mabopane Part 2,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,6,NORTH WEST
67606,Soshanguve Part 2,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,6,NORTH WEST
67607,Temba Part 2,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,6,NORTH WEST
67608,Tirisano,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,6,NORTH WEST
67609,Ga-Rankuwa Part 2,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,6,NORTH WEST
67610,Ga-Rankuwa Part 3,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,6,NORTH WEST
67611,Temba Part 3,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,6,NORTH WEST
68101,Batlharo Ba Ga Motlhware,81,Ga-Segonyana,81,KGALAGADI District Municipality,6,NORTH WEST
68102,Kudumane,81,Ga-Segonyana,81,KGALAGADI District Municipality,6,NORTH WEST
68103,Kuruman Part 1,81,Ga-Segonyana,81,KGALAGADI District Municipality,6,NORTH WEST
68104,Mothibistad,81,Ga-Segonyana,81,KGALAGADI District Municipality,6,NORTH WEST
68701,Jan Kempdorp Part 1,87,Phokwane,9,FRANCES BAARD District Municipality,6,NORTH WEST
68702,Pampierstad,87,Phokwane,9,FRANCES BAARD District Municipality,6,NORTH WEST
68801,Elandsfontein,88,Merafong City,88,West Rand District Municipality,6,NORTH WEST
68802,Elandsrand,88,Merafong City,88,West Rand District Municipality,6,NORTH WEST
68803,Fochville,88,Merafong City,88,West Rand District Municipality,6,NORTH WEST
68804,Kokosi,88,Merafong City,88,West Rand District Municipality,6,NORTH WEST
68805,Leeupoort,88,Merafong City,88,West Rand District Municipality,6,NORTH WEST
68806,Merafong City Part 2,88,Merafong City,88,West Rand District Municipality,6,NORTH WEST
68807,Wedela,88,Merafong City,88,West Rand District Municipality,6,NORTH WEST
69101,Pilanesberg Game Reserve,691,Pilansberg National Park,37,Bojanala District Municipality,6,NORTH WEST
69102,Pilansberg National Park,691,Pilansberg National Park,37,Bojanala District Municipality,6,NORTH WEST
70101,Kagiso,701,Mogale City,88,West Rand District Municipality,7,GAUTENG
70102,Krugersdorp,701,Mogale City,88,West Rand District Municipality,7,GAUTENG
70103,Magaliesburg,701,Mogale City,88,West Rand District Municipality,7,GAUTENG
70104,Mogale City Part 1,701,Mogale City,88,West Rand District Municipality,7,GAUTENG
70105,Muldersdrift,701,Mogale City,88,West Rand District Municipality,7,GAUTENG
70106,Munsieville,701,Mogale City,88,West Rand District Municipality,7,GAUTENG
70107,Orient Hills,701,Mogale City,88,West Rand District Municipality,7,GAUTENG
70108,Rietvallei,701,Mogale City,88,West Rand District Municipality,7,GAUTENG
70109,Mogale City Part 2,701,Mogale City,88,West Rand District Municipality,7,GAUTENG
70201,Bhongweni,702,Randfontein,88,West Rand District Municipality,7,GAUTENG
70202,Brandvlei,702,Randfontein,88,West Rand District Municipality,7,GAUTENG
70203,Mohlakeng,702,Randfontein,88,West Rand District Municipality,7,GAUTENG
70204,Panvlak Gold Mine,702,Randfontein,88,West Rand District Municipality,7,GAUTENG
70205,Randfontein Part 1,702,Randfontein,88,West Rand District Municipality,7,GAUTENG
70206,Toekomsrus,702,Randfontein,88,West Rand District Municipality,7,GAUTENG
70207,Zenzele,702,Randfontein,88,West Rand District Municipality,7,GAUTENG
70208,Randfontein Part 2,702,Randfontein,88,West Rand District Municipality,7,GAUTENG
70301,Bekkersdal,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70302,Cooke Mine,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70303,Elsburg Gold Mine,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70304,Etlebeni,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70305,Glen Harvie,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70306,Hills Haven,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70307,Johannesburg,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70308,Kloof Gold Mine,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70309,Leeudoorn Mine,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70310,Libanon Gold Mine,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70311,Modderfontein,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70312,Panvlak Gold Mine,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70313,Randfontein Mine,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70314,Venterspost,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70315,Waterpan,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70316,Westonaria Part 1,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70317,Westonaria Part 2,703,Westonaria,88,West Rand District Municipality,7,GAUTENG
70401,Boipatong,704,Emfuleni,42,Sedibeng District Municipality,7,GAUTENG
70402,Bophelong,704,Emfuleni,42,Sedibeng District Municipality,7,GAUTENG
70403,Emfuleni,704,Emfuleni,42,Sedibeng District Municipality,7,GAUTENG
70404,Evaton,704,Emfuleni,42,Sedibeng District Municipality,7,GAUTENG
70405,Orange Farm,704,Emfuleni,42,Sedibeng District Municipality,7,GAUTENG
70406,Sebokeng,704,Emfuleni,42,Sedibeng District Municipality,7,GAUTENG
70407,Sharpeville,704,Emfuleni,42,Sedibeng District Municipality,7,GAUTENG
70408,Tshepiso,704,Emfuleni,42,Sedibeng District Municipality,7,GAUTENG
70409,Vanderbijlpark,704,Emfuleni,42,Sedibeng District Municipality,7,GAUTENG
70410,Vereeniging,704,Emfuleni,42,Sedibeng District Municipality,7,GAUTENG
70501,Alberton,705,Midvaal,42,Sedibeng District Municipality,7,GAUTENG
70502,Evaton,705,Midvaal,42,Sedibeng District Municipality,7,GAUTENG
70503,Meyerton,705,Midvaal,42,Sedibeng District Municipality,7,GAUTENG
70504,Midvaal,705,Midvaal,42,Sedibeng District Municipality,7,GAUTENG
70505,Randvaal,705,Midvaal,42,Sedibeng District Municipality,7,GAUTENG
70506,Suikerbosrand Natuurresevaat,705,Midvaal,42,Sedibeng District Municipality,7,GAUTENG
70507,Vaal Marina,705,Midvaal,42,Sedibeng District Municipality,7,GAUTENG
70508,Vereeniging,705,Midvaal,42,Sedibeng District Municipality,7,GAUTENG
70509,Walkerville,705,Midvaal,42,Sedibeng District Municipality,7,GAUTENG
70601,Devon,706,Lesedi,42,Sedibeng District Municipality,7,GAUTENG
70602,Heidelberg,706,Lesedi,42,Sedibeng District Municipality,7,GAUTENG
70603,Impumelelo,706,Lesedi,42,Sedibeng District Municipality,7,GAUTENG
70604,Lesedi Local Municipality,706,Lesedi,42,Sedibeng District Municipality,7,GAUTENG
70605,Nigel,706,Lesedi,42,Sedibeng District Municipality,7,GAUTENG
70606,Ratanda,706,Lesedi,42,Sedibeng District Municipality,7,GAUTENG
70607,Springs,706,Lesedi,42,Sedibeng District Municipality,7,GAUTENG
70701,Baviaanspoort,707,Nokeng tsa Taemane,82,Metsweding District Municipality,7,GAUTENG
70702,Cullinan,707,Nokeng tsa Taemane,82,Metsweding District Municipality,7,GAUTENG
70703,Kekana Gardens,707,Nokeng tsa Taemane,82,Metsweding District Municipality,7,GAUTENG
70704,Nokeng tsa Taemane,707,Nokeng tsa Taemane,82,Metsweding District Municipality,7,GAUTENG
70705,Onverwacht,707,Nokeng tsa Taemane,82,Metsweding District Municipality,7,GAUTENG
70706,Rayton,707,Nokeng tsa Taemane,82,Metsweding District Municipality,7,GAUTENG
70707,Refilwe,707,Nokeng tsa Taemane,82,Metsweding District Municipality,7,GAUTENG
70708,Roodeplaat Dam Nature Reserve,707,Nokeng tsa Taemane,82,Metsweding District Municipality,7,GAUTENG
70709,Vergenoeg,707,Nokeng tsa Taemane,82,Metsweding District Municipality,7,GAUTENG
77301,Alberton,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77302,Bapsfontein,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77303,Bedfordview,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77304,Benoni,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77305,Boksburg,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77306,Brakpan,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77307,Cerutiville,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77308,Chief Albert Lithuli Park,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77309,Daveyton,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77310,Duduza,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77311,Dukathole,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77312,Edenvale,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77313,Ekurhuleni Metro,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77314,Etwatwa,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77315,Germiston,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77316,Katlehong,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77317,Kempton Park,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77318,KwaThema,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77319,Lindelani Village,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77320,Midrand,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77321,Nigel,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77322,Reiger Park,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77323,Springs,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77324,Tembisa,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77325,Thokoza,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77326,Tsakane,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77327,Vosloorus,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77328,Wattville,773,Ekurhuleni Metro,773,Ekurhuleni Metropolitan Municipality,7,GAUTENG
77401,Alexandra,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77402,Bultfontein,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77403,City of Johannesburg Metro,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77404,Diepkloof,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77405,Diepsloot,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77406,Ebony Park,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77407,Edenvale,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77408,Ivory Park,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77409,Johannesburg,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77410,Kagiso,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77411,Kempton Park,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77412,Klipfontein View,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77413,Mayabuye,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77414,Meadowlands,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77415,Midrand,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77416,Nooitgedacht,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77417,Orange Farm,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77418,Pipeline,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77419,Poortjie,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77420,Rabie Ridge,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77421,Randburg,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77422,Randfontein,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77423,Roodepoort,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77424,Sandton,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77425,Slovoville,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77426,Soweto,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77427,Sweetwaters,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77428,Tshepisong,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77429,Vlakfontein,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77430,Wheeler's Farm,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77431,Zandspruit,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77432,Zevenfontein,774,City of Johannesburg Metro,774,City of Johannesburg Metropolitan Municipality,7,GAUTENG
77601,Akasia,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,7,GAUTENG
77602,Atteridgeville,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,7,GAUTENG
77603,Centurion,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,7,GAUTENG
77604,City of Tshwane Metro Part 1,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,7,GAUTENG
77605,Ga-Rankuwa Part 1,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,7,GAUTENG
77606,Hammanskraal Part 1,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,7,GAUTENG
77607,Knopjeslaagte,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,7,GAUTENG
77608,Mabopane Part 1,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,7,GAUTENG
77609,Mamelodi,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,7,GAUTENG
77610,Nellmapius,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,7,GAUTENG
77611,Olievenhoutbos,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,7,GAUTENG
77612,Pretoria,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,7,GAUTENG
77613,Saulsville,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,7,GAUTENG
77614,Soshanguve Part 1,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,7,GAUTENG
77615,Temba Part 1,76,City of Tshwane Metro,76,City of Tshwane Metropolitan Municipality,7,GAUTENG
78201,Bronkhorstspruit,82,Kungwini,82,Metsweding District Municipality,7,GAUTENG
78202,Ekandustria,82,Kungwini,82,Metsweding District Municipality,7,GAUTENG
78203,Kungwini Part 2,82,Kungwini,82,Metsweding District Municipality,7,GAUTENG
78204,Pretoria,82,Kungwini,82,Metsweding District Municipality,7,GAUTENG
78205,Rethabiseng,82,Kungwini,82,Metsweding District Municipality,7,GAUTENG
78206,Sehlakwana,82,Kungwini,82,Metsweding District Municipality,7,GAUTENG
78207,Zithobeni,82,Kungwini,82,Metsweding District Municipality,7,GAUTENG
78801,Blybank,88,Merafong City,88,West Rand District Municipality,7,GAUTENG
78802,Blyvooruitzicht,88,Merafong City,88,West Rand District Municipality,7,GAUTENG
78803,Carletonville,88,Merafong City,88,West Rand District Municipality,7,GAUTENG
78804,Deelkraal,88,Merafong City,88,West Rand District Municipality,7,GAUTENG
78805,Doornfontein,88,Merafong City,88,West Rand District Municipality,7,GAUTENG
78806,East Driefontein Mine,88,Merafong City,88,West Rand District Municipality,7,GAUTENG
78807,Elandsridge,88,Merafong City,88,West Rand District Municipality,7,GAUTENG
78808,Khutsong,88,Merafong City,88,West Rand District Municipality,7,GAUTENG
78809,Letsatsing,88,Merafong City,88,West Rand District Municipality,7,GAUTENG
78810,Merafong City Part 1,88,Merafong City,88,West Rand District Municipality,7,GAUTENG
78811,Oberholzer,88,Merafong City,88,West Rand District Municipality,7,GAUTENG
78812,Phomolong,88,Merafong City,88,West Rand District Municipality,7,GAUTENG
78813,Welverdiend,88,Merafong City,88,West Rand District Municipality,7,GAUTENG
78814,Westdriefontein,88,Merafong City,88,West Rand District Municipality,7,GAUTENG
78815,Western Deep Levels Mine,88,Merafong City,88,West Rand District Municipality,7,GAUTENG
79101,West Rand,791,West Rand,88,West Rand District Municipality,7,GAUTENG
80101,Albert Luthuli,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80102,Badplaas,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80103,Bhevula,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80104,Carolina,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80105,Diepgezet,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80106,Duma,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80107,Eerstehoek,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80108,Ekulundeni,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80109,Embhuleni,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80110,Emfumbeni,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80111,Emjindini,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80112,Empuluzi,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80113,Enikakuyengwa,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80114,Lukwatini,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80115,Mandlamakhulu,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80116,Mpisikazi,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80117,Mpuluzi,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80118,Ndlela,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80119,Sandleni,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80120,Silobela,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80121,Steynsdorp,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80122,Tshabalala,801,Albert Luthuli,30,Govan Mbeki Municipality,8,MPUMALANGA
80201,Breyten,802,Msukaligwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80202,Camden,802,Msukaligwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80203,Davel,802,Msukaligwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80204,Ermelo,802,Msukaligwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80205,Kwachibikhulu,802,Msukaligwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80206,KwaDela,802,Msukaligwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80207,KwaZanele,802,Msukaligwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80208,Lothair,802,Msukaligwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80209,Msukaligwa,802,Msukaligwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80210,Phumula,802,Msukaligwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80211,Selindile,802,Msukaligwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80212,Sheepmoor,802,Msukaligwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80213,Wesselton,802,Msukaligwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80301,Amsterdam,803,Mkhondo,30,Govan Mbeki Municipality,8,MPUMALANGA
80302,Dirkiesdorp,803,Mkhondo,30,Govan Mbeki Municipality,8,MPUMALANGA
80303,Driefontein,803,Mkhondo,30,Govan Mbeki Municipality,8,MPUMALANGA
80304,Ethandakukhanya,803,Mkhondo,30,Govan Mbeki Municipality,8,MPUMALANGA
80305,KwaNgema,803,Mkhondo,30,Govan Mbeki Municipality,8,MPUMALANGA
80306,KwaThandeka,803,Mkhondo,30,Govan Mbeki Municipality,8,MPUMALANGA
80307,Mkhondo,803,Mkhondo,30,Govan Mbeki Municipality,8,MPUMALANGA
80308,Ngema,803,Mkhondo,30,Govan Mbeki Municipality,8,MPUMALANGA
80309,Piet Retief,803,Mkhondo,30,Govan Mbeki Municipality,8,MPUMALANGA
80310,Shabalala,803,Mkhondo,30,Govan Mbeki Municipality,8,MPUMALANGA
80401,Amersfoort,804,Seme,30,Govan Mbeki Municipality,8,MPUMALANGA
80402,Daggakraal,804,Seme,30,Govan Mbeki Municipality,8,MPUMALANGA
80403,eSizameleni,804,Seme,30,Govan Mbeki Municipality,8,MPUMALANGA
80404,eZamokuhle,804,Seme,30,Govan Mbeki Municipality,8,MPUMALANGA
80405,Perdekop,804,Seme,30,Govan Mbeki Municipality,8,MPUMALANGA
80406,Seme,804,Seme,30,Govan Mbeki Municipality,8,MPUMALANGA
80407,Siyazenzela,804,Seme,30,Govan Mbeki Municipality,8,MPUMALANGA
80408,Volksrust,804,Seme,30,Govan Mbeki Municipality,8,MPUMALANGA
80409,Vukuzakhe,804,Seme,30,Govan Mbeki Municipality,8,MPUMALANGA
80410,Wakkerstroom,804,Seme,30,Govan Mbeki Municipality,8,MPUMALANGA
80411,Witkoppie,804,Seme,30,Govan Mbeki Municipality,8,MPUMALANGA
80501,Lekwa,805,Lekwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80502,Morgenzon,805,Lekwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80503,Sakhile,805,Lekwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80504,Sivukile,805,Lekwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80505,Standerton,805,Lekwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80506,Thuthukani,805,Lekwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80507,Tutuka,805,Lekwa,30,Govan Mbeki Municipality,8,MPUMALANGA
80601,Balfour,806,Dipaleseng,30,Govan Mbeki Municipality,8,MPUMALANGA
80602,Dipaleseng,806,Dipaleseng,30,Govan Mbeki Municipality,8,MPUMALANGA
80603,Ekanini,806,Dipaleseng,30,Govan Mbeki Municipality,8,MPUMALANGA
80604,Greylingstad,806,Dipaleseng,30,Govan Mbeki Municipality,8,MPUMALANGA
80605,Nthwane,806,Dipaleseng,30,Govan Mbeki Municipality,8,MPUMALANGA
80606,Siyathemba,806,Dipaleseng,30,Govan Mbeki Municipality,8,MPUMALANGA
80701,Bethal,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80702,Brendan Village,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80703,Charl Cilliers,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80704,Eendrag,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80705,Embalenhle,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
